"","player_name","team_name","dk_pos","salary","dk_own","slate_size","week"
"361","Laviska Shenault Jr.","COL","WR","$5,900","40%","15","Week 2, 2018"
"362","Jonathan Taylor","WISC","RB","$10,100","10%","15","Week 2, 2018"
"363","Devine Ozigbo","NEB","RB","$4,300","1%","15","Week 2, 2018"
"364","Kyle Evans","COL","RB","$4,000","0%","15","Week 2, 2018"
"365","JD Spielman","NEB","WR","$6,800","2%","15","Week 2, 2018"
"366","Keith Corbin","UH","WR","$5,300","2%","15","Week 2, 2018"
"367","Chris Pierce","VAND","WR","$4,400","0%","15","Week 2, 2018"
"368","Zach Gentry","MICH","WR","$3,200","0%","15","Week 2, 2018"
"369","Adrian Martinez","NEB","QB","$8,900","6%","15","Week 2, 2018"
"370","Jon Wassink","WMU","QB","$5,200","2%","15","Week 2, 2018"
"371","Osirus Mitchell","MSST","WR","$3,800","14%","15","Week 2, 2018"
"372","Omar Bayless","ARST","WR","$3,000","0%","15","Week 2, 2018"
"373","Davis Alexander","PORST","QB","$5,500","3%","15","Week 2, 2018"
"374","Tony Brooks-James","ORE","RB","$7,400","1%","15","Week 2, 2018"
"375","Chris Evans","MICH","RB","$5,600","2%","15","Week 2, 2018"
"376","Tyrone Owens","UNM","RB","$3,600","1%","15","Week 2, 2018"
"377","Stanley Morgan Jr.","NEB","WR","$8,500","2%","15","Week 2, 2018"
"378","Juwann Winfree","COL","WR","$5,400","1%","15","Week 2, 2018"
"379","D'Wayne Eskridge","WMU","WR","$4,400","15%","15","Week 2, 2018"
"380","Dalton Schoen","KSU","WR","$4,000","1%","15","Week 2, 2018"
"381","Cedric Peterson","ARIZ","WR","$3,800","0%","15","Week 2, 2018"
"382","Jacob Breeland","ORE","WR","$3,700","0%","15","Week 2, 2018"
"383","Drake Harris","WMU","WR","$3,000","0%","15","Week 2, 2018"
"384","Riley Neal","BALL","QB","$6,400","1%","15","Week 2, 2018"
"385","D'Andre Swift","UGA","RB","$7,600","19%","15","Week 2, 2018"
"386","KirVonte Benson","GT","RB","$6,000","18%","15","Week 2, 2018"
"387","Alex Barnes","KSU","RB","$5,900","3%","15","Week 2, 2018"
"388","Trevon Sands","USF","RB","$3,800","0%","15","Week 2, 2018"
"389","Justin McInnis","ARST","WR","$4,100","1%","15","Week 2, 2018"
"390","Mataio Talalemotu","PORST","WR","$3,700","0%","15","Week 2, 2018"
"391","Daiyan Henley","NEV","WR","$3,500","0%","15","Week 2, 2018"
"392","Austin Williams","MSST","WR","$3,000","1%","15","Week 2, 2018"
"393","Elijah Holyfield","UGA","RB","$4,500","2%","15","Week 2, 2018"
"394","Raheem Blackshear","RU","RB","$3,900","22%","15","Week 2, 2018"
"395","Jonathan Hilliman","RU","RB","$3,600","1%","15","Week 2, 2018"
"396","Anthony Ratliff-Williams","UNC","WR","$7,600","5%","15","Week 2, 2018"
"397","Brendan O'Leary-Orange","NEV","WR","$7,300","0%","15","Week 2, 2018"
"398","Kalija Lipscomb","VAND","WR","$7,000","3%","15","Week 2, 2018"
"399","T.J. Rahming","DUKE","WR","$5,900","2%","15","Week 2, 2018"
"400","Miles Boykin","ND","WR","$5,600","1%","15","Week 2, 2018"
"401","Isaiah Zuber","KSU","WR","$5,200","3%","15","Week 2, 2018"
"402","Caleb Wilson","UCLA","WR","$4,800","1%","15","Week 2, 2018"
"403","Grant Calcaterra","OU","WR","$4,400","1%","15","Week 2, 2018"
"404","Shi Smith","SCAR","WR","$4,300","0%","15","Week 2, 2018"
"405","Tyler Simmons","UGA","WR","$3,000","0%","15","Week 2, 2018"
"406","Dimitri Stanley","COL","WR","$3,000","0%","15","Week 2, 2018"
"407","Antonio Williams","UNC","RB","$6,400","10%","15","Week 2, 2018"
"408","Trey Sermon","OU","RB","$5,700","9%","15","Week 2, 2018"
"409","Jordon Brown","UNC","RB","$5,400","0%","15","Week 2, 2018"
"410","James Gilbert","BALL","RB","$5,000","2%","15","Week 2, 2018"
"411","Taj Griffin","ORE","RB","$4,400","2%","15","Week 2, 2018"
"412","Gary Brightwell","ARIZ","RB","$3,500","0%","15","Week 2, 2018"
"413","Marquez Stevenson","UH","WR","$6,600","16%","15","Week 2, 2018"
"414","A.J. Taylor","WISC","WR","$6,200","4%","15","Week 2, 2018"
"415","Bennett Skowronek","NW","WR","$5,800","1%","15","Week 2, 2018"
"416","K.D. Nixon","COL","WR","$4,800","20%","15","Week 2, 2018"
"417","Riley Ridley","UGA","WR","$4,600","5%","15","Week 2, 2018"
"418","Aaron Young","DUKE","WR","$4,500","6%","15","Week 2, 2018"
"419","Thomas Jackson","UNC","WR","$3,400","0%","15","Week 2, 2018"
"420","Kirk Merritt","ARST","WR","$3,000","1%","15","Week 2, 2018"
"421","Damien Harris","BAMA","RB","$7,800","3%","15","Week 2, 2018"
"422","Brittain Brown","DUKE","RB","$5,500","1%","15","Week 2, 2018"
"423","Dexter Williams","ND","RB","$4,600","0%","15","Week 2, 2018"
"424","Ty'Son Williams","SCAR","RB","$4,100","1%","15","Week 2, 2018"
"425","Jamauri Bogan","WMU","RB","$3,700","0%","15","Week 2, 2018"
"426","McLane Mannix","NEV","WR","$8,300","3%","15","Week 2, 2018"
"427","Charlie Taumoepeau","PORST","WR","$5,100","6%","15","Week 2, 2018"
"428","Mecole Hardman","UGA","WR","$4,700","2%","15","Week 2, 2018"
"429","Stephen Guidry","MSST","WR","$4,200","7%","15","Week 2, 2018"
"430","Irv Smith Jr.","BAMA","WR","$3,400","0%","15","Week 2, 2018"
"431","Emmanuel Daigbe","PORST","WR","$3,200","0%","15","Week 2, 2018"
"432","Jeremy Larkin","NW","RB","$8,600","7%","15","Week 2, 2018"
"433","Mulbah Car","UH","RB","$4,500","0%","15","Week 2, 2018"
"434","John Moten IV","NW","RB","$4,000","0%","15","Week 2, 2018"
"435","Alec Ingold","WISC","RB","$3,000","0%","15","Week 2, 2018"
"436","Dillon Mitchell","ORE","WR","$7,000","2%","15","Week 2, 2018"
"437","Kendric Pryor","WISC","WR","$5,900","4%","15","Week 2, 2018"
"438","Flynn Nagel","NW","WR","$4,900","1%","15","Week 2, 2018"
"439","Kaleb Fossum","NEV","WR","$4,600","7%","15","Week 2, 2018"
"440","Cameron Green","NW","WR","$3,600","1%","15","Week 2, 2018"
"441","Alize Mack","ND","WR","$3,600","0%","15","Week 2, 2018"
"442","Ramaud Chiaokhiao-Bowman","NW","WR","$3,200","0%","15","Week 2, 2018"
"443","Daniel Helm","DUKE","WR","$3,100","0%","15","Week 2, 2018"
"444","Najee Harris","BAMA","RB","$5,200","5%","15","Week 2, 2018"
"445","Blake Wright","NEV","RB","$3,000","0%","15","Week 2, 2018"
"446","Jared Pinkney","VAND","WR","$4,800","0%","15","Week 2, 2018"
"447","Jack Stoll","NEB","WR","$3,500","0%","15","Week 2, 2018"
"448","Javonis Isaac","ARST","WR","$3,000","0%","15","Week 2, 2018"
"449","Artur Sitkowski","RU","QB","$4,600","0%","15","Week 2, 2018"
"450","Travon McMillian","COL","RB","$6,200","2%","15","Week 2, 2018"
"451","Taiwan Deal","WISC","RB","$5,000","2%","15","Week 2, 2018"
"452","Bolu Olorunfunmi","UCLA","RB","$4,700","0%","15","Week 2, 2018"
"453","Qua Searcy","GT","RB","$3,900","0%","15","Week 2, 2018"
"454","Caleb Huntley","BALL","RB","$3,900","0%","15","Week 2, 2018"
"455","Warren Wand","ARST","RB","$3,700","0%","15","Week 2, 2018"
"456","Tony Ellison","ARIZ","WR","$7,100","1%","15","Week 2, 2018"
"457","Parris Campbell","OSU","WR","$6,100","1%","15","Week 2, 2018"
"458","Jaylon Redd","ORE","WR","$5,600","8%","15","Week 2, 2018"
"459","Johnathan Lloyd","DUKE","WR","$4,500","1%","15","Week 2, 2018"
"460","Trevion Armstrong","NEV","WR","$3,800","0%","15","Week 2, 2018"
"461","Wilton Speight","UCLA","QB","$5,800","0%","15","Week 2, 2018"
"462","Tevaka Tuioti","UNM","QB","$4,600","1%","15","Week 2, 2018"
"463","Aeris Williams","MSST","RB","$6,900","1%","15","Week 2, 2018"
"464","Tony Jones Jr.","ND","RB","$6,700","1%","15","Week 2, 2018"
"465","Jaxson Kincaide","NEV","RB","$4,500","1%","15","Week 2, 2018"
"466","Darian Green","PORST","RB","$3,900","0%","15","Week 2, 2018"
"467","Marcelias Sutton","OU","RB","$3,500","0%","15","Week 2, 2018"
"468","Davon Tucker","WMU","RB","$3,000","0%","15","Week 2, 2018"
"469","Shun Brown","ARIZ","WR","$6,900","1%","15","Week 2, 2018"
"470","Courtney Lark","UH","WR","$6,700","7%","15","Week 2, 2018"
"471","Theo Howard","UCLA","WR","$5,800","1%","15","Week 2, 2018"
"472","Johnny Johnson III","ORE","WR","$5,700","3%","15","Week 2, 2018"
"473","Jay MacIntyre","COL","WR","$5,600","0%","15","Week 2, 2018"
"474","Christian Pabico","UCLA","WR","$4,400","0%","15","Week 2, 2018"
"475","Sean McKeon","MICH","WR","$4,100","0%","15","Week 2, 2018"
"476","Mitchell Wilcox","USF","WR","$4,000","1%","15","Week 2, 2018"
"477","Hale Hentges","BAMA","WR","$3,000","0%","15","Week 2, 2018"
"478","Nathan Elliott","UNC","QB","$8,600","0%","15","Week 2, 2018"
"479","Kylin Hill","MSST","RB","$5,600","8%","15","Week 2, 2018"
"480","Khari Blasingame","VAND","RB","$5,300","1%","15","Week 2, 2018"
"481","Joshua Kelley","UCLA","RB","$4,800","0%","15","Week 2, 2018"
"482","Jerry Jeudy","BAMA","WR","$7,200","6%","15","Week 2, 2018"
"483","Chase Claypool","ND","WR","$6,400","0%","15","Week 2, 2018"
"484","Justin Hall","BALL","WR","$5,900","0%","15","Week 2, 2018"
"485","Henry Ruggs III","BAMA","WR","$5,700","2%","15","Week 2, 2018"
"486","Grant Perry","MICH","WR","$5,500","3%","15","Week 2, 2018"
"487","Dyami Brown","UNC","WR","$4,800","0%","15","Week 2, 2018"
"488","Jay Griffin IV","UNM","WR","$3,000","0%","15","Week 2, 2018"
"489","Terence Williams","UH","RB","$5,200","1%","15","Week 2, 2018"
"490","Jamauri Wakefield","VAND","RB","$4,400","1%","15","Week 2, 2018"
"491","Devonta Smith","BAMA","WR","$5,500","4%","15","Week 2, 2018"
"492","Isaac Nauta","UGA","WR","$3,500","0%","15","Week 2, 2018"
"493","Zach Reuter","KSU","WR","$3,400","0%","15","Week 2, 2018"
"494","Dymond Lee","UCLA","WR","$3,300","0%","15","Week 2, 2018"
"495","Chris Bounds","COL","WR","$3,000","0%","15","Week 2, 2018"
"496","Easton Trakel","PORST","WR","$3,000","0%","15","Week 2, 2018"
"497","Spencer Jones","OU","WR","$3,000","0%","15","Week 2, 2018"
"498","Myles Tease","OU","WR","$3,000","0%","15","Week 2, 2018"
"499","Zander Neuville","WISC","WR","$3,000","0%","15","Week 2, 2018"
"500","Elijah Mack","USF","RB","$4,400","0%","15","Week 2, 2018"
"501","Deon Jackson","DUKE","RB","$3,800","0%","15","Week 2, 2018"
"502","Chris Finke","ND","WR","$4,700","2%","15","Week 2, 2018"
"503","Nico Collins","MICH","WR","$4,700","4%","15","Week 2, 2018"
"504","Riley Miller","BALL","WR","$3,900","0%","15","Week 2, 2018"
"505","Carl Tucker","UNC","WR","$3,700","0%","15","Week 2, 2018"
"506","Keith Mixon","MSST","WR","$3,300","0%","15","Week 2, 2018"
"507","Nick Basquine","OU","WR","$3,300","0%","15","Week 2, 2018"
"508","A.D. Miller","OU","WR","$3,200","0%","15","Week 2, 2018"
"509","K.C. Crosby","SCAR","WR","$3,000","0%","15","Week 2, 2018"
"510","Dalvin Warmack","KSU","RB","$4,200","0%","15","Week 2, 2018"
"511","Carlos Martin","PORST","RB","$3,000","0%","15","Week 2, 2018"
"512","Daevon Vigilant","UNM","RB","$3,000","0%","15","Week 2, 2018"
"513","Shawn Poindexter","ARIZ","WR","$5,700","4%","15","Week 2, 2018"
"514","Bryce Wolma","ARIZ","WR","$4,000","0%","15","Week 2, 2018"
"515","Lee Morris","OU","WR","$3,500","1%","15","Week 2, 2018"
"516","Delane Hart-Johnson","UNM","WR","$3,100","0%","15","Week 2, 2018"
"517","Justin Johnson","MSST","WR","$3,000","0%","15","Week 2, 2018"
"518","Tahj Deans","ECU","WR","$3,000","0%","15","Week 2, 2018"
"519","Jaylen Harris","OSU","WR","$3,000","0%","15","Week 2, 2018"
"520","Greg Bell","NEB","RB","$6,600","4%","15","Week 2, 2018"
"521","Clinton Lynch","GT","RB","$3,000","0%","15","Week 2, 2018"
"522","Mykel Jones","OU","WR","$3,800","1%","15","Week 2, 2018"
"523","Corey Lacanaria","BALL","WR","$3,800","0%","15","Week 2, 2018"
"524","Kendrick Edwards","ARST","WR","$3,400","1%","15","Week 2, 2018"
"525","Nolan Givan","BALL","WR","$3,400","0%","15","Week 2, 2018"
"526","Jalen Camp","GT","WR","$3,300","0%","15","Week 2, 2018"
"527","Bo Melton","RU","WR","$3,300","2%","15","Week 2, 2018"
"528","Mydreon Vines","ECU","WR","$3,000","0%","15","Week 2, 2018"
"529","Ke'Shawn Vaughn","VAND","RB","$4,900","0%","15","Week 2, 2018"
"530","Donovan Peoples-Jones","MICH","WR","$6,900","3%","15","Week 2, 2018"
"531","Brad Stewart","GT","WR","$4,000","1%","15","Week 2, 2018"
"532","Elijah Cooks","NEV","WR","$3,200","0%","15","Week 2, 2018"
"533","Romello Brooker","UH","WR","$3,200","0%","15","Week 2, 2018"
"534","Jacob August","SCAR","WR","$3,000","0%","15","Week 2, 2018"
"535","Trey Ellis","VAND","WR","$3,000","0%","15","Week 2, 2018"
"536","Bryan Reimers","NEB","WR","$3,000","0%","15","Week 2, 2018"
"537","Elijah Lilly","UNM","WR","$3,000","0%","15","Week 2, 2018"
"538","Brian Herrien","UGA","RB","$3,200","0%","15","Week 2, 2018"
"539","Ronnie Clark","BAMA","RB","$3,000","0%","15","Week 2, 2018"
"540","Chase Brown","WMU","RB","$3,000","0%","15","Week 2, 2018"
"541","Demario McCall","OSU","RB","$3,000","0%","15","Week 2, 2018"
"542","Binjimen Victor","OSU","WR","$4,100","0%","15","Week 2, 2018"
"543","Johnnie Dixon","OSU","WR","$4,000","0%","15","Week 2, 2018"
"544","Donaven Tennyson","VAND","WR","$3,700","0%","15","Week 2, 2018"
"545","Raelon Singleton","UH","WR","$3,100","2%","15","Week 2, 2018"
"546","Jerome Washington","RU","WR","$3,100","0%","15","Week 2, 2018"
"547","James Homan","UH","WR","$3,000","0%","15","Week 2, 2018"
"548","Tony Brown","COL","WR","$3,000","0%","15","Week 2, 2018"
"549","Jelani Roberts","NW","WR","$3,000","0%","15","Week 2, 2018"
"550","Eddie McDoom","USF","WR","$3,000","0%","15","Week 2, 2018"
"551","Deangelo Antoine","USF","WR","$3,000","0%","15","Week 2, 2018"
"552","Darnell Salomon","USF","WR","$3,000","1%","15","Week 2, 2018"
"553","Ryeshene Bronson","USF","WR","$3,000","0%","15","Week 2, 2018"
"554","Jernard Phillips","USF","WR","$3,000","0%","15","Week 2, 2018"
"555","Luke Farrell","OSU","WR","$3,000","0%","15","Week 2, 2018"
"556","C.J. Saunders","OSU","WR","$3,000","0%","15","Week 2, 2018"
"557","Patrick Reed","UNM","WR","$3,000","0%","15","Week 2, 2018"
"558","Darrian Felix","ORE","RB","$3,700","0%","15","Week 2, 2018"
"559","Brian Robinson Jr.","BAMA","RB","$3,400","0%","15","Week 2, 2018"
"560","Kabion Ento","COL","WR","$3,400","0%","15","Week 2, 2018"
"561","Solomon Vault","NW","WR","$3,400","0%","15","Week 2, 2018"
"562","Michael Young","ND","WR","$3,400","0%","15","Week 2, 2018"
"563","Jonathan Adams, Jr.","ARST","WR","$3,000","0%","15","Week 2, 2018"
"564","Bubba Ogbebor","ARST","WR","$3,000","0%","15","Week 2, 2018"
"565","Derek Kief","BAMA","WR","$3,000","0%","15","Week 2, 2018"
"566","Jace James","NW","WR","$3,000","0%","15","Week 2, 2018"
"567","Charlie Fessler","NW","WR","$3,000","0%","15","Week 2, 2018"
"568","Jalen Brown","NW","WR","$3,000","0%","15","Week 2, 2018"
"569","Garrett Groshek","WISC","RB","$3,500","0%","15","Week 2, 2018"
"570","Chris James","WISC","RB","$3,400","0%","15","Week 2, 2018"
"571","Branden Leon","ARIZ","RB","$3,000","0%","15","Week 2, 2018"
"572","Riley Lees","NW","WR","$4,000","0%","15","Week 2, 2018"
"573","OrTre Smith","SCAR","WR","$3,400","0%","15","Week 2, 2018"
"574","Marcus Williams","UNM","WR","$3,300","1%","15","Week 2, 2018"
"575","Randrecous Davis","SCAR","WR","$3,200","0%","15","Week 2, 2018"
"576","Jeremiah Holloman","UGA","WR","$3,000","0%","15","Week 2, 2018"
"577","Ahkil Crumpton","UGA","WR","$3,000","0%","15","Week 2, 2018"
"578","Hunter Rison","KSU","WR","$3,000","0%","15","Week 2, 2018"
"579","Isaiah Harris","KSU","WR","$3,000","0%","15","Week 2, 2018"
"580","Demetric Felton","UCLA","WR","$3,000","0%","15","Week 2, 2018"
"581","Stephen Johnson III","UCLA","WR","$3,000","0%","15","Week 2, 2018"
"582","Kyric McGowan","NW","WR","$3,000","0%","15","Week 2, 2018"
"583","Roscoe Johnson","UNC","WR","$3,000","0%","15","Week 2, 2018"
"584","Josh Jacobs","BAMA","RB","$4,800","5%","15","Week 2, 2018"
"585","Nathan Tilford","ARIZ","RB","$3,800","0%","15","Week 2, 2018"
"586","Nathan Cottrell","GT","RB","$3,000","0%","15","Week 2, 2018"
"587","Jerry Howard","GT","RB","$3,000","0%","15","Week 2, 2018"
"588","Tyjon Lindsey","NEB","WR","$4,000","0%","15","Week 2, 2018"
"589","Deddrick Thomas","MSST","WR","$3,500","0%","15","Week 2, 2018"
"590","Xavian Marks","BAMA","WR","$3,000","0%","15","Week 2, 2018"
"591","Jamal Couch","MSST","WR","$3,000","0%","15","Week 2, 2018"
"592","Dominic Christian","NEV","WR","$3,000","0%","15","Week 2, 2018"
"593","Keyston Fuller","DUKE","WR","$3,000","0%","15","Week 2, 2018"
"594","Scott Bracey","DUKE","WR","$3,000","0%","15","Week 2, 2018"
"595","Terrence Horne","USF","WR","$3,000","0%","15","Week 2, 2018"
"596","Cam Marshmon","ECU","WR","$3,000","0%","15","Week 2, 2018"
"597","Jesse Brown","NW","RB","$3,800","0%","15","Week 2, 2018"
"598","Beau Bisharat","COL","RB","$3,500","0%","15","Week 2, 2018"
"599","Johnathon Sutton","UNC","RB","$3,300","0%","15","Week 2, 2018"
"600","Mon Denson","SCAR","RB","$3,000","0%","15","Week 2, 2018"
"601","Nicodem Pierre","DUKE","RB","$3,000","0%","15","Week 2, 2018"
"602","K.J. Hill","OSU","WR","$6,000","4%","15","Week 2, 2018"
"603","Demetris Robertson","UGA","WR","$5,100","2%","15","Week 2, 2018"
"604","Jesse Jackson","MSST","WR","$4,500","1%","15","Week 2, 2018"
"605","Malik Dear","MSST","WR","$4,000","0%","15","Week 2, 2018"
"606","Chris Taylor","DUKE","WR","$3,500","0%","15","Week 2, 2018"
"607","Keishawn Watson","WMU","WR","$3,400","0%","15","Week 2, 2018"
"608","DeVaughn Cooper","ARIZ","WR","$3,000","0%","15","Week 2, 2018"
"609","Rontavius Groves","UNC","WR","$3,000","0%","15","Week 2, 2018"
"610","Nate Schoenle","MICH","WR","$3,000","0%","15","Week 2, 2018"
"611","Tyron Arnett","WMU","WR","$3,000","0%","15","Week 2, 2018"
"612","Luke Sanders","WMU","WR","$3,000","0%","15","Week 2, 2018"
"613","Hunter Hayek","RU","WR","$3,000","0%","15","Week 2, 2018"
"614","Jordan Cronkrite","USF","RB","$4,700","3%","15","Week 2, 2018"
"615","Mikale Wilbon","NEB","RB","$4,000","0%","15","Week 2, 2018"
"616","A.J. Turner","SCAR","RB","$3,900","0%","15","Week 2, 2018"
"617","Nick Gibson","MSST","RB","$3,700","0%","15","Week 2, 2018"
"618","Dontavian Lee","MSST","RB","$3,500","0%","15","Week 2, 2018"
"619","Josh Burrell","UH","RB","$3,000","0%","15","Week 2, 2018"
"620","Kevrin Justice","UH","RB","$3,000","0%","15","Week 2, 2018"
"621","Jaylin Bradley","NEB","RB","$3,000","0%","15","Week 2, 2018"
"622","Carson Meier","OU","RB","$3,000","0%","15","Week 2, 2018"
"623","Brandon Stephens","UCLA","RB","$3,000","0%","15","Week 2, 2018"
"624","Jared Wangler","MICH","RB","$3,000","0%","15","Week 2, 2018"
"625","Terry Godwin","UGA","WR","$5,700","1%","15","Week 2, 2018"
"626","Dazz Newsome","UNC","WR","$5,000","1%","15","Week 2, 2018"
"627","Chavis Dawkins","SCAR","WR","$3,000","0%","15","Week 2, 2018"
"628","Jafar Armstrong","ND","RB","$6,100","13%","15","Week 2, 2018"
"629","Patrick Carr","UH","RB","$4,800","2%","15","Week 2, 2018"
"630","Jaire George","VAND","RB","$3,000","0%","15","Week 2, 2018"
"631","Brenden Schooler","ORE","WR","$4,500","0%","15","Week 2, 2018"
"632","Tabari Hines","ORE","WR","$4,300","0%","15","Week 2, 2018"
"633","Shameen Jones","RU","WR","$3,000","0%","15","Week 2, 2018"
"634","Adam Harter","KSU","RB","$3,000","0%","15","Week 2, 2018"
"635","Odell Miller","WMU","WR","$3,000","0%","15","Week 2, 2018"
"636","Cedric Byrd","HAW","WR","$7,400","19%","10","Week 3, 2018"
"637","Tyron Johnson","OKST","WR","$5,400","5%","10","Week 3, 2018"
"638","John Ursua","HAW","WR","$8,100","28%","10","Week 3, 2018"
"639","Eric Dungey","SYR","QB","$9,300","26%","10","Week 3, 2018"
"640","Justice Hill","OKST","RB","$7,800","18%","10","Week 3, 2018"
"641","KJ Hamler","PSU","WR","$6,600","4%","10","Week 3, 2018"
"642","Trace McSorley","PSU","QB","$9,900","5%","10","Week 3, 2018"
"643","Deondre Francois","FSU","QB","$8,700","9%","10","Week 3, 2018"
"644","Shea Patterson","MICH","QB","$8,000","3%","10","Week 3, 2018"
"645","Woody Barrett","KENT","QB","$4,800","14%","10","Week 3, 2018"
"646","Chris Evans","MICH","RB","$5,800","7%","10","Week 3, 2018"
"647","Fred Cooper","ARMY","RB","$3,600","1%","10","Week 3, 2018"
"648","Kyler Murray","OU","QB","$10,200","16%","10","Week 3, 2018"
"649","Alexander Mattison","BSU","RB","$7,100","4%","10","Week 3, 2018"
"650","Clinton Lynch","GT","RB","$3,600","2%","10","Week 3, 2018"
"651","D.J. Matthews","FSU","WR","$3,500","20%","10","Week 3, 2018"
"652","Brett Rypien","BSU","QB","$8,500","17%","10","Week 3, 2018"
"653","TaQuon Marshall","GT","QB","$7,800","6%","10","Week 3, 2018"
"654","Jonathan Taylor","WISC","RB","$9,700","24%","10","Week 3, 2018"
"655","Jafar Armstrong","ND","RB","$7,500","4%","10","Week 3, 2018"
"656","Tony Jones Jr.","ND","RB","$5,400","2%","10","Week 3, 2018"
"657","Justin Rankin","KENT","RB","$4,100","8%","10","Week 3, 2018"
"658","Marquise Brown","OU","WR","$7,600","11%","10","Week 3, 2018"
"659","Ryan Davis","AUB","WR","$5,500","2%","10","Week 3, 2018"
"660","JoJo Ward","HAW","WR","$4,900","27%","10","Week 3, 2018"
"661","Taylor Cornelius","OKST","QB","$8,900","6%","10","Week 3, 2018"
"662","Karan Higdon","MICH","RB","$8,600","5%","10","Week 3, 2018"
"663","CeeDee Lamb","OU","WR","$6,700","11%","10","Week 3, 2018"
"664","Juwan Johnson","PSU","WR","$5,800","6%","10","Week 3, 2018"
"665","Tamorrion Terry","FSU","WR","$4,000","17%","10","Week 3, 2018"
"666","Cole McDonald","HAW","QB","$9,200","35%","10","Week 3, 2018"
"667","Jarrett Stidham","AUB","QB","$6,900","2%","10","Week 3, 2018"
