team,conference,athlete_id,player,category,rushing_car,rushing_yds,rushing_td,rushing_ypc,rushing_long,week,team_rushes,runshare,season_team_rushes,season_rushes,total_runshare,avg_runshare,year,position
Maryland,Big Ten,4241937,Kasim Hill,rushing,6,10,0,1.7,10,1,46,0.130434782608696,489,40,0.081799591002045,0.10768923576464,2018,QB
Maryland,Big Ten,4036210,Tyrrell Pigrome,rushing,3,12,0,4,7,1,46,0.0652173913043478,489,58,0.118609406952965,0.135782873415029,2018,QB
Memphis,American Athletic,3893630,Brady White,rushing,3,20,0,6.7,8,1,47,0.0638297872340425,562,47,0.0836298932384342,0.105737295424859,2018,QB
Memphis,American Athletic,4371730,Brady McBride,rushing,6,23,0,3.8,17,1,47,0.127659574468085,562,7,0.0124555160142349,0.0729206963249516,2018,QB
Miami,ACC,3123047,Malik Rosier,rushing,16,7,1,0.4,11,1,34,0.470588235294118,457,54,0.118161925601751,0.204642264126956,2018,QB
Miami (OH),Mid-American,3125968,Gus Ragland,rushing,5,0,0,0,4,1,27,0.185185185185185,442,92,0.208144796380091,0.22151661398734,2018,QB
Michigan,Big Ten,4035292,Shea Patterson,rushing,5,-21,0,-4.2,9,1,33,0.151515151515152,519,66,0.127167630057803,0.133988201702401,2018,QB
Michigan,Big Ten,4258191,Dylan McCaffrey,rushing,3,10,0,3.3,5,1,33,0.0909090909090909,519,10,0.0192678227360308,0.0503582528582529,2018,QB
Michigan State,Big Ten,3929824,Brian Lewerke,rushing,10,31,0,3.1,27,1,42,0.238095238095238,420,74,0.176190476190476,0.25321741686476,2018,QB
Middle Tennessee,Conference USA,545683,Brent Stockstill,rushing,14,10,0,0.7,14,1,36,0.388888888888889,466,112,0.240343347639485,0.244986665381402,2018,QB
Minnesota,Big Ten,4360936,Zack Annexstad,rushing,2,0,0,0,12,1,47,0.0425531914893617,482,23,0.0477178423236514,0.0875620604515594,2018,QB
Mississippi State,SEC,4362894,Jalen Mayden,rushing,5,22,0,4.4,14,1,37,0.135135135135135,473,7,0.0147991543340381,0.0613965028858646,2018,QB
Mississippi State,SEC,4047628,Logan Burnett,rushing,1,3,0,3,3,1,37,0.027027027027027,473,1,0.00211416490486258,0.027027027027027,2018,QB
Missouri,SEC,4241193,Taylor Powell,rushing,1,4,0,4,4,1,44,0.0227272727272727,509,1,0.00196463654223969,0.0227272727272727,2018,QB
Missouri,SEC,3924327,Drew Lock,rushing,1,5,0,5,5,1,44,0.0227272727272727,509,49,0.0962671905697446,0.0976719783807836,2018,QB
Navy,American Athletic,3916282,Garret Lewis,rushing,1,7,0,7,7,1,49,0.0204081632653061,696,81,0.116379310344828,0.144655063731533,2018,QB
Navy,American Athletic,4039436,Malcolm Perry,rushing,17,108,1,6.4,75,1,49,0.346938775510204,696,166,0.238505747126437,0.240720420405121,2018,QB
NC State,ACC,546288,Ryan Finley,rushing,3,6,0,2,9,1,29,0.103448275862069,411,34,0.0827250608272506,0.0882785075229587,2018,QB
Nevada,Mountain West,3122611,Ty Gangi,rushing,6,23,1,3.8,12,1,35,0.17142857142857101,398,44,0.110552763819095,0.12368771837782,2018,QB
Nevada,Mountain West,4361435,Carson Strong,rushing,1,4,0,4,4,1,35,0.0285714285714286,398,1,0.00251256281407035,0.0285714285714286,2018,QB
Nevada,Mountain West,3914836,Cristian Solano,rushing,2,15,1,7.5,9,1,35,0.0571428571428571,398,26,0.0653266331658292,0.206351201700039,2018,QB
New Mexico,Mountain West,3128784,Coltin Gerhart,rushing,5,11,1,2.2,5,1,66,0.0757575757575758,506,35,0.0691699604743083,0.184552681023269,2018,QB
New Mexico,Mountain West,3915379,Sheriron Jones,rushing,4,18,0,4.5,8,1,66,0.0606060606060606,506,79,0.156126482213439,0.180103895982799,2018,QB
New Mexico,Mountain West,4039390,Tevaka Tuioti,rushing,11,54,1,4.9,20,1,66,0.166666666666667,506,15,0.0296442687747036,0.0936936936936937,2018,QB
North Carolina,ACC,3895838,Nathan Elliott,rushing,10,58,0,5.8,12,1,39,0.256410256410256,404,39,0.0965346534653465,0.10334577707235,2018,QB
Northern Illinois,Mid-American,4039470,Marcus Childers,rushing,10,-33,0,-3.3,7,1,36,0.277777777777778,559,176,0.31484794275492,0.332184235735543,2018,QB
North Texas,Conference USA,547164,Quinn Shanbour,rushing,2,14,0,7,11,1,44,0.0454545454545455,442,17,0.0384615384615385,0.0755039365197516,2018,QB
North Texas,Conference USA,4039073,Mason Fine,rushing,5,-19,0,-3.8,1,1,44,0.113636363636364,442,68,0.153846153846154,0.169565976847568,2018,QB
Northwestern,Big Ten,3116144,Clayton Thorson,rushing,3,8,0,2.7,6,1,42,0.0714285714285714,478,73,0.152719665271967,0.157798016004604,2018,QB
Northwestern,Big Ten,3915966,TJ Green,rushing,4,0,1,0,4,1,42,0.0952380952380952,478,44,0.0920502092050209,0.0811369233318911,2018,QB
Notre Dame,FBS Independents,3932451,Brandon Wimbush,rushing,19,59,0,3.1,22,1,47,0.404255319148936,501,68,0.135728542914172,0.250127286180292,2018,QB
Ohio,Mid-American,4244688,Nathan Rourke,rushing,5,16,0,3.2,11,1,40,0.125,520,125,0.240384615384615,0.247416678019284,2018,QB
Ohio,Mid-American,3920819,Quinton Maxwell,rushing,8,21,2,2.6,18,1,40,0.2,520,20,0.0384615384615385,0.0865681276361636,2018,QB
Ohio State,Big Ten,4040616,Dwayne Haskins,rushing,2,24,0,12,17,1,53,0.0377358490566038,533,73,0.136960600375235,0.138700988792248,2018,QB
Ohio State,Big Ten,4241992,Tate Martell,rushing,2,4,0,2,4,1,53,0.0377358490566038,533,22,0.0412757973733583,0.092380027804152,2018,QB
Oklahoma,Big 12,4037642,Austin Kendall,rushing,3,0,0,0,12,1,39,0.0769230769230769,493,7,0.0141987829614604,0.0620347394540943,2018,QB
Oklahoma,Big 12,3917315,Kyler Murray,rushing,4,23,0,5.8,15,1,39,0.102564102564103,493,123,0.249492900608519,0.253586678864092,2018,QB
Oklahoma State,Big 12,3122424,Taylor Cornelius,rushing,4,27,0,6.8,32,1,55,0.0727272727272727,483,110,0.227743271221532,0.236671697117629,2018,QB
Oklahoma State,Big 12,4038433,Keondre Wudtee,rushing,5,47,0,9.4,30,1,55,0.0909090909090909,483,12,0.0248447204968944,0.123232323232323,2018,QB
Ole Miss,SEC,4242418,Jordan Ta'amu,rushing,6,7,0,1.2,7,1,28,0.214285714285714,418,106,0.253588516746411,0.263676265686833,2018,QB
Oregon,Pac-12,4242490,Braxton Burmeister,rushing,1,9,0,9,9,1,42,0.0238095238095238,500,7,0.014,0.0348381417443154,2018,QB
Oregon,Pac-12,4038941,Justin Herbert,rushing,6,41,1,6.8,37,1,42,0.142857142857143,500,67,0.134,0.150727723519766,2018,QB
Oregon State,Pac-12,3124900,Jake Luton,rushing,1,-5,0,-5,0,1,39,0.0256410256410256,486,28,0.0576131687242798,0.100635909229659,2018,QB
Oregon State,Pac-12,4042803,Conor Blount,rushing,6,-43,0,-7.2,0,1,39,0.153846153846154,486,56,0.11522633744856,0.142880046328428,2018,QB
Penn State,Big Ten,3116172,Trace McSorley,rushing,12,53,2,4.4,12,1,43,0.27906976744186,476,150,0.315126050420168,0.319686684498486,2018,QB
Pittsburgh,ACC,4240703,Kenny Pickett,rushing,6,42,1,7,12,1,37,0.162162162162162,529,105,0.198487712665406,0.197679494539199,2018,QB
Purdue,Big Ten,3116188,David Blough,rushing,5,19,0,3.8,8,1,25,0.2,372,69,0.185483870967742,0.201649999809032,2018,QB
Purdue,Big Ten,3791146,Elijah Sindelar,rushing,2,-2,0,-1,3,1,25,0.08,372,4,0.010752688172043,0.0638095238095238,2018,QB
Rice,Conference USA,3122170,Shawn Stankavage,rushing,9,21,0,2.3,18,1,93,0.0967741935483871,493,43,0.0872210953346856,0.131224037592063,2018,QB
Rutgers,Big Ten,4361530,Artur Sitkowski,rushing,2,-9,0,-4.5,2,1,46,0.0434782608695652,426,22,0.0516431924882629,0.0680325169999083,2018,QB
San Diego State,Mountain West,3139921,Christian Chapman,rushing,6,-37,0,-6.2,6,1,37,0.162162162162162,482,17,0.0352697095435685,0.0913990213990214,2018,QB
San José State,Mountain West,4036850,Montel Aaron,rushing,3,6,0,2,16,1,38,0.0789473684210526,357,21,0.0588235294117647,0.148100398053958,2018,QB
San José State,Mountain West,3921685,Josh Love,rushing,2,3,0,1.5,10,1,38,0.0526315789473684,357,30,0.0840336134453782,0.127821512673348,2018,QB
San José State,Mountain West,4036857,Michael Carrillo,rushing,1,-6,0,-6,0,1,38,0.0263157894736842,357,13,0.0364145658263305,0.105729358360937,2018,QB
SMU,American Athletic,3916208,Ben Hicks,rushing,6,-28,0,-4.7,6,1,19,0.315789473684211,401,44,0.109725685785536,0.154472884310394,2018,QB
South Alabama,Sun Belt,4249400,Cephus Johnson,rushing,1,1,0,1,1,1,51,0.0196078431372549,501,27,0.0538922155688623,0.0869958960786537,2018,QB
South Alabama,Sun Belt,3139423,Cole Garvin,rushing,6,3,0,0.5,13,1,51,0.117647058823529,501,30,0.0598802395209581,0.128026898365458,2018,QB
South Alabama,Sun Belt,3129265,Evan Orth,rushing,2,74,0,37,59,1,51,0.0392156862745098,501,56,0.111776447105788,0.138743418006441,2018,QB
South Carolina,SEC,4038809,Jake Bentley,rushing,4,-1,0,-0.3,5,1,38,0.105263157894737,425,58,0.136470588235294,0.158567444488497,2018,QB
Southern Mississippi,Conference USA,4040407,Jack Abraham,rushing,2,-9,0,-4.5,0,1,45,0.0444444444444444,409,49,0.119804400977995,0.163595376934632,2018,QB
Southern Mississippi,Conference USA,4245107,Marcelo Rodriguez,rushing,2,9,0,4.5,9,1,45,0.0444444444444444,409,2,0.00488997555012225,0.0444444444444444,2018,QB
Southern Mississippi,Conference USA,4362942,Tate Whatley,rushing,4,41,1,10.3,15,1,45,0.0888888888888889,409,66,0.161369193154034,0.273583416678046,2018,QB
South Florida,American Athletic,3923382,Brett Kean,rushing,1,0,0,0,0,1,38,0.0263157894736842,480,3,0.00625,0.034434490481523,2018,QB
South Florida,American Athletic,4044111,Chris Oladokun,rushing,3,13,0,4.3,14,1,38,0.0789473684210526,480,25,0.0520833333333333,0.166471985172028,2018,QB
South Florida,American Athletic,3858944,Blake Barnett,rushing,8,31,1,3.9,18,1,38,0.210526315789474,480,98,0.204166666666667,0.249823420658378,2018,QB
Stanford,Pac-12,4044431,K.J. Costello,rushing,1,-2,0,-2,0,1,28,0.0357142857142857,352,37,0.105113636363636,0.108818710469466,2018,QB
Syracuse,ACC,4240391,Tommy DeVito,rushing,8,14,0,1.8,13,1,63,0.126984126984127,553,24,0.0433996383363472,0.0982663456347667,2018,QB
Syracuse,ACC,3916447,Eric Dungey,rushing,15,200,1,13.3,49,1,63,0.238095238095238,553,167,0.301989150090416,0.312574648627486,2018,QB
TCU,Big 12,3116420,Grayson Muehlstein,rushing,1,8,0,8,8,1,42,0.0238095238095238,396,16,0.0404040404040404,0.118012422360248,2018,QB
TCU,Big 12,4034332,Michael Collins,rushing,0,1,0,0,0,1,42,0,396,38,0.095959595959596,0.18516810570382,2018,QB
Temple,American Athletic,3138735,Frank Nutile,rushing,5,11,0,2.2,8,1,22,0.227272727272727,467,10,0.0214132762312634,0.129461279461279,2018,QB
Temple,American Athletic,4243276,Todd Centeio,rushing,2,6,0,3,4,1,22,0.0909090909090909,467,20,0.0428265524625268,0.0710420910788558,2018,QB
Tennessee,SEC,4035167,Jarrett Guarantano,rushing,3,-15,0,-5,2,1,38,0.0789473684210526,419,40,0.0954653937947494,0.0988940623551047,2018,QB
Texas,Big 12,4241820,Sam Ehlinger,rushing,7,30,0,4.3,15,1,36,0.194444444444444,520,143,0.275,0.279578008716744,2018,QB
Texas A&M,SEC,4240904,Kellen Mond,rushing,6,3,1,0.5,9,1,61,0.0983606557377049,501,143,0.285429141716567,0.304965533689303,2018,QB
Texas A&M,SEC,4240901,Connor Blumrick,rushing,3,20,0,6.7,19,1,61,0.0491803278688525,501,3,0.00598802395209581,0.0491803278688525,2018,QB
Texas State,Sun Belt,4362667,Tyler Vitt,rushing,1,3,0,3,3,1,31,0.032258064516129,443,81,0.182844243792325,0.280529658991888,2018,QB
Texas State,Sun Belt,4241669,Willie Jones III,rushing,14,33,0,2.4,22,1,31,0.451612903225806,443,77,0.173814898419865,0.288348290702939,2018,QB
Texas Tech,Big 12,3910083,McLane Carter,rushing,3,13,0,4.3,13,1,39,0.0769230769230769,439,9,0.020501138952164,0.065474060822898,2018,QB
Texas Tech,Big 12,4362159,Alan Bowman,rushing,4,16,0,4,10,1,39,0.102564102564103,439,30,0.0683371298405467,0.111632005497146,2018,QB
Toledo,Mid-American,4362260,Carter Bradley,rushing,2,-12,0,-6,0,1,45,0.0444444444444444,504,4,0.00793650793650794,0.0284202569916856,2018,QB
Toledo,Mid-American,3126102,Jalen Reese,rushing,1,5,0,5,5,1,45,0.0222222222222222,504,1,0.00198412698412698,0.0222222222222222,2018,QB
Toledo,Mid-American,3932903,Mitchell Guadagni,rushing,4,20,0,5,10,1,45,0.0888888888888889,504,76,0.150793650793651,0.251423623318619,2018,QB
Troy,Sun Belt,4039910,Kaleb Barker,rushing,17,25,0,1.5,13,1,44,0.386363636363636,455,57,0.125274725274725,0.254344256204909,2018,QB
Troy,Sun Belt,4039901,Sawyer Smith,rushing,1,0,0,0,0,1,44,0.0227272727272727,455,68,0.149450549450549,0.152552236567905,2018,QB
Tulane,American Athletic,3916103,Jonathan Banks,rushing,15,38,0,2.5,17,1,41,0.365853658536585,535,78,0.145794392523364,0.255582316646031,2018,QB
Tulsa,American Athletic,3917007,Chad President,rushing,1,0,0,0,0,1,63,0.0158730158730159,582,6,0.0103092783505155,0.0274644945697577,2018,QB
Tulsa,American Athletic,4039664,Luke Skipper,rushing,13,30,1,2.3,25,1,63,0.206349206349206,582,50,0.0859106529209622,0.230756816283132,2018,QB
UAB,Conference USA,4239793,Tyler Johnston III,rushing,6,71,0,11.8,25,1,54,0.111111111111111,588,80,0.136054421768707,0.158263941823218,2018,QB
UAB,Conference USA,545682,A.J. Erdely,rushing,4,16,0,4,11,1,54,0.0740740740740741,588,84,0.142857142857143,0.222344690727633,2018,QB
UCF,American Athletic,4042113,McKenzie Milton,rushing,7,50,0,7.1,13,1,35,0.2,565,79,0.139823008849558,0.184403412781575,2018,QB
UCF,American Athletic,4243535,D.J. Mack Jr.,rushing,1,70,1,70,70,1,35,0.0285714285714286,565,58,0.102654867256637,0.130660717908555,2018,QB
UCLA,Pac-12,3115966,Wilton Speight,rushing,3,12,0,4,13,1,31,0.0967741935483871,439,38,0.0865603644646925,0.158742360189791,2018,QB
UCLA,Pac-12,4367178,Dorian Thompson-Robinson,rushing,8,-4,0,-0.5,8,1,31,0.258064516129032,439,45,0.10250569476082,0.167152087743595,2018,QB
UMass,FBS Independents,3125927,Ross Comis,rushing,10,60,1,6,27,1,72,0.138888888888889,410,86,0.209756097560976,0.219405035573447,2018,QB
UMass,FBS Independents,3116772,Andrew Ford,rushing,6,-7,0,-1.2,8,1,72,0.0833333333333333,410,19,0.0463414634146341,0.102534165181224,2018,QB
UMass,FBS Independents,4242394,Michael Curtis,rushing,4,12,1,3,6,1,72,0.0555555555555556,410,19,0.0463414634146341,0.100647099419478,2018,QB
UNLV,Mountain West,4056052,Armani Rogers,rushing,18,82,0,4.6,34,1,43,0.418604651162791,543,92,0.169429097605893,0.302799372831271,2018,QB
