"","year","team","week","tpp","L3_tpp"
"6331",2021,"Purdue",7,27.4473684210526,24.9236187593194
"6332",2021,"Air Force",7,32.6323529411765,30.9131981981982
"6333",2021,"Washington State",7,28.4385964912281,27.1741349467419
"6334",2021,"Georgia Southern",7,26.1159420289855,27.0592728259395
"6335",2021,"Appalachian State",7,25.6,24.642230096388
"6336",2021,"Oklahoma",7,31.8448275862069,26.4424433038111
"6337",2021,"Navy",7,33.2253521126761,30.9403409090909
"6338",2021,"UAB",7,33.0322580645161,29.4252636832948
"6339",2021,"Rice",7,35.9807692307692,31.1142743221691
"6340",2021,"Virginia",7,23.379746835443,23.9437371209891
"6341",2021,"San José State",7,25.2077922077922,26.9823255011934
"6342",2021,"Iowa State",7,33.75,27.3078318047726
"6343",2021,"Boise State",7,22.6393442622951,24.8507611560457
"6344",2021,"Army",7,31.3035714285714,33.1120244709275
"6345",2021,"UCF",7,30.75,23.6277311895953
"6346",2021,"UT San Antonio",7,27.8870967741935,24.1553549500019
"6347",2021,"BYU",7,26.6181818181818,26.954686782434
"6348",2021,"South Alabama",7,27.6615384615385,26.327000509039
"6349",2021,"New Mexico",7,27.5714285714286,26.8779893203102
"6350",2021,"Northwestern",7,24.4320987654321,24.3940133961147
"6351",2021,"Nebraska",7,20.609375,26.7881119491585
"6352",2021,"Iowa",7,24.4193548387097,29.4799262360447
"6353",2021,"Texas Tech",7,27.0746268656716,26.0260464827629
"6354",2021,"Georgia",7,28.3617021276596,28.9984368995759
"6355",2021,"Kansas",7,29.2786885245902,28.6887108020504
"6356",2021,"Memphis",7,26.9782608695652,21.708991507775
"6357",2021,"Kentucky",7,32.8550724637681,30.2918356523367
"6358",2021,"Oregon",7,26.5079365079365,24.2142285864808
"6359",2021,"Eastern Michigan",7,21.8266666666667,26.8575514839854
"6360",2021,"Baylor",7,28.48,27.2017687928014
"6361",2021,"Kansas State",7,28.125,28.7772575423612
"6362",2021,"Utah State",7,24.8461538461538,19.9956922009325
"6363",2021,"NC State",7,32.9827586206897,26.0107045076475
"6364",2021,"Minnesota",7,33.5441176470588,32.0640494779564
"6365",2021,"Buffalo",7,25.7142857142857,27.1231524806892
"6366",2021,"Clemson",7,27.1095890410959,24.1261923860453
"6367",2021,"Virginia Tech",7,21.7333333333333,26.232140566477
"6368",2021,"Vanderbilt",7,30.7049180327869,26.4224184524572
"6369",2021,"Arizona",7,26.5428571428571,23.6230623288641
"6370",2021,"Michigan State",7,25.6451612903226,25.8416213110789
"6371",2021,"North Carolina",7,27.4459459459459,25.7926158301158
"6372",2021,"Rutgers",7,24.5606060606061,25.6707332151119
"6373",2021,"Old Dominion",7,22.5769230769231,22.6244171705368
"6374",2021,"Texas A&M",7,26.8208955223881,28.3491688815733
"6375",2021,"Duke",7,21.641975308642,23.5140875438494
"6376",2021,"Utah",7,27.4927536231884,25.4286012626024
"6377",2021,"Bowling Green",7,22.0144927536232,26.9771508446019
"6378",2021,"Nevada",7,21.9247311827957,25.2609685471178
"6379",2021,"Liberty",7,25.5844155844156,29.0432571684588
"6380",2021,"Ohio",7,33.9622641509434,29.0294714246327
"6381",2021,"Ball State",7,25.8289473684211,24.3553286384977
"6382",2021,"Tulsa",7,23.7386363636364,24.8331841123978
"6383",2021,"Fresno State",7,28,25.4464642747133
"6384",2021,"South Carolina",7,25.7761194029851,28.9822053552604
"6385",2021,"Oklahoma State",7,24.6707317073171,26.4239333572048
"6386",2021,"Louisiana Tech",7,24.5087719298246,24.2716503204644
"6387",2021,"North Texas",7,21.3589743589744,21.776823568873
"6388",2021,"Arkansas",7,23.1685393258427,27.1643099852992
"6389",2021,"Utah",8,25.2597402597403,25.0762994723211
"6390",2021,"Houston",8,28.4153846153846,28.3214847912429
"6391",2021,"SMU",8,25.1585365853659,23.9308238134259
"6392",2021,"Washington",8,30.5333333333333,27.2887201901206
"6393",2021,"Army",8,30.8795180722892,32.794081711632
"6394",2021,"South Florida",8,28.4574468085106,27.2847377093865
"6395",2021,"Louisiana Tech",8,27.5352112676056,24.6523644296811
"6396",2021,"Kent State",8,21.0131578947368,19.8921944703807
"6397",2021,"Ohio State",8,27.8405797101449,24.6511355491681
"6398",2021,"Kansas State",8,36.1016949152542,28.5370789709326
"6399",2021,"Washington State",8,30.3833333333333,27.1861278195489
"6400",2021,"New Mexico State",8,22.1590909090909,24.5024106983885
"6401",2021,"Colorado",8,28.0434782608696,28.8744351575188
"6402",2021,"Tennessee",8,21.3454545454545,21.7439336047629
"6403",2021,"Florida International",8,23.2608695652174,24.8681058630349
"6404",2021,"UCF",8,27.258064516129,25.8937195616883
"6405",2021,"Western Michigan",8,27.6086956521739,29.5896248551561
"6406",2021,"Navy",8,28.1785714285714,31.337588028169
"6407",2021,"East Carolina",8,24.3472222222222,26.6124381010094
"6408",2021,"UNLV",8,29.8695652173913,30.1601984396201
"6409",2021,"Cincinnati",8,24.1764705882353,25.8481456351668
"6410",2021,"Eastern Michigan",8,26.6760563380282,25.6134605748945
"6411",2021,"Alabama",8,26.3695652173913,27.4451853122796
"6412",2021,"New Mexico",8,37.3454545454545,26.3937278190995
"6413",2021,"Michigan",8,27.4302325581395,28.1086605836606
"6414",2021,"Ball State",8,23.5076923076923,24.7758988139362
"6415",2021,"Penn State",8,22.4603174603175,24.5304159115368
"6416",2021,"Louisiana",8,26.9452054794521,26.6702040790438
"6417",2021,"Coastal Carolina",8,34.0769230769231,31.0634483003335
"6418",2021,"Bowling Green",8,25.8484848484848,25.2378162865289
"6419",2021,"Florida State",8,29.7166666666667,26.3668996874112
"6420",2021,"South Carolina",8,25.7894736842105,27.8151240948955
"6421",2021,"Notre Dame",8,26.5211267605634,25.4007494953147
"6422",2021,"Buffalo",8,26.2816901408451,26.588488615143
"6423",2021,"LSU",8,25.7058823529412,25.7255741006381
"6424",2021,"Temple",8,26.4285714285714,29.018185645809
"6425",2021,"Akron",8,27.09375,29.2048778689404
"6426",2021,"Boston College",8,26.2058823529412,26.9445146067377
"6427",2021,"Louisville",8,28.40625,26.2959917341143
"6428",2021,"Louisiana Monroe",8,21.1232876712329,24.7912768994291
"6429",2021,"Vanderbilt",8,29.952380952381,28.4974574844635
"6430",2021,"San Diego State",8,36.0576923076923,27.8747184272214
"6431",2021,"Minnesota",8,32.6811594202899,32.6881741278164
"6432",2021,"Northern Illinois",8,28.1688311688312,29.8537049548625
"6433",2021,"Central Michigan",8,20.1549295774648,22.5173011011069
"6434",2021,"Arizona",8,28.983606557377,24.2498480431498
"6435",2021,"Oregon State",8,27.5833333333333,28.6392444813109
"6436",2021,"Mississippi State",8,27.2325581395349,26.3493109253255
"6437",2021,"Virginia",8,26.2054794520548,23.5829776273182
"6438",2021,"Arkansas",8,22.5714285714286,26.1550749537461
"6439",2021,"Maryland",8,26.9,25.4873786519439
"6440",2021,"Appalachian State",8,26.4927536231884,24.4257917402236
"6441",2021,"USC",8,24.5285714285714,24.8147629299683
"6442",2021,"Air Force",8,27.3809523809524,32.2746197668257
"6443",2021,"Wyoming",8,23.4242424242424,26.9999432404135
"6444",2021,"West Virginia",8,30.4285714285714,29.1259331797235
"6445",2021,"NC State",8,26.71875,28.5425783733463
"6446",2021,"Texas State",8,22.8588235294118,24.278212338045
"6447",2021,"Indiana",8,31.0925925925926,24.4127915749917
"6448",2021,"UAB",8,24.4259259259259,30.2756358917316
"6449",2021,"Western Kentucky",8,25.253164556962,20.6431527826366
"6450",2021,"UMass",8,29.7868852459016,28.3378723433192
"6451",2021,"Georgia Tech",8,21.6282051282051,25.2062191980287
"6452",2021,"California",8,33,25.6467801456559
"6453",2021,"Iowa State",8,31.0757575757576,29.6667603762012
"6454",2021,"Purdue",8,26.4838709677419,25.1380249671466
"6455",2021,"Oklahoma",8,27.2222222222222,27.7007516496381
"6456",2021,"Virginia Tech",8,26.96875,25.2960709147357
"6457",2021,"Texas Tech",8,26.25,26.2203788748565
"6458",2021,"Liberty",8,22.3076923076923,28.6393610645627
"6459",2021,"BYU",8,25.7536231884058,27.4263964160839
"6460",2021,"Pittsburgh",8,26.4268292682927,25.3334060160525
"6461",2021,"Middle Tennessee",8,26.6904761904762,25.3308441558442
"6462",2021,"Georgia State",8,22.6986301369863,26.6455768775189
"6463",2021,"Clemson",8,23.1129032258065,25.6769229796526
"6464",2021,"Northwestern",8,22.5636363636364,23.3326832487631
"6465",2021,"Charlotte",8,28.3243243243243,30.126318229427
"6466",2021,"Rice",8,32.5857142857143,32.4776484480432
"6467",2021,"Toledo",8,25.2985074626866,26.5864042137401
"6468",2021,"Kansas",8,32.7692307692308,29.1091292018546
"6469",2021,"Hawai'i",8,25.3846153846154,24.015712938891
"6470",2021,"Colorado State",8,21.4657534246575,25.3417444397708
"6471",2021,"TCU",8,24.5,26.8179721019302
"6472",2021,"Fresno State",8,22.8676470588235,25.9278075582954
"6473",2021,"UCLA",8,20.6263736263736,26.5415283565937
"6474",2021,"Utah State",8,26.0641025641026,20.8205639958043
"6475",2021,"Wisconsin",8,33.1864406779661,29.1097782074872
"6476",2021,"San José State",8,25.2295081967213,27.8264813453493
"6477",2021,"Texas A&M",8,26.9620253164557,28.1178255979912
"6478",2021,"Florida Atlantic",8,29.4901960784314,24.1737782817574
"6479",2021,"Oregon",8,27.3492063492063,24.7247743573005
"6480",2021,"North Texas",8,22.6315789473684,21.4759421586166
"6481",2021,"South Alabama",8,28.1917808219178,26.8297345220139
"6482",2021,"Ohio",8,26.012987012987,30.2200374623686
"6483",2021,"Nevada",8,24.9390243902439,24.4690744197398
"6484",2021,"Miami",8,26.6197183098592,21.4464786932935
"6485",2021,"Tulane",8,24.015625,23.5603947682752
"6486",2021,"UT San Antonio",8,27.4166666666667,24.8939830761345
"6487",2021,"Arkansas State",8,24.7424242424242,22.8335266544469
"6488",2021,"Syracuse",8,23.7215189873418,26.0139019538164
"6489",2021,"Wake Forest",8,19.9423076923077,22.8032652392081
"6490",2021,"Illinois",8,24.8295454545455,26.7726935153939
"6491",2021,"Oklahoma State",8,27.6607142857143,26.4611815014254
"6492",2021,"Ole Miss",8,25.027027027027,20.697584272105
"6493",2021,"Memphis",8,24.1772151898734,22.9488397440343
"6494",2021,"Connecticut",8,20.8923076923077,22.572328697422
"6495",2021,"Miami (OH)",8,32.375,25.7979600447529
"6496",2021,"BYU",9,24.6024096385542,26.5498022131854
"6497",2021,"Middle Tennessee",9,28.9285714285714,25.7261904761905
"6498",2021,"Ohio State",9,26.6176470588235,25.1491592645831
"6499",2021,"South Florida",9,21.6333333333333,28.0727105226252
"6500",2021,"Louisiana Tech",9,22.4769230769231,25.5832686958579
"6501",2021,"Mississippi State",9,33.3783783783784,25.8291372071972
"6502",2021,"Oklahoma State",9,23.7215189873418,26.2406457871397
"6503",2021,"Kansas State",9,31.9272727272727,29.9395518800741
"6504",2021,"Stanford",9,30.3389830508475,26.3317110876339
"6505",2021,"Texas",9,24.2686567164179,25.1590300546448
"6506",2021,"Missouri",9,28.125,24.5111910118759
"6507",2021,"Southern Mississippi",9,24.1463414634146,29.1478124635557
"6508",2021,"Troy",9,24.2835820895522,25.9791477958937
"6509",2021,"Florida International",9,26.5606060606061,23.5540129095116
"6510",2021,"Navy",9,34.96875,30.7988975519785
"6511",2021,"Cincinnati",9,26.4375,25.7221243933367
"6512",2021,"Appalachian State",9,24.2432432432432,24.9743532803491
"6513",2021,"Michigan State",9,22.8787878787879,25.7424949669928
"6514",2021,"Rutgers",9,26.9358974358974,25.1355115959351
"6515",2021,"Michigan",9,25.4878048780488,27.854680261657
"6516",2021,"UNLV",9,26.5076923076923,29.2975897439679
"6517",2021,"Louisville",9,26.2428571428571,26.9929489709564
"6518",2021,"Ole Miss",9,19.6913580246914,21.8027452841809
"6519",2021,"Kentucky",9,23.5416666666667,31.6588295747303
"6520",2021,"Bowling Green",9,28.3913043478261,24.6917407773386
"6521",2021,"Vanderbilt",9,24.2307692307692,28.5725092442979
"6522",2021,"Arizona State",9,22.7323943661972,28.793167916492
"6523",2021,"UMass",9,30.0684931506849,29.5140457095891
"6524",2021,"Oklahoma",9,29.0181818181818,28.1781822051937
"6525",2021,"Arkansas State",9,23.1587301587302,23.7899660483863
"6526",2021,"Washington State",9,28.7826086956522,27.4052944862155
"6527",2021,"North Carolina",9,24.8630136986301,26.6283670224847
"6528",2021,"Louisiana",9,26.3943661971831,27.4004813525213
"6529",2021,"Temple",9,27.9411764705882,27.7919951696186
"6530",2021,"Marshall",9,23.987012987013,23.9398020706247
"6531",2021,"Maryland",9,22.3488372093023,25.9659500805153
"6532",2021,"Florida",9,26.2162162162162,27.2756823324514
"6533",2021,"Duke",9,23.1451612903226,23.1822344322344
"6534",2021,"Charlotte",9,29.3333333333333,29.7409814000603
"6535",2021,"Tulane",9,30.2857142857143,22.1401938754181
"6536",2021,"San José State",9,28.2372881355932,28.2231441088153
"6537",2021,"Colorado",9,27.047619047619,29.2908602782918
"6538",2021,"East Carolina",9,26.7674418604651,26.8530898104111
"6539",2021,"Western Kentucky",9,23.8787878787879,21.9330064218771
"6540",2021,"TCU",9,26.7246376811594,26.184351412275
"6541",2021,"South Alabama",9,28.9324324324324,27.7122385510228
"6542",2021,"Baylor",9,26.6756756756757,27.0681456043956
"6543",2021,"Rice",9,28.9875,32.4365770194718
"6544",2021,"UCLA",9,22.1898734177215,24.6512467631871
"6545",2021,"Virginia",9,24.34375,24.8058591182389
"6546",2021,"Wyoming",9,26.8611111111111,25.6422941690547
"6547",2021,"Virginia Tech",9,27.5384615384615,25.3611750814024
"6548",2021,"Purdue",9,26.953488372093,25.2684863799682
"6549",2021,"Houston",9,27.9342105263158,28.3374931072512
"6550",2021,"Texas State",9,34.52,24.3046829262803
"6551",2021,"San Diego State",9,22.8450704225352,29.9828915041445
"6552",2021,"Illinois",9,30.5918367346939,26.4624742452275
"6553",2021,"Iowa State",9,25.2786885245902,30.2192818596928
"6554",2021,"Tulsa",9,25.6981132075472,24.9934529594045
"6555",2021,"Oregon State",9,27.3859649122807,27.9296090646443
"6556",2021,"NC State",9,29.3833333333333,28.0200599909933
"6557",2021,"Miami",9,25.9014084507042,22.9674796993297
"6558",2021,"Boise State",9,24.1604938271605,24.7891686501909
"6559",2021,"Penn State",9,22.0987654320988,23.713677094798
"6560",2021,"UCF",9,26.1538461538462,26.2512044407206
"6561",2021,"Texas Tech",9,30.3636363636364,26.0888490241102
"6562",2021,"Old Dominion",9,28.9054054054054,21.4299382623482
"6563",2021,"California",9,27.9315068493151,27.2326010411783
"6564",2021,"Boston College",9,24.9444444444444,25.3827776478032
"6565",2021,"Georgia State",9,22.4925373134328,25.8726537666041
"6566",2021,"USC",9,23.8313253012048,24.8407414035495
"6567",2021,"UTEP",9,28.4285714285714,30.9181764619237
"6568",2021,"Minnesota",9,34.4142857142857,32.2406068400317
"6569",2021,"Fresno State",9,25.6883116883117,24.9963676746496
"6570",2021,"Northwestern",9,22.4716981132075,24.2235923396722
"6571",2021,"Liberty",9,22.3015873015873,27.2848325285825
"6572",2021,"Pittsburgh",9,22.2911392405063,26.832354712436
"6573",2021,"Buffalo",9,23.1717171717172,24.3620361503543
"6574",2021,"Wisconsin",9,30.6714285714286,31.1853738842251
"6575",2021,"Utah",9,26.0140845070423,26.2451671215258
"6576",2021,"Washington",9,27.0149253731343,28.6148246077913
"6577",2021,"Arizona",9,22.8450704225352,25.9773673295529
"6578",2021,"Florida Atlantic",9,22.3968253968254,25.5252746697863
"6579",2021,"Indiana",9,25.044776119403,26.2671085543087
"6580",2021,"Louisiana Monroe",9,24.7397260273973,22.9554321505706
"6581",2021,"Coastal Carolina",9,29.8939393939394,32.5908757908758
"6582",2021,"Wake Forest",9,26.0843373493976,21.1792916004873
"6583",2021,"Nevada",9,27.6029411764706,23.9069555173008
"6584",2021,"Utah State",9,23.953488372093,22.9517581761558
"6585",2021,"Georgia Southern",9,28.2837837837838,27.183496428424
"6586",2021,"North Texas",9,19.7076923076923,21.7684522800741
"6587",2021,"Nebraska",9,22.1034482758621,24.996011254714
"6588",2021,"Oregon",9,26.3333333333333,25.2613513069209
"6589",2021,"Hawai'i",9,22.6470588235294,24.0493667850448
"6590",2021,"Colorado State",9,23.1408450704225,24.6692217569741
"6591",2021,"Notre Dame",9,26.25,26.0733388777632
"6592",2021,"Syracuse",9,29.5737704918033,25.0288405241812
"6593",2021,"Clemson",9,25.2027027027027,24.6748457558012
"6594",2021,"Georgia",9,31.9230769230769,29.7176503102787
"6595",2021,"Iowa",9,26.4181818181818,28.3580982790554
"6596",2021,"Kansas",9,33.843137254902,29.468103560829
"6597",2021,"Auburn",9,26.038961038961,21.2260850488309
"6598",2021,"Florida State",9,30.9821428571429,27.6833212560386
"6599",2021,"West Virginia",9,27.0789473684211,29.7455760368664
"6600",2021,"Georgia Tech",9,25.9285714285714,24.3285482578577
"6601",2021,"SMU",9,24.2131147540984,24.6607988688583
"6602",2021,"Houston",10,30.5692307692308,28.5105618678624
"6603",2021,"UAB",10,31.0892857142857,28.9287840398797
"6604",2021,"BYU",10,24.9736842105263,25.4388661612855
"6605",2021,"New Mexico",10,29.390625,29.6760374014091
"6606",2021,"Kent State",10,19.9466666666667,19.507983944065
"6607",2021,"Ohio State",10,24.1904761904762,26.0658661112562
"6608",2021,"Nevada",10,22,24.6275437525949
"6609",2021,"Coastal Carolina",10,31.0983606557377,32.8000749250749
"6610",2021,"Kansas State",10,33.2982456140351,31.2517272047494
"6611",2021,"Stanford",10,32.3272727272727,27.6896049984939
"6612",2021,"Western Kentucky",10,22.1643835616438,23.0263297652005
"6613",2021,"Southern Mississippi",10,29.7307692307692,26.9475557241462
"6614",2021,"Troy",10,25.2678571428571,25.4805988738373
"6615",2021,"Tennessee",10,17.7021276595745,21.6722090058324
"6616",2021,"Temple",10,26.3650793650794,27.7369667066205
"6617",2021,"Florida International",10,25.6212121212121,24.4798787103774
"6618",2021,"Boston College",10,33.0746268656716,25.0451708101964
"6619",2021,"Navy",10,35.7413793103448,32.1723350519785
"6620",2021,"Kansas",10,28.8474576271186,31.5295823189989
"6621",2021,"Washington",10,27.5882352941176,28.7395236930104
"6622",2021,"Western Michigan",10,26.075,28.4777142611573
"6623",2021,"NC State",10,29.7101449275362,28.8346433243266
"6624",2021,"Rutgers",10,23.6491228070175,25.1674311603889
"6625",2021,"Alabama",10,27.3650793650794,26.7409664471359
"6626",2021,"Miami",10,20.3552631578947,23.6606889548629
"6627",2021,"Michigan",10,29.6363636363636,26.6201499996877
"6628",2021,"Penn State",10,23.6625,22.6037530682073
"6629",2021,"Iowa State",10,28.7397260273973,29.2136115250869
"6630",2021,"Oklahoma State",10,27.4920634920635,25.3333631963128
"6631",2021,"Tulane",10,31.125,25.3398275750518
"6632",2021,"Arizona State",10,28.4193548387097,26.5737241351599
"6633",2021,"UCF",10,28.2105263157895,27.2450231220392
"6634",2021,"South Alabama",10,26.9753086419753,27.2821522146865
"6635",2021,"California",10,28.0943396226415,28.0256043357856
"6636",2021,"Old Dominion",10,23,24.7376849625367
"6637",2021,"Memphis",10,24.3406593406593,22.5984066993973
"6638",2021,"LSU",10,25.6986301369863,25.244637281466
"6639",2021,"Akron",10,29.1290322580645,28.5458829365079
"6640",2021,"Texas State",10,20.59375,26.6766184101513
"6641",2021,"New Mexico State",10,25.5696202531646,23.7212879032732
"6642",2021,"Georgia Southern",10,28.864406779661,28.1772818805428
"6643",2021,"North Carolina",10,25.8076923076923,26.7461474741692
"6644",2021,"Air Force",10,25.4383561643836,31.2448578620637
"6645",2021,"UMass",10,27.53125,29.7811689972603
"6646",2021,"Middle Tennessee",10,24.4691358024691,26.906746031746
"6647",2021,"Louisiana Tech",10,23.8333333333333,24.4561759356769
"6648",2021,"East Carolina",10,28.5147058823529,26.2864756992562
"6649",2021,"UTEP",10,25.4677419354839,30.7349967384214
"6650",2021,"Georgia",10,26.7777777777778,30.3431563831532
"6651",2021,"Northern Illinois",10,21.9166666666667,29.6133040514181
"6652",2021,"Utah",10,26.7941176470588,26.5567239625721
"6653",2021,"Mississippi State",10,26.1351351351351,28.1850954381554
"6654",2021,"TCU",10,23.6883116883117,26.952467354304
"6655",2021,"San José State",10,22.4675324675325,26.814873550121
"6656",2021,"Arkansas",10,23.8,24.996461508368
"6657",2021,"Purdue",10,24.8588235294118,26.0409493820824
"6658",2021,"Maryland",10,20.0823529411765,25.0459130060293
"6659",2021,"Baylor",10,31.7142857142857,26.7130260617761
"6660",2021,"Army",10,31.125,31.8139612297043
"6661",2021,"Appalachian State",10,28.44,25.6534436610524
"6662",2021,"Iowa",10,26.6428571428571,27.1353710063281
"6663",2021,"West Virginia",10,32.7719298245614,28.6581700218288
"6664",2021,"San Diego State",10,34.6949152542373,27.8516933563537
"6665",2021,"Ball State",10,24.5753424657534,24.9591599190283
"6666",2021,"Michigan State",10,23.6031746031746,25.0848334461238
"6667",2021,"Northwestern",10,23.1333333333333,23.2570098257205
"6668",2021,"South Florida",10,22.0958904109589,26.0609049670697
"6669",2021,"Marshall",10,28.2698412698413,23.3873749895091
"6670",2021,"Virginia Tech",10,27.1372549019608,25.7256291756952
"6671",2021,"Georgia Tech",10,29.3285714285714,23.5727878891941
"6672",2021,"Pittsburgh",10,19.3372093023256,25.9325785469528
"6673",2021,"Cincinnati",10,26.6206896551724,25.4968219739819
"6674",2021,"Colorado",10,24.9852941176471,28.9421093024916
"6675",2021,"Louisiana Monroe",10,23.2857142857143,22.531272748329
"6676",2021,"Duke",10,22.0113636363636,23.5456852486422
"6677",2021,"Notre Dame",10,25.0327868852459,25.8133751096473
"6678",2021,"Central Michigan",10,29.1153846153846,21.9380559673832
"6679",2021,"USC",10,25.5277777777778,25.4429389260338
"6680",2021,"Fresno State",10,22.0153846153846,24.8645994428814
"6681",2021,"Eastern Michigan",10,26.0384615384615,25.8014620011737
"6682",2021,"Clemson",10,24.6417910447761,25.4040928600483
"6683",2021,"Oregon State",10,23.4691358024691,27.3511002927145
"6684",2021,"Arizona",10,25.7439024390244,25.2897585306924
"6685",2021,"Nebraska",10,24.1230769230769,23.9869896027493
"6686",2021,"Missouri",10,28.5522388059701,25.5847487041836
"6687",2021,"South Carolina",10,33,27.0860219277129
"6688",2021,"Liberty",10,29.320987654321,24.9060626873127
"6689",2021,"Oregon",10,28.8552631578947,25.8355937311633
"6690",2021,"Arkansas State",10,25.2931034482759,23.4844104928307
"6691",2021,"Charlotte",10,25.7358490566038,30.2486568386568
"6692",2021,"Utah State",10,24.6875,23.8725627016115
"6693",2021,"Illinois",10,31.3793103448276,26.7734769071618
"6694",2021,"Florida Atlantic",10,23.3205128205128,25.7329715850304
"6695",2021,"Ole Miss",10,22.2727272727273,21.4835212982903
"6696",2021,"Ohio",10,29.4242424242424,29.858204850536
"6697",2021,"Kentucky",10,27.959595959596,29.4533371504879
"6698",2021,"Louisville",10,27.8428571428571,27.4394657258065
"6699",2021,"Texas",10,23.46875,25.2061942337493
"6700",2021,"Boise State",10,27.8076923076923,24.4268530825908
"6701",2021,"North Texas",10,22.8222222222222,21.5645614035088
"6702",2021,"UNLV",10,28.1803278688525,28.518262820891
"6703",2021,"Texas A&M",10,28.1875,27.443077689817
"6704",2021,"Florida State",10,21.830985915493,30.0321903036577
"6705",2021,"Toledo",10,20.1153846153846,25.1649373294118
"6706",2021,"Miami (OH)",10,20.219512195122,27.3810717468806
"6707",2021,"Wyoming",10,27.2328767123288,24.8610930735931
"6708",2021,"Wisconsin",10,32.1714285714286,31.9350492089004
"6709",2021,"Hawai'i",10,23.8923076923077,23.8102694219616
"6710",2021,"Minnesota",10,27.8125,32.6976265444652
"6711",2021,"Georgia State",10,25.3823529411765,22.9007176724271
"6712",2021,"SMU",10,24.2982456140351,24.3640775573828
"6713",2021,"Florida",10,25.3928571428571,26.0025305041525
"6714",2021,"Louisiana",10,26.0277777777778,27.7259959787401
"6715",2021,"UT San Antonio",10,26.9466666666667,25.9274975688881
"6716",2021,"Rice",10,29.038961038961,32.7130572826297
"6717",2021,"Wake Forest",10,17.6333333333333,21.7307813432421
"6718",2021,"Indiana",10,27.4,26.2402591058986
"6719",2021,"Tulsa",10,24.4761904761905,24.4450082883183
"6720",2021,"Colorado State",10,22.7042253521127,24.435202255349
"6721",2021,"Auburn",10,25.6571428571429,24.0210817188276
"6722",2021,"Louisiana",11,28.5970149253731,27.7838663491105
"6723",2021,"Middle Tennessee",11,28.3013698630137,25.8990299823633
"6724",2021,"Southern Mississippi",11,41.3703703703704,28.0295017631818
"6725",2021,"Temple",11,25.7916666666667,27.9216100418662
"6726",2021,"Memphis",11,19.4905660377358,23.9624176884083
"6727",2021,"Pittsburgh",11,20.3815789473684,24.1002142058676
"6728",2021,"Colorado State",11,21.7627118644068,23.2527059617982
"6729",2021,"UCF",11,25.2615384615385,28.0931092464412
"6730",2021,"Rutgers",11,27.9565217391304,24.815627355101
"6731",2021,"Alabama",11,23.5,26.0855257620899
"6732",2021,"Michigan",11,26,27.0089706385084
"6733",2021,"Missouri",11,27.7101449275362,26.8782138110816
"6734",2021,"Texas Tech",11,29.1492537313433,26.9028350380962
"6735",2021,"Iowa State",11,24.5820895522388,29.7110430319362
"6736",2021,"Ole Miss",11,19.3225806451613,21.8195602593292
"6737",2021,"Vanderbilt",11,30.7457627118644,28.0891056615792
"6738",2021,"Florida International",11,28.4074074074074,25.0065052700922
"6739",2021,"Oklahoma",11,27.9433962264151,28.6077276597392
"6740",2021,"Texas",11,18.2962962962963,24.5133817337493
"6741",2021,"Kent State",11,18.1973684210526,19.5392934678745
"6742",2021,"Georgia State",11,22.8939393939394,23.7008513622667
"6743",2021,"Kansas",11,28.6216216216216,31.1846285439604
"6744",2021,"New Mexico State",11,30.4655172413793,23.7756247847462
"6745",2021,"Northern Illinois",11,27.8987341772152,28.0299707180847
"6746",2021,"Texas State",11,23.6049382716049,25.5882138048882
"6747",2021,"Washington",11,25.6349206349206,28.8251071067037
"6748",2021,"Buffalo",11,24.4571428571429,24.302024266813
"6749",2021,"Miami (OH)",11,29.5,25.8734497956611
"6750",2021,"UNLV",11,32.1351351351351,28.6939418030295
"6751",2021,"Georgia",11,28,28.8584963499857
"6752",2021,"Baylor",11,31.1617647058824,27.8246332046332
"6753",2021,"Penn State",11,20.6976744186047,21.6345096471547
"6754",2021,"Syracuse",11,32.1754385964912,25.3429180677669
"6755",2021,"Mississippi State",11,28.0133333333333,27.7912476429918
"6756",2021,"Bowling Green",11,29.1538461538462,25.0708168642951
"6757",2021,"Ball State",11,23.6610169491525,25.0381807206519
"6758",2021,"Duke",11,25.974025974026,22.5485261577331
"6759",2021,"Wyoming",11,33.7446808510638,25.8874940698571
"6760",2021,"Marshall",11,22.2833333333333,25.5615426240426
"6761",2021,"Boston College",11,28.051724137931,27.168557256344
"6762",2021,"San Diego State",11,27.5068493150685,29.6835104052071
"6763",2021,"NC State",11,22.0779220779221,29.6987467203898
"6764",2021,"UMass",11,26.4153846153846,29.2865305168682
"6765",2021,"Texas A&M",11,25.3943661971831,27.3072603821247
"6766",2021,"South Florida",11,24.1470588235294,24.6738606206569
"6767",2021,"Arkansas",11,24.8484848484848,23.1242392861458
"6768",2021,"Oregon",11,30.7391304347826,27.2614348370927
"6769",2021,"Colorado",11,25.8552631578947,27.5277185461891
"6770",2021,"Oregon State",11,29.0394736842105,25.7645380894856
"6771",2021,"Boise State",11,28.7714285714286,25.455936653341
"6772",2021,"Louisiana Tech",11,28.2463768115942,24.5885599019216
"6773",2021,"East Carolina",11,25.1666666666667,26.8157931954854
"6774",2021,"North Carolina",11,28.887323943662,26.1909276939495
"6775",2021,"Kansas State",11,34.0338983050847,32.3630533141405
"6776",2021,"Central Michigan",11,27.7125,23.9372968580715
"6777",2021,"Hawai'i",11,23.9607843137255,23.7199660633484
"6778",2021,"West Virginia",11,22.4225352112676,29.4398621553885
