"","player","player_id","position","team_name","player_game_count","caught_percent","first_downs","franchise_id","fumbles","longest","receptions","targets","touchdowns","yards","yards_per_reception","week","year","team_targets","rec_usage","season_team_targets","season_targets","season_usage","dk_pts","fd_pts","string","L3_rec_usage"
"7039","T.J. Pledger",77755,"HB","UTAH",1,100,1,328,0,43,1,1,0,43,43,11,2021,29,0.0344827586206897,378,14,0.037037037037037,5.3,4.8,1,0.0890435630138147
"7040","Braydon Bennett",122318,"HB","COAST CAR",1,100,0,141,0,2,1,1,0,2,2,11,2021,27,0.037037037037037,312,27,0.0865384615384615,1.2,0.7,2,0.126663372859025
"7041","Max Borghi",83802,"HB","WASH STATE",1,100,1,341,0,23,1,1,0,23,23,11,2021,32,0.03125,423,21,0.049645390070922,3.3,2.8,1,0.0723674223674224
"7042","Jalen White",122464,"HB","GA SOUTHRN",1,100,1,174,0,19,1,1,1,19,19,11,2021,24,0.0416666666666667,256,4,0.015625,8.9,8.4,2,0.111342592592593
"7043","Jonathon Brooks",144721,"HB","TEXAS",1,100,1,311,0,12,1,1,0,12,12,11,2021,47,0.0212765957446809,324,1,0.00308641975308642,2.2,1.7,3,0.0714177489177489
"7044","Larry McCammon III",97309,"HB","FAU",1,100,0,165,0,1,1,1,0,1,1,11,2021,19,0.0526315789473684,361,10,0.0277008310249307,1.1,0.6,2,0.0354231366459627
"7045","Mulbah Car",40929,"HB","HOUSTON",1,100,1,182,0,7,1,1,0,7,7,11,2021,35,0.0285714285714286,443,4,0.0090293453724605,1.7,1.2,4,0.0344254510921178
"7046","Austin Jones",97183,"HB","STANFORD",1,100,0,300,0,8,1,1,0,8,8,11,2021,21,0.0476190476190476,349,35,0.100286532951289,1.8,1.3,1,0.15709398128753
"7047","Colby McDonald",144890,"HB","MARYLAND",1,100,0,215,0,6,1,1,0,6,6,11,2021,45,0.0222222222222222,467,4,0.00856531049250535,1.6,1.1,1,0.0437097062097062
"7048","Chris Tyree",122913,"HB","NOTRE DAME",1,100,0,258,0,2,1,1,0,2,2,11,2021,21,0.0476190476190476,414,27,0.0652173913043478,1.2,0.7,3,0.0876190476190476
"7049","Kevin Marks Jr.",55019,"HB","BUFFALO",1,100,0,126,0,9,1,1,0,9,9,11,2021,31,0.032258064516129,346,10,0.0289017341040462,1.9,1.4,2,0.0785876623376623
"7050","Mar'Keise Irving",144970,"HB","MINNESOTA",1,100,0,225,0,-3,1,1,0,-3,-3,11,2021,29,0.0344827586206897,244,9,0.0368852459016393,0.7,0.2,2,0.0749509803921569
"7051","TreVeyon Henderson",145059,"HB","OHIO STATE",1,100,0,260,0,4,1,1,0,4,4,11,2021,38,0.0263157894736842,477,29,0.0607966457023061,1.4,0.9,2,0.0358554886408147
"7052","Pat Garwo III",97120,"HB","BOSTON COL",1,100,1,121,0,13,1,1,0,13,13,11,2021,20,0.05,282,6,0.0212765957446809,2.3,1.8,1,0.0636040783594913
"7053","Braelon Allen",145159,"HB","WISCONSIN",1,100,1,349,0,16,1,1,0,16,16,11,2021,24,0.0416666666666667,273,12,0.043956043956044,2.6,2.1,1,0.0974287150757739
"7054","Justice Ellison",123383,"HB","WAKE",1,100,1,339,0,4,1,1,1,4,4,11,2021,41,0.024390243902439,480,7,0.0145833333333333,7.4,6.9,1,0.06163985803278
"7055","Camerun Peoples",83607,"HB","APP STATE",1,100,0,108,0,11,1,1,0,11,11,11,2021,25,0.04,398,4,0.0100502512562814,2.1,1.6,1,0.0442830407200003
"7056","SaRodorick Thompson",77777,"HB","TEXAS TECH",1,100,0,315,0,6,1,1,0,6,6,11,2021,32,0.03125,356,7,0.0196629213483146,1.6,1.1,1,0.0460069444444444
"7057","Bryan Hill",91759,"HB","S ALABAMA",1,100,1,288,0,9,1,1,0,9,9,11,2021,33,0.0303030303030303,381,6,0.015748031496063,1.9,1.4,2,0.0331626577756609
"7058","Chad Magyar",83785,"HB","UNLV",1,100,0,325,0,-2,1,1,0,-2,-2,11,2021,24,0.0416666666666667,311,6,0.0192926045016077,0.8,0.3,2,0.0426795426795427
"7059","Cameron Montgomery",52198,"HB","RICE",1,100,1,275,0,11,1,1,0,11,11,11,2021,47,0.0212765957446809,330,10,0.0303030303030303,2.1,1.6,3,0.0932704603580563
"7060","B.J. Baylor",52122,"HB","OREGON ST",1,100,1,265,0,13,1,1,0,13,13,11,2021,23,0.0434782608695652,329,12,0.0364741641337386,2.3,1.8,1,0.0683249791144528
"7061","Jaison Patterson",145654,"HB","BOWL GREEN",1,100,0,122,0,0,1,1,0,0,0,11,2021,23,0.0434782608695652,366,14,0.0382513661202186,1,0.5,3,0.0803921568627451
"7062","Jarek Broussard",83656,"HB","COLORADO",1,100,0,143,0,7,1,1,0,7,7,11,2021,23,0.0434782608695652,225,16,0.0711111111111111,1.7,1.2,1,0.107771682340648
"7063","Miyan Williams",62608,"HB","OHIO STATE",1,100,0,260,0,3,1,1,0,3,3,11,2021,38,0.0263157894736842,477,11,0.0230607966457023,1.3,0.8,1,0.0855773052464229
"7064","Trey Lowe",84501,"HB","OREGON ST",1,100,0,265,0,6,1,1,0,6,6,11,2021,23,0.0434782608695652,329,29,0.088145896656535,1.6,1.1,2,0.102934419381788
"7065","Bobby Wooden",128288,"HB","NEW MEXICO",1,100,0,241,0,9,1,1,0,9,9,11,2021,7,0.142857142857143,233,11,0.0472103004291846,1.9,1.4,3,0.0722454964390448
"7066","George Holani",72154,"HB","BOISE ST",1,100,0,120,0,7,1,1,0,7,7,11,2021,29,0.0344827586206897,376,18,0.0478723404255319,1.7,1.2,1,0.0830734192629354
"7067","Ikaika Ragsdale",73289,"HB","N TEXAS",1,100,0,251,0,2,1,1,0,2,2,11,2021,31,0.032258064516129,369,7,0.018970189701897,1.2,0.7,4,0.0385577990061273
"7068","Peny Boone",129498,"HB","MARYLAND",1,100,0,215,0,0,1,1,0,0,0,11,2021,45,0.0222222222222222,467,6,0.012847965738758,1,0.5,2,0.0687131187131187
"7069","Jordon Simmons",129634,"HB","MICH STATE",1,100,0,223,0,-4,1,1,0,-4,-4,11,2021,30,0.0333333333333333,369,7,0.018970189701897,0.6,0.1,2,0.0534698996655518
"7070","Khalan Griffin",129847,"HB","RICE",1,100,1,275,0,20,1,1,0,20,20,11,2021,47,0.0212765957446809,330,2,0.00606060606060606,3,2.5,2,0.131561052318416
"7071","Adam Cofield",30557,"HB","W KENTUCKY",1,100,1,346,0,12,1,1,0,12,12,11,2021,47,0.0212765957446809,659,24,0.0364188163884674,2.2,1.7,3,0.0652397838568051
"7072","Marquez Cooper",130489,"HB","KENT STATE",1,100,1,201,0,20,1,1,0,20,20,11,2021,36,0.0277777777777778,386,15,0.038860103626943,3,2.5,1,0.0472356391236847
"7073","Kevin Davis",130517,"HB","MIAMI OH",1,100,0,221,0,0,1,1,0,0,0,11,2021,27,0.037037037037037,398,27,0.0678391959798995,1,0.5,2,0.0289892623716153
"7074","Blake Watson",84363,"HB","DOMINION",1,100,1,263,0,11,1,1,0,11,11,11,2021,33,0.0303030303030303,401,14,0.0349127182044888,2.1,1.6,1,0.0625910547785548
"7075","Eric Gray",99143,"HB","OKLAHOMA",1,100,1,261,0,15,1,1,0,15,15,11,2021,24,0.0416666666666667,387,29,0.0749354005167959,2.5,2,2,0.0577235458949014
"7076","Josh Williams",99171,"HB","LSU",1,100,0,211,0,0,1,1,0,0,0,11,2021,36,0.0277777777777778,410,7,0.0170731707317073,1,0.5,4,0.0364542864542865
"7077","Dylan McDuffie",77703,"HB","BUFFALO",1,100,1,126,0,22,1,1,0,22,22,11,2021,31,0.032258064516129,346,16,0.046242774566474,3.2,2.7,1,0.0386566558441558
"7078","Vincent Davis",99593,"HB","PITTSBURGH",1,100,0,268,0,5,1,1,0,5,5,11,2021,42,0.0238095238095238,508,29,0.0570866141732283,1.5,1,2,0.0653541280267005
"7079","Keshawn King",99612,"HB","VA TECH",1,100,1,337,0,47,1,1,1,47,47,11,2021,17,0.0588235294117647,287,2,0.00696864111498258,11.7,11.2,2,0.0703530587647353
"7080","Treshaun Ward",99619,"HB","FLORIDA ST",1,100,1,167,0,26,1,1,0,26,26,11,2021,23,0.0434782608695652,309,26,0.0841423948220065,3.6,3.1,2,0.142307692307692
"7081","Jaylen Warren",98692,"HB","OKLA STATE",1,100,1,262,0,7,1,1,0,7,7,11,2021,22,0.0454545454545455,412,32,0.0776699029126214,1.7,1.2,1,0.0720779220779221
"7082","Keyon Henry-Brooks",98564,"HB","LA TECH",1,100,1,208,0,14,1,1,0,14,14,11,2021,26,0.0384615384615385,393,8,0.0203562340966921,2.4,1.9,3,0.048015873015873
"7083","Xazavian Valladay",57490,"HB","WYOMING",1,100,0,351,0,1,1,1,0,1,1,11,2021,16,0.0625,282,29,0.102836879432624,1.1,0.6,2,0.0819047619047619
"7084","Charles Williams",41837,"HB","UNLV",1,100,0,325,0,2,1,1,0,2,2,11,2021,24,0.0416666666666667,311,15,0.0482315112540193,1.2,0.7,1,0.0374995274995275
"7085","Alec Sinkfield",57476,"HB","BOSTON COL",1,100,0,121,0,6,1,1,0,6,6,11,2021,20,0.05,282,2,0.00709219858156028,1.6,1.1,2,0.0940282392026578
"7086","Chance Bell",57396,"HB","S DIEGO ST",1,100,0,284,0,4,1,1,0,4,4,11,2021,33,0.0303030303030303,335,1,0.00298507462686567,1.4,0.9,2,0.0539080459770115
"7087","Rodrigues Clark",101068,"HB","MEMPHIS",1,100,0,218,0,1,1,1,0,1,1,11,2021,25,0.04,417,11,0.026378896882494,1.1,0.6,2,0.0340047040223927
"7088","Kelley Joiner",101124,"HB","USF",1,100,0,327,0,8,1,1,0,8,8,11,2021,24,0.0416666666666667,325,13,0.04,1.8,1.3,2,0.068066534914361
"7089","Bryson Moss",145745,"HB","E MICHIGAN",1,100,0,160,0,5,1,1,0,5,5,11,2021,55,0.0181818181818182,432,2,0.00462962962962963,1.5,1,3,0.0595022568706779
"7090","Courtney Reese",101297,"HB","UNLV",1,100,0,325,0,-6,1,1,0,-6,-6,11,2021,24,0.0416666666666667,311,7,0.022508038585209,0.4,-0.1,3,0.0755825143325143
"7091","DeAndre Hughes",101359,"HB","AIR FORCE",1,100,0,101,0,8,1,1,0,8,8,11,2021,9,0.111111111111111,102,5,0.0490196078431373,1.8,1.3,2,0.100725867269985
"7092","Tyler Goodson",101659,"HB","IOWA",1,100,0,192,0,4,1,1,0,4,4,11,2021,20,0.05,360,38,0.105555555555556,1.4,0.9,1,0.114435736677116
"7093","Ra'Von Bonner",57238,"HB","TEMPLE",1,100,1,306,0,25,1,1,0,25,25,11,2021,19,0.0526315789473684,328,7,0.0213414634146341,3.5,3,2,0.0578853216818642
"7094","Terrion Avery",102877,"HB","S ALABAMA",1,100,0,288,0,1,1,1,0,1,1,11,2021,33,0.0303030303030303,381,22,0.057742782152231,1.1,0.6,1,0.0967090378661586
"7095","Ronnie Rivers",57208,"HB","FRESNO ST",1,100,0,169,0,5,1,1,0,5,5,11,2021,30,0.0333333333333333,456,41,0.0899122807017544,1.5,1,1,0.126770075595493
"7096","Zach Charbonnet",97630,"HB","UCLA",1,100,0,324,0,6,1,1,0,6,6,11,2021,26,0.0384615384615385,292,24,0.0821917808219178,1.6,1.1,1,0.0746813532651456
"7097","Alex Fontenot",57186,"HB","COLORADO",1,100,0,143,0,-3,1,1,0,-3,-3,11,2021,23,0.0434782608695652,225,13,0.0577777777777778,0.7,0.2,2,0.0623802681992337
"7098","Donovan Edwards",144917,"HB","MICHIGAN",1,90.9,4,222,0,77,10,11,1,170,17,12,2021,39,0.282051282051282,334,21,0.062874251497006,36,28,2,0.105853174603175
"7099","Michael Wiley",98617,"HB","ARIZONA",1,88.9,3,109,1,27,8,9,1,87,10.9,12,2021,39,0.230769230769231,402,39,0.0970149253731343,21.7,16.7,3,0.0682454343744666
"7100","Juwuan Price",97204,"HB","NEW MEX ST",1,50,0,242,0,5,4,8,0,7,1.8,12,2021,31,0.258064516129032,459,39,0.0849673202614379,4.7,2.7,1,0.0843281848004374
"7101","Cameron Davis",72376,"HB","WASHINGTON",1,85.7,2,340,0,18,6,7,0,58,9.7,12,2021,49,0.142857142857143,372,15,0.0403225806451613,11.8,8.8,1,0.0457386363636364
"7102","Evan Hull",97302,"HB","NWESTERN",1,85.7,2,256,0,14,6,7,0,33,5.5,12,2021,23,0.304347826086957,335,42,0.125373134328358,9.3,6.3,1,0.1425616737086
"7103","Trestan Ebner",57159,"HB","BAYLOR",1,100,1,118,0,9,7,7,0,27,3.9,12,2021,32,0.21875,332,33,0.0993975903614458,9.7,6.2,2,0.101150793650794
"7104","Rachaad White",131633,"HB","ARIZONA ST",1,85.7,4,110,0,34,6,7,0,86,14.3,12,2021,25,0.28,299,48,0.160535117056856,14.6,11.6,1,0.215392976588629
"7105","Deuce Vaughn",122624,"HB","KANSAS ST",1,83.3,2,199,0,13,5,6,0,37,7.4,12,2021,27,0.222222222222222,300,66,0.22,8.7,6.2,1,0.230026455026455
"7106","Logan Wright",57218,"HB","GA SOUTHRN",1,83.3,3,174,0,19,5,6,0,43,8.6,12,2021,15,0.4,256,26,0.1015625,9.3,6.8,1,0.119318181818182
"7107","Tyler Badie",83714,"HB","MISSOURI",1,33.3,0,229,0,7,2,6,0,2,1,12,2021,23,0.260869565217391,431,68,0.157772621809745,2.2,1.2,1,0.247854561878952
"7108","Lincoln Pare",121537,"HB","ARK STATE",1,100,2,113,0,83,6,6,1,118,19.7,12,2021,43,0.13953488372093,494,31,0.062753036437247,26.8,20.8,1,0.0587239976695007
"7109","Alan Lamar",109266,"HB","ARK STATE",1,100,0,113,0,7,5,5,0,13,2.6,12,2021,43,0.116279069767442,494,23,0.0465587044534413,6.3,3.8,2,0.0465617212957638
"7110","Devontae Houston",147375,"HB","UCONN",1,60,1,146,0,9,3,5,0,17,5.7,12,2021,36,0.138888888888889,336,11,0.0327380952380952,4.7,3.2,3,0.0648674242424242
"7111","Leddie Brown",77766,"HB","W VIRGINIA",1,60,0,343,0,4,3,5,0,4,1.3,12,2021,42,0.119047619047619,409,50,0.122249388753056,3.4,1.9,1,0.130506336901686
"7112","Chase Brown",77787,"HB","ILLINOIS",1,40,1,187,0,10,2,5,0,19,9.5,12,2021,35,0.142857142857143,277,19,0.0685920577617329,3.9,2.9,1,0.0977969348659004
"7113","David Bailey",77792,"HB","COLO STATE",1,60,1,144,0,11,3,5,0,23,7.7,12,2021,45,0.111111111111111,353,18,0.0509915014164306,5.3,3.8,1,0.0472813644688645
"7114","Asa Martin",83633,"HB","MEMPHIS",1,80,1,218,0,7,4,5,1,11,2.8,12,2021,44,0.113636363636364,417,18,0.0431654676258993,11.1,9.1,2,0.0361922040223927
"7115","Jerrion Ealy",97163,"HB","OLE MISS",1,100,2,226,0,14,5,5,1,31,6.2,12,2021,36,0.138888888888889,407,35,0.085995085995086,14.1,11.6,2,0.0766496983408748
"7116","Sincere McCormick",97119,"HB","UTSA",1,100,0,331,0,13,5,5,0,29,5.8,12,2021,33,0.151515151515152,413,23,0.0556900726392252,7.9,5.4,1,0.0638814169043298
"7117","Treshaun Ward",99619,"HB","FLORIDA ST",1,50,1,167,0,21,2,4,0,26,13,12,2021,30,0.133333333333333,309,26,0.0841423948220065,4.6,3.6,2,0.131748686096512
"7118","Kyren Williams",97118,"HB","NOTRE DAME",1,100,1,258,0,19,4,4,0,31,7.8,12,2021,21,0.19047619047619,414,45,0.108695652173913,7.1,5.1,1,0.160714285714286
"7119","De'Montre Tuggle",98688,"HB","OHIO",1,100,2,259,0,14,4,4,0,33,8.3,12,2021,33,0.121212121212121,293,19,0.0648464163822526,7.3,5.3,1,0.0624524436829682
"7120","Kimani Vidal",123727,"HB","TROY",1,75,1,318,0,12,3,4,0,24,8,12,2021,20,0.2,382,27,0.0706806282722513,5.4,3.9,1,0.0795365348936777
"7121","Keaton Mitchell",123826,"HB","E CAROLINA",1,100,2,156,0,22,4,4,0,42,10.5,12,2021,32,0.125,402,29,0.0721393034825871,8.2,6.2,1,0.0555001990346818
"7122","Raheem Blackshear",57385,"HB","VA TECH",1,100,1,337,0,9,4,4,0,21,5.3,12,2021,26,0.153846153846154,287,35,0.121951219512195,6.1,4.1,3,0.0582264957264957
"7123","Bryant Koback",57266,"HB","TOLEDO",1,75,2,316,0,10,3,4,0,19,6.3,12,2021,13,0.307692307692308,369,37,0.100271002710027,4.9,3.4,1,0.105749930786268
"7124","Rocko Griffin",124350,"HB","VANDERBILT",1,50,1,333,0,16,2,4,0,18,9,12,2021,41,0.0975609756097561,373,14,0.0375335120643432,3.8,2.8,1,0.122330447330447
"7125","Malik Davis",57196,"HB","FLORIDA",1,100,2,163,0,26,4,4,0,46,11.5,12,2021,30,0.133333333333333,393,31,0.0788804071246819,8.6,6.6,3,0.104555996396604
"7126","Breece Hall",97636,"HB","IOWA STATE",1,75,1,193,0,15,3,4,0,17,5.7,12,2021,46,0.0869565217391304,417,41,0.0983213429256595,4.7,3.2,1,0.0927590688881011
"7127","Jonzell Norrils",130308,"HB","AKRON",1,75,1,102,0,6,3,4,0,11,3.7,12,2021,21,0.19047619047619,330,21,0.0636363636363636,4.1,2.6,1,0.0740196078431373
"7128","Isaih Pacheco",83747,"HB","RUTGERS",1,100,0,278,0,2,4,4,0,-6,-1.5,12,2021,26,0.153846153846154,365,19,0.0520547945205479,3.4,1.4,2,0.0588369963369963
"7129","Nathan Carter",147376,"HB","UCONN",1,50,1,146,0,47,2,4,0,47,23.5,12,2021,36,0.111111111111111,336,27,0.0803571428571429,6.7,5.7,1,0.0867251642036125
"7130","Amare Jones",77742,"HB","GA SOUTHRN",1,50,2,174,0,12,2,4,0,22,11,12,2021,15,0.266666666666667,256,39,0.15234375,4.2,3.2,3,0.0759356725146199
"7131","Ulysses Bentley IV",97200,"HB","SMU",1,100,0,287,0,6,3,3,0,-1,-0.3,12,2021,23,0.130434782608696,442,23,0.0520361990950226,2.9,1.4,1,0.0683188248977723
"7132","B.J. Smith",40545,"HB","TROY",1,66.7,0,318,0,2,2,3,0,-2,-1,12,2021,20,0.15,382,30,0.0785340314136126,1.8,0.8,2,0.0554177964892251
"7133","Kamari Pleasant",40696,"HB","WASHINGTON",1,100,2,340,0,14,3,3,0,38,12.7,12,2021,49,0.0612244897959184,372,15,0.0403225806451613,6.8,5.3,2,0.084280303030303
"7134","Kareem Walker",41492,"HB","S ALABAMA",1,100,0,288,0,5,3,3,0,8,2.7,12,2021,27,0.111111111111111,381,15,0.0393700787401575,3.8,2.3,2,0.0311230307360338
"7135","Charles Williams",41837,"HB","UNLV",1,100,2,325,0,36,3,3,0,59,19.7,12,2021,32,0.09375,311,15,0.0482315112540193,8.9,7.4,1,0.0344026806526807
"7136","Brian Robinson Jr.",57120,"HB","ALABAMA",1,100,0,103,0,8,3,3,0,18,6,12,2021,39,0.0769230769230769,451,34,0.0753880266075388,4.8,3.3,1,0.106654231044475
"7137","ZaQuandre White",57205,"HB","S CAROLINA",1,100,2,289,0,40,3,3,1,69,23,12,2021,15,0.2,338,28,0.0828402366863905,15.9,14.4,1,0.130130497521802
"7138","Tayon Fleet-Davis",57290,"HB","MARYLAND",1,66.7,0,215,0,2,2,3,0,3,1.5,12,2021,31,0.0967741935483871,467,39,0.0835117773019272,2.3,1.3,2,0.0603797853797854
"7139","Calvin Camp",61202,"HB","CHARLOTTE",1,66.7,0,136,0,7,2,3,0,11,5.5,12,2021,36,0.0833333333333333,365,18,0.0493150684931507,3.1,2.1,2,0.0748998257839721
"7140","Miyan Williams",62608,"HB","OHIO STATE",1,100,1,260,0,10,3,3,0,16,5.3,12,2021,42,0.0714285714285714,477,11,0.0230607966457023,4.6,3.1,3,0.032032032032032
"7141","Alex Escobar",75902,"HB","NEW MEX ST",1,100,1,242,0,15,3,3,0,24,8,12,2021,31,0.0967741935483871,459,9,0.0196078431372549,5.4,3.9,2,0.0595562330623306
"7142","Keaontay Ingram",77761,"HB","USC",1,100,1,326,0,32,3,3,0,39,13,12,2021,44,0.0681818181818182,429,24,0.0559440559440559,6.9,5.4,1,0.0541666666666667
"7143","Ta'Zhawn Henry",77776,"HB","HOUSTON",1,100,1,182,0,16,3,3,0,31,10.3,12,2021,31,0.0967741935483871,443,23,0.0519187358916479,6.1,4.6,1,0.0400777052142245
"7144","Dedrick Parson",78572,"HB","HAWAII",1,66.7,2,180,0,10,2,3,0,13,6.5,12,2021,37,0.0810810810810811,378,35,0.0925925925925926,3.3,2.3,1,0.191341829085457
"7145","Christopher Brooks",83644,"HB","CAL",1,66.7,1,130,0,1,2,3,1,2,1,12,2021,29,0.103448275862069,335,23,0.0686567164179104,8.2,7.2,1,0.0706908831908832
"7146","Brady Schipper",84518,"HB","WISCONSIN",1,33.3,0,349,0,4,1,3,0,4,4,12,2021,16,0.1875,273,12,0.043956043956044,1.4,0.9,4,0.0743686868686869
"7147","Calvin Hill",97069,"HB","TEXAS ST",1,66.7,0,314,0,4,2,3,0,1,0.5,12,2021,28,0.107142857142857,358,21,0.058659217877095,2.1,1.1,1,0.0630150384688104
"7148","Keilan Robinson",97097,"HB","TEXAS",1,33.3,1,311,0,16,1,3,0,16,16,12,2021,27,0.111111111111111,324,10,0.0308641975308642,2.6,2.1,2,0.0659086303767155
"7149","Austin Jones",97183,"HB","STANFORD",1,66.7,0,300,0,6,2,3,0,10,5,12,2021,39,0.0769230769230769,349,35,0.100286532951289,3,2,1,0.134907834101382
"7150","Kenny McIntosh",99158,"HB","GEORGIA",1,66.7,1,173,1,32,2,3,1,36,18,12,2021,36,0.0833333333333333,318,20,0.0628930817610063,10.6,8.6,4,0.076064186358304
"7151","Snoop Conner",99163,"HB","OLE MISS",1,100,1,226,0,11,3,3,0,18,6,12,2021,36,0.0833333333333333,407,15,0.0368550368550369,4.8,3.3,1,0.0961821266968326
"7152","Shadrick Byrd",101661,"HB","CHARLOTTE",1,100,0,136,0,6,3,3,0,14,4.7,12,2021,36,0.0833333333333333,365,25,0.0684931506849315,4.4,2.9,1,0.079769955654102
"7153","Shedro Louis",104172,"HB","LIBERTY",1,100,2,206,0,44,3,3,0,69,23,12,2021,33,0.0909090909090909,357,20,0.0560224089635854,9.9,8.4,1,0.0532701785221946
"7154","Rasheen Ali",121717,"HB","MARSHALL",1,100,1,214,0,17,3,3,0,24,8,12,2021,27,0.111111111111111,478,56,0.117154811715481,5.4,3.9,1,0.120461415362731
"7155","Jaylan Knighton",122215,"HB","MIAMI FL",1,66.7,2,220,0,11,2,3,0,20,10,12,2021,30,0.1,436,26,0.0596330275229358,4,3,1,0.104495051319648
"7156","Brian Battie",123274,"HB","USF",1,100,1,327,0,15,3,3,0,35,11.7,12,2021,33,0.0909090909090909,325,8,0.0246153846153846,6.5,5,3,0.0485145819947169
"7157","Daijun Edwards",124021,"HB","GEORGIA",1,33.3,0,173,0,5,1,3,0,5,5,12,2021,36,0.0833333333333333,318,5,0.0157232704402516,1.5,1,1,0.0460239651416122
"7158","Jo'quavious Marks",124179,"HB","MISS STATE",1,66.7,0,227,0,9,2,3,0,15,7.5,12,2021,45,0.0666666666666667,670,92,0.137313432835821,3.5,2.5,1,0.146679743910658
"7159","Carson Steele",145632,"HB","BALL ST",1,100,2,117,0,31,3,3,0,44,14.7,12,2021,36,0.0833333333333333,414,13,0.0314009661835749,7.4,5.9,1,0.0438839285714286
"7160","Sieh Bangura",145886,"HB","OHIO",1,100,2,259,0,22,3,3,0,34,11.3,12,2021,33,0.0909090909090909,293,6,0.0204778156996587,6.4,4.9,2,0.15657483129577
"7161","Raheim Sanders",146626,"HB","ARKANSAS",1,66.7,1,111,0,17,2,3,1,16,8,12,2021,31,0.0967741935483871,302,14,0.0463576158940397,9.6,8.6,3,0.0673858359133127
"7162","Trelon Smith",57135,"HB","ARKANSAS",1,50,0,111,0,8,1,2,0,8,8,12,2021,31,0.0645161290322581,302,6,0.0198675496688742,1.8,1.3,1,0.0504128344481605
"7163","Jamal Johnson",145646,"HB","BOWL GREEN",1,50,0,122,0,0,1,2,0,0,0,12,2021,28,0.0714285714285714,366,23,0.0628415300546448,1,0.5,4,0.0884537510656437
"7164","Ky Thomas",129669,"HB","MINNESOTA",1,100,1,225,0,8,2,2,0,14,7,12,2021,20,0.1,244,8,0.0327868852459016,3.4,2.4,1,0.116760078157137
"7165","Tyler Allgeier",83639,"HB","BYU",1,50,0,128,0,2,1,2,0,2,2,12,2021,27,0.0740740740740741,365,32,0.0876712328767123,1.2,0.7,1,0.116612554112554
"7166","Amauri Pesek-Hickson",122573,"HB","KANSAS",1,50,0,198,0,0,1,2,0,0,0,12,2021,28,0.0714285714285714,291,7,0.0240549828178694,1,0.5,2,0.0509259259259259
"7167","Keyvone Lee",129790,"HB","PENN STATE",1,50,1,266,0,17,1,2,0,17,17,12,2021,29,0.0689655172413793,443,21,0.0474040632054176,2.7,2.2,1,0.0570647047726844
"7168","Davion Ervin-Poindexter",101653,"HB","INDIANA",1,50,1,190,0,7,1,2,0,7,7,12,2021,16,0.125,349,9,0.0257879656160458,1.7,1.2,1,0.0864281449256819
"7169","Tyler Goodson",101659,"HB","IOWA",1,50,0,192,0,6,1,2,0,6,6,12,2021,16,0.125,360,38,0.105555555555556,1.6,1.1,1,0.106935736677116
"7170","Taron Keith",130368,"HB","BOWL GREEN",1,50,0,122,0,6,1,2,0,6,6,12,2021,28,0.0714285714285714,366,31,0.0846994535519126,1.6,1.1,3,0.0808450554134697
"7171","Cooper Lutz",77979,"HB","SYRACUSE",1,100,0,304,0,3,2,2,0,2,1,12,2021,20,0.1,267,4,0.0149812734082397,2.2,1.2,2,0.0689944246929541
"7172","Dominic Richardson",122985,"HB","OKLA STATE",1,100,0,262,0,11,2,2,0,20,10,12,2021,34,0.0588235294117647,412,8,0.0194174757281553,4,3,1,0.0584415584415584
"7173","Jalen John",131577,"HB","ARIZONA",1,100,0,109,0,1,2,2,0,2,1,12,2021,39,0.0512820512820513,402,8,0.0199004975124378,2.2,1.2,2,0.0545600111389585
"7174","Calvin Tyler Jr.",52133,"HB","UTAH ST",1,100,0,329,0,4,2,2,0,4,2,12,2021,36,0.0555555555555556,479,17,0.0354906054279749,2.4,1.4,1,0.0807759951956074
"7175","Jahmyl Jeter",77759,"HB","TEXAS ST",1,100,0,314,0,-3,2,2,0,-7,-3.5,12,2021,28,0.0714285714285714,358,11,0.0307262569832402,1.3,0.3,2,0.0595182425827587
"7176","Cameron Carroll",77743,"HB","TULANE",1,100,1,319,0,9,2,2,1,7,3.5,12,2021,24,0.0833333333333333,350,23,0.0657142857142857,8.7,7.7,2,0.090719111969112
"7177","Malik Jackson",84267,"HB","LA MONROE",1,50,0,209,0,1,1,2,0,1,1,12,2021,27,0.0740740740740741,327,14,0.0428134556574924,1.1,0.6,1,0.0944805194805195
"7178","EJ Wilson Jr.",123652,"HB","FIU",1,50,0,166,0,3,1,2,0,3,3,12,2021,27,0.0740740740740741,328,8,0.024390243902439,1.3,0.8,1,0.0480890338110166
"7179","Ronald Awatt",57461,"HB","UTEP",1,100,1,330,0,65,2,2,0,65,32.5,12,2021,33,0.0606060606060606,316,12,0.0379746835443038,8.5,7.5,2,0.0452938165438165
"7180","T.J. Green",57454,"HB","LIBERTY",1,100,0,206,0,6,2,2,0,4,2,12,2021,33,0.0606060606060606,357,10,0.0280112044817927,2.4,1.4,2,0.0786497550697356
"7181","Jerome Ford",83601,"HB","CINCINNATI",1,100,1,138,0,22,2,2,0,23,11.5,12,2021,29,0.0689655172413793,352,19,0.0539772727272727,4.3,3.3,1,0.0885175467821645
"7182","Eric Gray",99143,"HB","OKLAHOMA",1,50,0,261,0,0,1,2,0,0,0,12,2021,18,0.111111111111111,387,29,0.0749354005167959,1,0.5,2,0.0489094433307988
