"","season","week","team","opp_team","L4_sos","L4_opp_sos"
"36112",2021,8,"Morehouse","Benedict College",0.387152777777778,0.515625
"36113",2021,8,"Clark Atlanta","Fort Valley State",0.522569444444444,0.329861111111111
"36114",2021,8,"Southern Arkansas","Ouachita Baptist",0.598958333333333,0.423611111111111
"36115",2021,8,"Southwest Baptist","Lindenwood",0.482638888888889,0.564236111111111
"36116",2021,8,"Missouri S&T","McKendree",0.34375,0.572916666666667
"36117",2021,8,"Savannah State","Albany State (GA)",0.28125,0.298611111111111
"36118",2021,8,"Lincoln (PA)","Virginia State",0.380208333333333,0.418402777777778
"36119",2021,8,"Central State","Edward Waters",0.357638888888889,0.4375
"36120",2021,8,"Lane","Tuskegee",0.204861111111111,0.149305555555556
"36121",2021,8,"Augustana (SD)","Minnesota State",0.482060185185185,0.282986111111111
"36122",2021,8,"California (PA)","Indiana (PA)",0.293402777777778,0.42650462962963
"36123",2021,8,"Kutztown","Lock Haven",0.661458333333333,0.548611111111111
"36124",2021,8,"Bethune-Cookman","Jackson State",0.276041666666667,0.440972222222222
"36125",2021,8,"East Tennessee State","Furman",0.421875,0.442708333333333
"36126",2021,8,"Western Carolina","The Citadel",0.385416666666667,0.588541666666667
"36127",2021,8,"Virginia Lynchburg","Tennessee Tech",0.369791666666667,0.286458333333333
"36128",2021,8,"Fort Hays State","Central Missouri State",0.506944444444445,0.552083333333333
"36129",2021,8,"Missouri Southern State","Emporia State",0.383680555555556,0.572916666666667
"36130",2021,8,"Washburn","Central Oklahoma",0.583333333333333,0.432291666666667
"36131",2021,8,"East Central","Southwestern Oklahoma",0.482638888888889,0.428819444444444
"36132",2021,8,"Valdosta State","Mississippi College",0.609375,0.520833333333333
"36133",2021,8,"Colorado Mines","Colorado Mesa",0.470486111111111,0.243055555555556
"36134",2021,8,"Henderson State","Arkansas Tech",0.713541666666667,0.359375
"36135",2021,8,"Wisconsin","Purdue",0.635416666666667,0.572916666666667
"36136",2021,8,"William Jewell College","Truman State",0.333333333333333,0.522569444444444
"36137",2021,8,"Wayne State (MI)","Saginaw Valley",0.361111111111111,0.475694444444444
"36138",2021,8,"New Mexico Highlands","Black Hills State",0.565972222222222,0.411458333333333
"36139",2021,8,"Northern Iowa","South Dakota State",0.666666666666667,0.383680555555556
"36140",2021,8,"Austin Peay","Murray State",0.229166666666667,0.354166666666667
"36141",2021,8,"Tennessee State","Eastern Illinois",0.366319444444444,0.380208333333333
"36142",2021,8,"Southeast Missouri State","UT Martin",0.234375,0.354166666666667
"36143",2021,8,"Jacksonville State","Sam Houston State",0.34375,0.375
"36144",2021,8,"Idaho State","Montana State",0.411458333333333,0.28125
"36145",2021,8,"Charleston Southern","North Alabama",0.369791666666667,0.380208333333333
"36146",2021,8,"James Madison","Delaware",0.578125,0.421875
"36147",2021,8,"Western Illinois","North Dakota",0.416666666666667,0.604166666666667
"36148",2021,8,"Bemidji State","Minnesota-Duluth",0.390046296296296,0.423611111111111
"36149",2021,8,"Western Michigan","Toledo",0.520833333333333,0.447916666666667
"36150",2021,8,"Miami (OH)","Ball State",0.567708333333333,0.697916666666667
"36151",2021,8,"Rice","UAB",0.442708333333333,0.5
"36152",2021,8,"Oregon","UCLA",0.296875,0.479166666666667
"36153",2021,8,"Buffalo","Akron",0.479166666666667,0.432291666666667
"36154",2021,8,"LSU","Ole Miss",0.703125,0.708333333333333
"36155",2021,8,"BYU","Washington State",0.557291666666667,0.53125
"36156",2021,8,"Maryland","Minnesota",0.552083333333333,0.432291666666667
"36157",2021,8,"New Mexico","Wyoming",0.541666666666667,0.536458333333333
"36158",2021,8,"Clemson","Pittsburgh",0.5625,0.520833333333333
"36159",2021,8,"Colorado","California",0.401041666666667,0.390625
"36160",2021,8,"Oklahoma State","Iowa State",0.6875,0.395833333333333
"36161",2021,8,"Missouri State","North Dakota State",0.390625,0.484375
"36162",2021,8,"Rhode Island","Villanova",0.390625,0.567708333333333
"36163",2021,8,"Richmond","Stony Brook",0.578125,0.411458333333333
"36164",2021,8,"Towson","William & Mary",0.640625,0.322916666666667
"36165",2021,8,"Weber State","Eastern Washington",0.625,0.472222222222222
"36166",2021,8,"Florida A&M","Mississippi Valley State",0.317708333333333,0.359375
"36167",2021,8,"Southeastern Louisiana","Northwestern State",0.359375,0.369791666666667
"36168",2021,8,"Kennesaw State","Campbell",0.411458333333333,0.375
"36169",2021,8,"Mississippi State","Vanderbilt",0.744791666666667,0.510416666666667
"36170",2021,8,"Allen","Erskine",0.178819444444444,0.411458333333333
"36171",2021,8,"Liberty","North Texas",0.53125,0.432291666666667
"36172",2021,8,"Boston College","Louisville",0.473958333333333,0.5625
"36173",2021,8,"East Carolina","Houston",0.34375,0.348958333333333
"36174",2021,8,"Arkansas-Monticello","Harding",0.282986111111111,0.597222222222222
"36175",2021,8,"Adams State","Colorado State-Pueblo",0.409722222222222,0.493634259259259
"36176",2021,8,"Carson-Newman","Newberry",0.447916666666667,0.46875
"36177",2021,8,"Delta State","West Alabama",0.590277777777778,0.574652777777778
"36178",2021,8,"Pittsburg State","Missouri Western",0.408564814814815,0.535300925925926
"36179",2021,8,"Colgate","Holy Cross",0.229166666666667,0.453125
"36180",2021,8,"Wofford","Mercer",0.505208333333333,0.411458333333333
"36181",2021,8,"North Greenville","West Georgia",0.375,0.567708333333333
"36182",2021,8,"Wayne State (NE)","Southwest Minnesota State",0.723958333333333,0.302083333333333
"36183",2021,8,"Texas A&M-Commerce","West Texas A&M",0.25,0.490162037037037
"36184",2021,8,"Western Kentucky","Florida International",0.567708333333333,0.46875
"36185",2021,8,"Tennessee","Alabama",0.572916666666667,0.578125
"36186",2021,8,"San Diego State","Air Force",0.494791666666667,0.588541666666667
"36187",2021,8,"Nevada","Fresno State",0.458333333333333,0.385416666666667
"36188",2021,8,"Temple","South Florida",0.598958333333333,0.699652777777778
"36189",2021,8,"Southeastern Oklahoma","Oklahoma Baptist",0.371527777777778,0.46875
"36190",2021,8,"Simon Fraser","Angelo State",0.046875,0.395833333333333
"36191",2021,8,"South Alabama","Louisiana Monroe",0.458333333333333,0.583333333333333
"36192",2021,8,"UT San Antonio","Louisiana Tech",0.4375,0.557291666666667
"36193",2021,8,"Eastern New Mexico","University of Texas of the Permian Basin",0.413194444444444,0.277777777777778
"36194",2021,8,"Prairie View","Southern",0.192708333333333,0.166666666666667
"36195",2021,8,"Nicholls","Houston Baptist",0.458333333333333,0.395833333333333
"36196",2021,8,"Midwestern State","Tarleton State",0.398148148148148,0.359375
"36197",2021,8,"Central Arkansas","Lamar",0.369791666666667,0.515625
"36198",2021,8,"Montana","Idaho",0.376736111111111,0.588541666666667
"36199",2021,8,"Ohio State","Indiana",0.479166666666667,0.8125
"36200",2021,8,"Georgia Tech","Virginia",0.671875,0.567708333333333
"36201",2021,8,"South Carolina","Texas A&M",0.526041666666667,0.65625
"36202",2021,8,"USC","Notre Dame",0.390625,0.651041666666667
"36203",2021,8,"NC State","Miami",0.546875,0.447916666666667
"36204",2021,8,"Utah","Oregon State",0.473958333333333,0.375
"36205",2021,8,"West Virginia","TCU",0.734375,0.723958333333333
"36206",2021,8,"Northern Colorado","Southern Utah",0.522569444444444,0.428819444444444
"36207",2021,8,"Alcorn State","Texas Southern",0.317708333333333,0.338541666666667
"36208",2021,8,"UC Davis","Cal Poly",0.28125,0.421875
"36209",2021,8,"Western Oregon","Central Washington",0.291666666666667,0.440972222222222
"36210",2021,8,"Northern Arizona","Sacramento State",0.232638888888889,0.378472222222222
"36211",2021,8,"Stephen F. Austin","Dixie State",0.302083333333333,0.46875
"36212",2021,8,"New Mexico State","Hawai'i",0.427083333333333,0.53125
"36213",2021,8,"Appalachian State","Coastal Carolina",0.458333333333333,0.307291666666667
"36214",2021,8,"Arkansas State","Louisiana",0.385416666666667,0.46875
"36215",2021,8,"SMU","Tulane",0.536458333333333,0.635416666666667
"36216",2021,8,"Charlotte","Florida Atlantic",0.359375,0.380208333333333
"36217",2021,8,"UNLV","San José State",0.583333333333333,0.489583333333333
"36218",2021,8,"Connecticut","Middle Tennessee",0.4375,0.572916666666667
"36219",2021,8,"Dartmouth","Columbia",0.59375,0.270833333333333
"36220",2021,8,"UCF","Memphis",0.552083333333333,0.510416666666667
"36221",2021,8,"Utah State","Colorado State",0.53125,0.53125
"36222",2021,8,"Arizona","Washington",0.348958333333333,0.520833333333333
"36223",2021,8,"Michigan","Northwestern",0.520833333333333,0.354166666666667
"36224",2021,8,"Yale","Pennsylvania",0.307291666666667,0.255208333333333
"36225",2021,8,"Marist","Morehead State",0.416666666666667,0.395833333333333
"36226",2021,8,"Sacred Heart","Duquesne",0.260416666666667,0.427083333333333
"36227",2021,8,"Wagner","Bryant",0.34375,0.453125
"36228",2021,8,"Central Connecticut","Long Island University",0.411458333333333,0.364583333333333
"36229",2021,8,"Central Michigan","Northern Illinois",0.34375,0.489583333333333
"36230",2021,8,"Bowling Green","Eastern Michigan",0.479166666666667,0.46875
"36231",2021,8,"Florida State","UMass",0.630208333333333,0.5
"36232",2021,8,"Army","Wake Forest",0.364583333333333,0.494791666666667
"36233",2021,8,"Penn State","Illinois",0.666666666666667,0.484375
"36234",2021,8,"Clarion","Seton Hill College",0.642361111111111,0.394675925925926
"36235",2021,8,"Shepherd","West Chester",0.467013888888889,0.491319444444444
"36236",2021,8,"Mercyhurst","Slippery Rock",0.53125,0.420138888888889
"36237",2021,8,"Kentucky Wesleyan","Tiffin",0.390625,0.505208333333333
"36238",2021,8,"UVA-Wise","Wingate",0.396412037037037,0.232638888888889
"36239",2021,8,"Minot State","Upper Iowa",0.552083333333333,0.482638888888889
"36240",2021,8,"Gannon","Edinboro",0.462384259259259,0.567708333333333
"36241",2021,8,"Findlay","Hillsdale",0.510416666666667,0.425347222222222
"36242",2021,8,"Texas Tech","Kansas State",0.46875,0.692708333333333
"36243",2021,8,"Kansas","Oklahoma",0.494791666666667,0.619791666666667
"36244",2021,8,"Navy","Cincinnati",0.583333333333333,0.645833333333333
"36245",2021,8,"Arkansas","Arkansas-Pine Bluff",0.760416666666667,0.447916666666667
"36246",2021,8,"Ohio Dominican","Walsh",0.513888888888889,0.409722222222222
"36247",2021,8,"Virginia Tech","Syracuse",0.572916666666667,0.614583333333333
"36248",2021,8,"Minnesota St-Moorhead","University of Mary",0.348958333333333,0.673611111111111
"36249",2021,8,"Princeton","Harvard",0.494791666666667,0.4375
"36250",2021,8,"Michigan Tech","Ferris State",0.361111111111111,0.429976851851852
"36251",2021,8,"Fordham","Lehigh",0.265625,0.385416666666667
"36252",2021,8,"Presbyterian College","San Diego",0.432291666666667,0.491319444444444
"36253",2021,8,"Drake","Stetson",0.394097222222222,0.359375
"36254",2021,8,"McNeese","Incarnate Word",0.354166666666667,0.385416666666667
"36255",2021,8,"Cornell","Brown",0.505208333333333,0.510416666666667
"36256",2021,8,"Albany","Maine",0.625,0.526041666666667
"36257",2021,8,"Elon","New Hampshire",0.473958333333333,0.651041666666667
"36258",2021,8,"Samford","Chattanooga",0.364583333333333,0.526041666666667
"36259",2021,8,"Northern Michigan","Grand Valley State",0.237847222222222,0.46875
"36260",2021,8,"Valparaiso","Dayton",0.28125,0.34375
"36261",2021,8,"Butler","Davidson",0.456597222222222,0.213541666666667
"36262",2021,8,"Concordia-St. Paul","Northern State",0.482638888888889,0.368055555555556
"36263",2021,8,"Bucknell","Georgetown",0.442708333333333,0.380208333333333
"36264",2021,8,"Indiana State","Youngstown State",0.458333333333333,0.46875
"36265",2021,8,"Kentucky State","Miles",0.473958333333333,0.421875
"36266",2021,8,"Howard","Norfolk State",0.322916666666667,0.255208333333333
"36267",2021,8,"Stonehill","New Haven",0.453125,0.378472222222222
"36268",2021,8,"Morgan State","North Carolina Central",0.369791666666667,0.333333333333333
"36269",2021,8,"Ohio","Kent State",0.369791666666667,0.520833333333333
"36270",2021,8,"Virginia Union","Bowie State",0.317708333333333,0.335069444444444
"36271",2021,8,"Northwood (MI)","Davenport",0.611111111111111,0.385416666666667
"36272",2021,8,"Ashland","Lake Erie College",0.512152777777778,0.442708333333333
"36273",2021,8,"Winston-Salem","Livingstone",0.234375,0.364583333333333
"36274",2021,8,"Shaw","Johnson C Smith",0.333333333333333,0.5
"36275",2021,8,"St. Augustine's","Fayetteville State",0.236111111111111,0.208333333333333
"36276",2021,8,"Shippensburg","Millersville",0.706597222222222,0.553819444444444
"36277",2021,8,"Mars Hill","Catawba",0.449652777777778,0.296875
"36278",2021,8,"WV Wesleyan","Alderson-Broaddus",0.486111111111111,0.383680555555556
"36279",2021,8,"Concord","WV State",0.602430555555555,0.346064814814815
"36280",2021,8,"Franklin Pierce","Southern Connecticut State",0.288194444444444,0.565972222222222
"36281",2021,8,"Wheeling Jesuit","West Liberty",0.366319444444444,0.295717592592593
"36282",2021,8,"Fairmont State","Frostburg State",0.34375,0.465277777777778
"36283",2021,8,"Assumption","American International",0.394097222222222,0.647569444444444
"36284",2021,8,"East Stroudsburg","Bloomsburg",0.536458333333333,0.559027777777778
"36285",2021,8,"Glenville State","Notre Dame College",0.401041666666667,0.454861111111111
"36286",2021,8,"Elizabeth City State","Chowan",0.137152777777778,0.413194444444444
"36287",2021,8,"Gardner-Webb","Robert Morris",0.302083333333333,0.302083333333333
"36288",2021,8,"South Dakota","Illinois State",0.46875,0.5
"36289",2021,8,"Georgia State","Texas State",0.541666666666667,0.411458333333333
"36290",2021,8,"UNC Pembroke","Charleston (WV)",0.532986111111111,0.414930555555556
"36291",2021,8,"Tusculum","Barton College",0.519097222222222,0.401041666666667
"36292",2021,8,"St. Anselm","Pace",0.576388888888889,0.42650462962963
"36293",2021,8,"South Dakota Mines","Western State",0.326388888888889,0.387152777777778
"36294",2021,8,"Quincy","Indianapolis",0.342013888888889,0.480902777777778
"36295",2021,8,"Western New Mexico","Texas A&M-Kingsville",0.519097222222222,0.388888888888889
"36296",2021,8,"Northeastern State","Northwest Missouri State",0.265625,0.517361111111111
"36297",2021,8,"Delaware State","South Carolina State",0.333333333333333,0.220486111111111
"36298",2021,8,"Lenoir-Rhyne","Limestone",0.319444444444444,0.506944444444444
"36299",2021,8,"Hampton","North Carolina A&T",0.380208333333333,0.416666666666667
"36300",2021,8,"Chadron State","Fort Lewis",0.467013888888889,0.439236111111111
"36301",2021,8,"Sioux Falls","Winona State",0.520833333333333,0.491319444444444
"36302",2021,8,"Benedict College","Morehouse",0.515625,0.387152777777778
"36303",2021,8,"Fort Valley State","Clark Atlanta",0.329861111111111,0.522569444444444
"36304",2021,8,"Ouachita Baptist","Southern Arkansas",0.423611111111111,0.598958333333333
"36305",2021,8,"Lindenwood","Southwest Baptist",0.564236111111111,0.482638888888889
"36306",2021,8,"McKendree","Missouri S&T",0.572916666666667,0.34375
"36307",2021,8,"Albany State (GA)","Savannah State",0.298611111111111,0.28125
"36308",2021,8,"Virginia State","Lincoln (PA)",0.418402777777778,0.380208333333333
"36309",2021,8,"Edward Waters","Central State",0.4375,0.357638888888889
"36310",2021,8,"Tuskegee","Lane",0.149305555555556,0.204861111111111
"36311",2021,8,"Minnesota State","Augustana (SD)",0.282986111111111,0.482060185185185
"36312",2021,8,"Indiana (PA)","California (PA)",0.42650462962963,0.293402777777778
"36313",2021,8,"Lock Haven","Kutztown",0.548611111111111,0.661458333333333
"36314",2021,8,"Jackson State","Bethune-Cookman",0.440972222222222,0.276041666666667
"36315",2021,8,"Furman","East Tennessee State",0.442708333333333,0.421875
"36316",2021,8,"The Citadel","Western Carolina",0.588541666666667,0.385416666666667
"36317",2021,8,"Tennessee Tech","Virginia Lynchburg",0.286458333333333,0.369791666666667
"36318",2021,8,"Central Missouri State","Fort Hays State",0.552083333333333,0.506944444444445
"36319",2021,8,"Emporia State","Missouri Southern State",0.572916666666667,0.383680555555556
"36320",2021,8,"Central Oklahoma","Washburn",0.432291666666667,0.583333333333333
"36321",2021,8,"Southwestern Oklahoma","East Central",0.428819444444444,0.482638888888889
"36322",2021,8,"Mississippi College","Valdosta State",0.520833333333333,0.609375
"36323",2021,8,"Colorado Mesa","Colorado Mines",0.243055555555556,0.470486111111111
"36324",2021,8,"Arkansas Tech","Henderson State",0.359375,0.713541666666667
"36325",2021,8,"Purdue","Wisconsin",0.572916666666667,0.635416666666667
"36326",2021,8,"Truman State","William Jewell College",0.522569444444444,0.333333333333333
"36327",2021,8,"Saginaw Valley","Wayne State (MI)",0.475694444444444,0.361111111111111
"36328",2021,8,"Black Hills State","New Mexico Highlands",0.411458333333333,0.565972222222222
"36329",2021,8,"South Dakota State","Northern Iowa",0.383680555555556,0.666666666666667
"36330",2021,8,"Murray State","Austin Peay",0.354166666666667,0.229166666666667
"36331",2021,8,"Eastern Illinois","Tennessee State",0.380208333333333,0.366319444444444
