"","player_name","team","dk_pos","salary","dk_own","slate_size","week","year","dk_pts","fd_pts"
"6746","Billy Kemp IV","UV","WR",5800,0.03,13,13,2021,21.2,14.2
"6747","Isaiah Williams","IL","WR",4000,0.01,13,13,2021,27.3,20.8
"6748","Drew Estrada","BAY","WR",3100,0.01,13,13,2021,8.2,6.2
"6749","John Metchie III","BAMA","WR",7500,0.1,13,13,2021,31,21.5
"6750","Stephon Robinson Jr.","NW","WR",4700,0.05,13,13,2021,1.3,0.8
"6751","Ra'Shaun Henry","UV","WR",3900,0.03,13,13,2021,5,4
"6752","Ben Sims","BAY","WR",3700,0,13,13,2021,9.4,8.4
"6753","Malik Washington","NW","WR",3400,0,13,13,2021,13.4,10.4
"6754","TJ Sheffield","PUR","WR",3000,0,13,13,2021,12.1,10.6
"6755","Jaxon Smith-Njigba","OSU","WR",7700,0.05,13,13,2021,26.7,18.2
"6756","Milton Wright","PUR","WR",6200,0.11,13,13,2021,11.3,8.3
"6757","Jelani Woods","UV","WR",5300,0.05,13,13,2021,19.4,15.9
"6758","Ladd McConkey","UGA","WR",3800,0.01,13,13,2021,9.9,8.9
"6760","Jake Ferguson","WISC","WR",3200,0.04,13,13,2021,6.7,4.7
"6761","Jayden Reed","MSU","WR",6400,0.01,13,13,2021,20.9,17.9
"6762","R.J. Sneed","BAY","WR",4500,0.03,13,13,2021,2.9,1.9
"6763","Chigoziem Okonkwo","UMD","WR",4400,0.11,13,13,2021,6.3,4.3
"6765","Adonai Mitchell","UGA","WR",3400,0.01,13,13,2021,1.9,1.4
"6766","Chris Olave","OSU","WR",7600,0.06,13,13,2021,15.8,12.3
"6768","Erik Ezukanma","TTU","WR",6000,0.02,13,13,2021,1.8,1.3
"6770","Tayvion Robinson","VT","WR",5600,0.02,13,13,2021,17.9,16.4
"6772","Rakim Jarrett","UMD","WR",5100,0.13,13,13,2021,21.1,14.6
"6773","Chris Autman-Bell","MINN","WR",4200,0.05,13,13,2021,11.7,10.7
"6774","Jaquarii Roberson","WAKE","WR",8000,0.03,13,13,2021,12.1,9.6
"6775","Taylor Morin","WAKE","WR",4400,0.02,13,13,2021,2.6,0.6
"6777","Shedrick Jackson","AUB","WR",3400,0.03,13,13,2021,3.9,2.9
"6779","Zay Flowers","BC","WR",6900,0.04,13,13,2021,1.1,0.6
"6780","Cornelius Johnson","MICH","WR",5300,0.02,13,13,2021,6.8,5.8
"6781","Peyton Hendershot","IU","WR",4000,0.01,13,13,2021,11.1,8.1
"6782","Kendric Pryor","WISC","WR",3700,0,13,13,2021,7.3,3.8
"6783","Kemore Gamble","UF","WR",3600,0.03,13,13,2021,17,15.5
"6785","Shameen Jones","RU","WR",3400,0.02,13,13,2021,6,5
"6786","Roman Wilson","MICH","WR",3200,0,13,13,2021,7.5,6.5
"6787","Demetris Robertson","AUB","WR",4700,0.01,13,13,2021,6.9,5.4
"6788","Donald Stewart","WAKE","WR",3500,0.01,13,13,2021,7.4,5.4
"6789","Andrew Parchment","FSU","WR",3300,0,13,13,2021,10.3,7.8
"6790","Carlos Carriere","UMD","WR",4700,0.03,13,13,2021,3,2.5
"6791","Ontaria Wilson","FSU","WR",3900,0.02,13,13,2021,14,12.5
"6793","Cameron Latu","BAMA","WR",3700,0.01,13,13,2021,2.4,1.9
"6795","Ke'Shawn Williams","WAKE","WR",3400,0,13,13,2021,2.5,2
"6796","Slade Bolden","BAMA","WR",3400,0,13,13,2021,7.6,7.1
"6797","Andrel Anthony","MICH","WR",3400,0.01,13,13,2021,1.5,1
"6798","Mike Brown-Stephens","MINN","WR",3400,0,13,13,2021,1.8,1.3
"6799","Kaleb Smith","VT","WR",3200,0,13,13,2021,2,1.5
"6801","Mike Sainristil","MICH","WR",3100,0,13,13,2021,4.4,3.9
"6802","Justin Shorter","UF","WR",5000,0.02,13,13,2021,9,8
"6804","Kobe Hudson","AUB","WR",4600,0,13,13,2021,12.3,10.8
"6805","Erick All","MICH","WR",3800,0.01,13,13,2021,1.7,1.2
"6807","Daniel Barker","IL","WR",3600,0,13,13,2021,6.5,5
"6808","Camren McDonald","FSU","WR",3400,0,13,13,2021,3.8,2.8
"6810","Ja'Khi Douglas","FSU","WR",3000,0,13,13,2021,6,5
"6811","Dont'e Thornton","ORE","WR",3000,0,13,13,2021,1.9,1.4
"6814","Trevon Bradford","ORST","WR",6000,0,13,13,2021,19.9,16.9
"6815","Jermaine Burton","UGA","WR",5300,0.01,13,13,2021,9.5,9
"6817","Tre Mosley","MSU","WR",4300,0.03,13,13,2021,7.9,7.4
"6819","Ja'Varrius Johnson","AUB","WR",3900,0,13,13,2021,4.7,2.7
"6820","Casey Washington","IL","WR",3300,0,13,13,2021,8.8,7.8
"6821","Kris Hutson","ORE","WR",3000,0.11,13,13,2021,21.2,17.7
"6823","John Samuel Shenker","AUB","WR",3000,0,13,13,2021,3.2,2.7
"6824","Travis Koontz","TTU","WR",3000,0,13,13,2021,25.7,20.2
"6826","Jacob Copeland","UF","WR",6100,0.01,13,13,2021,6.2,4.7
"6828","Danny Davis III","WISC","WR",4800,0.01,13,13,2021,11,8.5
"6829","Ty Fryfogle","IU","WR",4800,0.02,13,13,2021,3.9,2.9
"6831","Jahleel Billingsley","BAMA","WR",3500,0.01,13,13,2021,2.4,1.9
"6832","Dylan Wright","MINN","WR",3500,0,13,13,2021,3.7,3.2
"6833","Corey Dyches","UMD","WR",3000,0,13,13,2021,17.6,16.6
"6834","Devon Williams","ORE","WR",6200,0.02,13,13,2021,26,20
"6839","Drake Dabney","BAY","WR",3000,0,13,13,2021,3.2,2.2
"6842","Garrett Miller","PUR","WR",3000,0,13,13,2021,1.1,0.6
"6843","Brian Cobbs","UMD","WR",3000,0.03,13,13,2021,18.6,16.6
"6844","Tre'Shaun Harrison","ORST","WR",5100,0,13,13,2021,3.1,2.6
"6846","Champ Flemings","ORST","WR",3800,0,13,13,2021,2.2,1.7
"6847","Brevyn Spann-Ford","MINN","WR",3300,0,13,13,2021,9.2,7.7
"6848","Daniel Jackson","MINN","WR",3200,0,13,13,2021,4.6,3.6
"6849","Luke Schoonmaker","MICH","WR",3100,0,13,13,2021,3.5,2.5
"6850","Chimere Dike","WISC","WR",3100,0,13,13,2021,2.7,2.2
"6851","Miles Marshall","IU","WR",3100,0,13,13,2021,7.2,5.7
"6852","Keon Zipperer","UF","WR",3000,0,13,13,2021,4.2,3.2
"6854","Darryl Jones","UMD","WR",3000,0,13,13,2021,1.3,0.8
"6855","Teagan Quitoriano","ORST","WR",4300,0,13,13,2021,2.2,1.7
"6856","Kearis Jackson","UGA","WR",3500,0,13,13,2021,2.6,2.1
"6857","Luke Musgrave","ORST","WR",3200,0,13,13,2021,21.5,18
"6858","Terrance Ferguson","ORE","WR",3100,0,13,13,2021,2.9,0.9
"6860","Darnell Washington","UGA","WR",3100,0,13,13,2021,2.8,2.3
"6861","Malik McClain","FSU","WR",3000,0,13,13,2021,2.1,1.6
"6865","Isaiah Washington","RU","WR",3000,0,13,13,2021,9.6,7.6
"6866","Blake Whiteheart","WAKE","WR",3200,0,13,13,2021,7.2,6.7
"6870","Montorie Foster","MSU","WR",3600,0,13,13,2021,8.1,6.1
"6872","Javon Swinton","IU","WR",3200,0,13,13,2021,2.8,1.8
"6875","Da'Wain Lofton","VT","WR",3000,0,13,13,2021,6.2,5.2
"6878","Zeriah Beason","ORST","WR",3300,0,13,13,2021,10.4,7.9
"6879","Jordan Wilson","FSU","WR",3100,0,13,13,2021,2.1,1.6
"6880","Spencer Webb","ORE","WR",3100,0,13,13,2021,1.5,1
"6886","Malachi Fields","UV","WR",3000,0,13,13,2021,2.8,2.3
"6889","AJ Barner","IU","WR",3000,0,13,13,2021,6.9,4.9
"6890","Troy Franklin","ORE","WR",4100,0,13,13,2021,3.1,2.1
"6892","Brandon Chapman","WAKE","WR",3000,0,13,13,2021,3.4,2.4
"6902","Marcus Rosemy-Jacksaint","UGA","WR",3000,0,13,13,2021,4,3.5
"6909","A.J. Henning","MICH","WR",3000,0,13,13,2021,1.9,1.4
"6912","Rick Wells","UF","WR",3500,0,13,13,2021,4.9,3.4
"6914","Trent Whittemore","UF","WR",3400,0,13,13,2021,2.9,1.9
"6917","Nate McCollum","GT","WR",3300,0,13,13,2021,3,2
"6919","Anthony Gould","ORST","WR",3200,0,13,13,2021,2,1.5
"6922","Dylan Leonard","GT","WR",3000,0,13,13,2021,6.3,5.3
"6929","Dante Cephas","KENT","WR",7100,0.19,8,14,2021,20.2,13.7
"6930","Jordan Addison","PITT","WR",9300,0.22,8,14,2021,23.6,16.6
"6931","Trayvon Rudolph","NIU","WR",6900,0.16,8,14,2021,8,6.5
"6932","Jaquarii Roberson","WAKE","WR",6500,0.32,8,14,2021,14.4,9.9
"6933","A.T. Perry","WAKE","WR",7700,0.15,8,14,2021,16.4,13.9
"6934","Deven Thompkins","UTST","WR",7400,0.12,8,14,2021,13.6,9.1
"6936","Nykeim Johnson","KENT","WR",4100,0.09,8,14,2021,8.7,8.2
"6937","Cole Tucker","NIU","WR",5000,0.14,8,14,2021,5,4
"6938","Jared Wayne","PITT","WR",4400,0.23,8,14,2021,13.8,12.3
"6939","Malik Williams","APPST","WR",4300,0.07,8,14,2021,2.7,1.7
"6940","Jameson Williams","BAMA","WR",8000,0.06,8,14,2021,38.5,32.5
"6941","Corey Sutton","APPST","WR",4900,0.25,8,14,2021,4.8,3.8
"6942","Taylor Morin","WAKE","WR",4000,0.05,8,14,2021,18.3,16.3
"6943","Tay Martin","OKST","WR",7300,0.08,8,14,2021,17.8,13.3
"6944","John Metchie III","BAMA","WR",7200,0.09,8,14,2021,21.7,18.7
"6945","Tyquan Thornton","BAY","WR",5700,0.08,8,14,2021,19.1,16.1
"6946","Nathaniel Dell","UH","WR",7000,0.03,8,14,2021,33,25.5
"6947","Keshunn Abram","KENT","WR",5400,0.11,8,14,2021,7.6,5.6
"6948","Brandon Bowling","UTST","WR",4800,0.1,8,14,2021,38.4,31.4
"6950","Lucas Krull","PITT","WR",3900,0.1,8,14,2021,5.8,4.8
"6951","Josh Whyle","CINCY","WR",3300,0.02,8,14,2021,6.5,5
"6952","Brennan Presley","OKST","WR",5200,0.05,8,14,2021,4,3
"6953","Gavin Bartholomew","PITT","WR",3700,0.03,8,14,2021,1.7,1.2
"6954","Sam LaPorta","IOWA","WR",3600,0.03,8,14,2021,12.2,9.2
"6955","Alec Pierce","CINCY","WR",6600,0.05,8,14,2021,14.5,13.5
"6956","Derek Wright","UTST","WR",6000,0.06,8,14,2021,17.7,14.7
"6958","Jeremy Singleton","UH","WR",4300,0.04,8,14,2021,1.8,1.3
"6959","Ladd McConkey","UGA","WR",4100,0.02,8,14,2021,11.5,10.5
"6960","Ben Sims","BAY","WR",3600,0.01,8,14,2021,13.4,11.4
"6962","Ke'Shawn Williams","WAKE","WR",3300,0,8,14,2021,2.1,1.6
"6963","Brock Bowers","UGA","WR",6700,0.07,8,14,2021,32.9,24.9
"6964","Thomas Hennigan","APPST","WR",5600,0.05,8,14,2021,19.1,16.1
"6965","Cornelius Johnson","MICH","WR",4500,0.05,8,14,2021,2.5,2
"6966","Ja'Shaun Poke","KENT","WR",3800,0.07,8,14,2021,3.6,2.6
"6967","Erick All","MICH","WR",3600,0.01,8,14,2021,12.3,11.3
"6968","Justin McGriff","UTST","WR",3500,0.01,8,14,2021,13.2,11.7
"6970","Shocky Jacques-Louis","PITT","WR",3400,0.01,8,14,2021,3.2,2.2
"6972","Jesse Matthews","SDSU","WR",6300,0.03,8,14,2021,22.2,18.2
"6974","Roman Wilson","MICH","WR",3400,0.01,8,14,2021,16.2,15.2
"6975","John Paul Richardson","OKST","WR",3300,0.01,8,14,2021,8.3,5.8
"6976","Elijah Kothe","SDSU","WR",3900,0.01,8,14,2021,5.2,4.2
"6977","Adonai Mitchell","UGA","WR",3600,0.01,8,14,2021,1.8,1.3
"6978","Cameron Latu","BAMA","WR",3500,0.01,8,14,2021,2.3,1.8
"6979","Leonard Taylor","CINCY","WR",3500,0,8,14,2021,7.8,7.3
"6980","Mike Sainristil","MICH","WR",3300,0,8,14,2021,1.1,0.6
"6981","Jermaine Burton","UGA","WR",4700,0.03,8,14,2021,6.6,5.1
"6982","Tre Tucker","CINCY","WR",4400,0.02,8,14,2021,2.7,2.2
"6983","R.J. Sneed","BAY","WR",4000,0.02,8,14,2021,1.8,1.3
"6984","Tyler Scott","CINCY","WR",4000,0.01,8,14,2021,9.5,9
"6986","Jake Herslow","UH","WR",3600,0,8,14,2021,16.7,14.2
"6989","Keagan Johnson","IOWA","WR",3800,0.01,8,14,2021,2.3,1.8
"6990","Peter LeBlanc","ULL","WR",3800,0,8,14,2021,10.7,8.7
"6992","Blaine Green","OKST","WR",3500,0.02,8,14,2021,4.7,3.2
"6993","Arland Bruce IV","IOWA","WR",3400,0,8,14,2021,3,2
"6994","Drew Estrada","BAY","WR",3300,0.01,8,14,2021,15.3,12.3
"6997","Michael Jefferson","ULL","WR",4200,0,8,14,2021,12.1,11.1
"6999","Charlie Jones","IOWA","WR",3900,0,8,14,2021,6.1,5.1
"7001","Jahleel Billingsley","BAMA","WR",3300,0.01,8,14,2021,4.7,3.7
"7003","Luke Schoonmaker","MICH","WR",3200,0,8,14,2021,6.9,5.9
"7006","Seth Green","UH","WR",4000,0,8,14,2021,3.3,2.8
"7009","Messiah Travis","NIU","WR",3300,0,8,14,2021,2.2,1.7
"7013","Jaden Bray","OKST","WR",3000,0.01,8,14,2021,8.2,6.7
"7014","Christian Wells","APPST","WR",3000,0,8,14,2021,2,1.5
"7015","Carson Terrell","UTST","WR",3000,0,8,14,2021,1.4,0.9
"7018","Slade Bolden","BAMA","WR",3800,0.01,8,14,2021,10.4,7.9
"7019","BJ Busbee","SDSU","WR",3200,0,8,14,2021,6.4,4.9
"7020","Drake Dabney","BAY","WR",3000,0,8,14,2021,1.5,1
"7024","Kearis Jackson","UGA","WR",3300,0,8,14,2021,1.4,0.9
"7026","Traeshon Holden","BAMA","WR",3000,0,8,14,2021,4.1,3.1
"7040","Luke Floriea","KENT","WR",3000,0,8,14,2021,7.7,7.2
"7043","Raymond James","KENT","WR",3000,0,8,14,2021,2.8,2.3
"7045","Mike Evans","APPST","WR",3000,0,8,14,2021,1.3,0.8
"7048","Jaden Bradley","PITT","WR",3000,0,8,14,2021,2.5,2
"7049","Dontae Fleming","ULL","WR",3700,0,8,14,2021,2,1.5
"7056","Damonte Coxie","MEM","WR",7700,0,6,1,2020,23,19
"7061","Tahj Washington","MEM","WR",3700,0,6,1,2020,1.7,1.2
"7063","Rashee Rice","SMU","WR",4800,0.09,6,1,2020,13.9,11.9
"7065","Kylen Granson","SMU","WR",6000,0.19,6,1,2020,2.1,1.6
"7067","Reggie Roberson Jr.","SMU","WR",8200,0.42,6,1,2020,21.9,18.9
"7070","Jonathan Adams Jr.","ARST","WR",6200,0,6,1,2020,12.5,9.5
"7081","Calvin Austin III","MEM","WR",5000,0,6,1,2020,10.1,8.6
"7084","Willie Johnson","MRSHL","WR",6900,0.03,6,1,2020,1.9,1.4
"7088","Xavier Gaines","MRSHL","WR",5200,0.03,6,1,2020,13.9,12.4
"7089","Michael Roberts","ARMY","WR",3700,0,6,1,2020,2,1.5
"7091","Sean Dykes","MEM","WR",4200,0,6,1,2020,38.7,30.7
"7094","Broc Thompson","MRSHL","WR",5700,0.02,6,1,2020,11.7,9.2
"7096","Reed Tyler","ARST","WR",3200,0,6,1,2020,4.7,2.2
"7099","Talik Keaton","MRSHL","WR",5000,0.01,6,1,2020,14.8,13.8
"7104","Tyler Page","SMU","WR",4300,0,6,1,2020,7.7,5.7
"7105","Isaiah Alston","ARMY","WR",3000,0,6,1,2020,2.8,2.3
"7106","Bubba Ogbebor","ARST","WR",4400,0,6,1,2020,8.5,6.5
"7115","Giles Amos","ARST","WR",3000,0,6,1,2020,5.1,3.6
"7117","Dazz Newsome","UNC","WR",7900,0.37,7,2,2020,4.5,3.5
"7118","Dyami Brown","UNC","WR",6900,0.43,7,2,2020,15.4,12.4
"7119","Beau Corrales","UNC","WR",5000,0.14,7,2,2020,9.7,7.2
"7120","Phillip Brooks","KSU","WR",3400,0.01,7,2,2020,10.4,9.4
"7121","Tamorrion Terry","FSU","WR",7800,0,7,2,2020,11.2,8.2
"7122","Sam James","WVU","WR",7400,0.12,7,2,2020,18.2,15.7
"7123","Winston Wright Jr.","WVU","WR",4800,0.08,7,2,2020,6.1,4.6
"7124","Bryce Ford-Wheaton","WVU","WR",6700,0.04,7,2,2020,16.7,14.7
"7125","Malik Knowles","KSU","WR",6100,0.07,7,2,2020,3.7,3.2
"7126","Chase Allen","ISU","WR",3200,0.03,7,2,2020,5.1,4.1
"7128","Jonathan Adams Jr.","ARST","WR",6000,0.12,7,2,2020,34.3,30.8
"7129","Taj Harris","SYR","WR",5600,0.18,7,2,2020,11.4,8.9
"7130","Avery Davis","ND","WR",5000,0.05,7,2,2020,10.6,9.6
"7131","Xavier Hutchinson","ISU","WR",4900,0.22,7,2,2020,8.3,6.3
"7133","Tarique Milton","ISU","WR",6400,0.15,7,2,2020,4.8,3.3
"7134","Warren Thompson","FSU","WR",4900,0,7,2,2020,3.4,2.9
"7135","Chabastin Taylor","KSU","WR",4000,0.01,7,2,2020,13.8,11.8
"7136","Ahmarean Brown","GT","WR",4700,0,7,2,2020,5.5,4
"7137","Jalen Williams","ULL","WR",4700,0.02,7,2,2020,4.2,3.2
"7138","Keyshawn Helton","FSU","WR",4100,0,7,2,2020,7.3,6.8
"7142","Peter LeBlanc","ULL","WR",4400,0.08,7,2,2020,19.2,16.7
"7143","Anthony Queeley","SYR","WR",4100,0.02,7,2,2020,7.7,5.7
"7144","Sean Shaw Jr.","ISU","WR",5400,0.06,7,2,2020,6.4,4.9
"7145","Nykeim Johnson","SYR","WR",4900,0.04,7,2,2020,3.2,2.2
"7146","Jalen Camp","GT","WR",4200,0,7,2,2020,10.7,8.2
"7147","Tommy Tremble","ND","WR",4100,0,7,2,2020,9.3,6.8
"7150","Noah Gray","DUKE","WR",4200,0.03,7,2,2020,11.8,9.3
"7151","Malachi Carter","GT","WR",4000,0,7,2,2020,18.6,15.6
"7152","Garrett Walston","UNC","WR",3800,0,7,2,2020,8.1,7.6
"7155","Brandon Bowling","ARST","WR",3800,0.01,7,2,2020,5.5,4.5
"7158","Isaiah Alston","ARMY","WR",3100,0.01,7,2,2020,3.9,3.4
"7160","Giles Amos","ARST","WR",3000,0,7,2,2020,9.7,8.7
"7161","Jalon Calhoun","DUKE","WR",5700,0.02,7,2,2020,9.8,6.3
"7165","Reed Tyler","ARST","WR",3200,0,7,2,2020,5.2,3.7
"7166","Jake Bobo","DUKE","WR",3900,0.01,7,2,2020,6.4,4.9
"7173","Lawrence Keys III","ND","WR",3700,0.01,7,2,2020,1.4,0.9
"7178","Dylan Deveney","GT","WR",3400,0,7,2,2020,3.5,2.5
"7179","Camren McDonald","FSU","WR",4700,0,7,2,2020,8.1,6.1
"7185","Tylan Wallace","OKST","WR",7700,0.27,12,3,2020,13.9,11.9
"7186","Tre Nixon","UCF","WR",6800,0.18,12,3,2020,25.4,23.4
"7187","Dillon Stoner","OKST","WR",5800,0.09,12,3,2020,4.4,2.9
"7188","Thomas Hennigan","APPST","WR",6000,0.22,12,3,2020,13.8,11.3
"7189","Shocky Jacques-Louis","PITT","WR",4500,0.06,12,3,2020,5.7,4.2
"7190","Sam Crawford Jr.","TLSA","WR",4800,0.08,12,3,2020,6.3,4.3
"7191","Keylon Stokes","TLSA","WR",5800,0.16,12,3,2020,9.5,7.5
"7193","Jordan Addison","PITT","WR",3500,0.17,12,3,2020,18.7,15.2
"7194","Peter LeBlanc","ULL","WR",7000,0.06,12,3,2020,8.8,6.8
"7196","Jayshon Jackson","CINCY","WR",5100,0.03,12,3,2020,2,1.5
"7197","Amari Rodgers","CLEM","WR",8300,0,12,3,2020,11.4,10.9
"7199","Malachi Carter","GT","WR",4700,0.22,12,3,2020,2.1,1.6
"7200","Malik Williams","APPST","WR",4300,0.03,12,3,2020,10.4,7.9
"7201","Jalen Camp","GT","WR",4000,0.15,12,3,2020,4.7,3.7
"7202","Jalen Williams","ULL","WR",4700,0,12,3,2020,4.3,3.3
"7204","Javon McKinley","ND","WR",6100,0.02,12,3,2020,1.7,1.2
"7205","Michael Young Jr.","CINCY","WR",5600,0.04,12,3,2020,3,2
"7206","Braydon Johnson","OKST","WR",4700,0.05,12,3,2020,1.1,0.6
"7208","Jalon Calhoun","DUKE","WR",6600,0.04,12,3,2020,1.3,0.8
"7209","Jared Wayne","PITT","WR",4100,0.01,12,3,2020,16.9,14.4
"7210","Taj Harris","SYR","WR",5900,0.14,12,3,2020,16.2,14.7
"7211","Hunter Long","BC","WR",4700,0,12,3,2020,22.3,18.8
"7212","Broc Thompson","MRSHL","WR",4900,0.04,12,3,2020,6.7,5.2
"7213","Braden Lenzy","ND","WR",3800,0.1,12,3,2020,6.4,4.9
"7214","Noah Gray","DUKE","WR",4500,0.05,12,3,2020,11.1,8.6
"7215","Ahmarean Brown","GT","WR",4300,0.05,12,3,2020,2.1,1.6
"7216","Xavier Gaines","MRSHL","WR",4600,0.06,12,3,2020,8.8,7.8
"7217","Jalen Virgil","APPST","WR",3900,0,12,3,2020,12.4,10.9
"7218","Cornell Powell","CLEM","WR",6400,0,12,3,2020,4.5,3.5
"7219","Zay Flowers","BC","WR",5500,0.01,12,3,2020,30.2,24.7
"7220","Talik Keaton","MRSHL","WR",4300,0.03,12,3,2020,1.1,0.6
"7221","Willie Johnson","MRSHL","WR",5300,0,12,3,2020,5.3,4.3
"7222","Jake Bobo","DUKE","WR",4500,0.01,12,3,2020,10,7.5
"7223","Jacob Robertson Jr.","TUL","WR",5100,0,12,3,2020,2,1.5
"7225","JuanCarlos Santana","TLSA","WR",3000,0.06,12,3,2020,3.9,2.4
"7226","Mychal Cooper","NAVY","WR",3800,0,12,3,2020,16.1,14.6
"7229","Eli Pancol","DUKE","WR",5000,0.02,12,3,2020,1.8,1.3
"7235","Mark Walker","NAVY","WR",3000,0,12,3,2020,7.8,6.8
"7236","Jacob Harris","UCF","WR",4400,0.02,12,3,2020,4.8,3.8
"7237","Damond Philyaw-Johnson","DUKE","WR",3200,0.02,12,3,2020,4.7,2.2
"7238","Jake Hescock","UCF","WR",4000,0,12,3,2020,3.5,2.5
"7239","Jaelen Gill","BC","WR",4400,0.01,12,3,2020,0.7,0.2
"7240","Tommy Tremble","ND","WR",3700,0.03,12,3,2020,9.1,7.6
"7241","Nykeim Johnson","SYR","WR",4300,0,12,3,2020,4.3,2.8
"7242","Bruno Labelle","CINCY","WR",5000,0.01,12,3,2020,6.6,5.1
"7248","J.C. Chalk","CLEM","WR",3500,0,12,3,2020,1,0.5
"7253","Josh Johnson","TLSA","WR",3700,0,12,3,2020,17.3,14.8
"7255","Anthony Queeley","SYR","WR",4200,0.03,12,3,2020,4.8,3.3
"7260","Mitchell Brinkman","USF","WR",3300,0,12,3,2020,4.1,3.1
"7261","Frank Ladson Jr.","CLEM","WR",5000,0,12,3,2020,23.7,22.2
"7262","Landon Wolf","OKST","WR",3800,0,12,3,2020,3.1,2.1
"7263","Leonard Taylor","CINCY","WR",3500,0,12,3,2020,4.1,3.1
"7266","Tre Tucker","CINCY","WR",3800,0,12,3,2020,9.9,9.4
"7267","Tyrick James","TUL","WR",3500,0,12,3,2020,5.8,4.8
"7268","Lucas Krull","PITT","WR",3000,0,12,3,2020,1.6,1.1
"7269","Jaylon Robinson","UCF","WR",4200,0,12,3,2020,19.5,13.5
"7270","Will Brown","CLEM","WR",3000,0,12,3,2020,1.8,1.3
"7273","DeVontres Dukes","USF","WR",3900,0,12,3,2020,6.6,5.1
"7285","Marquez Ezzard","GT","WR",3100,0,12,3,2020,6.3,4.8
"7286","Peje' Harris","GT","WR",3000,0,12,3,2020,5.8,4.8
"7292","Jha'Quan Jackson","TUL","WR",4900,0.01,12,3,2020,1.6,1.1
"7294","Darrell Harding Jr.","DUKE","WR",3800,0,12,3,2020,3.9,2.9
"7297","Kyi Wright","PITT","WR",3000,0,12,3,2020,1.2,0.7
"7299","Mike Evans","APPST","WR",3000,0,12,3,2020,6.2,4.2
"7304","Joshua Moore","UT","WR",7100,0.36,12,4,2020,30.3,27.8
"7305","Tutu Atwell","UL","WR",7500,0.08,12,4,2020,13.7,11.7
"7306","Theo Howard","OU","WR",3800,0.04,12,4,2020,3.5,3
"7307","Terrace Marshall Jr.","LSU","WR",7000,0.14,12,4,2020,35.2,28.2
"7309","Dalton Rigdon","TTU","WR",4600,0,12,4,2020,7.9,5.9
"7310","Tylan Wallace","OKST","WR",6900,0.07,12,4,2020,13.8,10.8
"7312","Terrell Jana","UV","WR",5600,0,12,4,2020,6.9,4.9
"7313","Kyle Pitts","UF","WR",5400,0.08,12,4,2020,52,45
"7314","Erik Ezukanma","TTU","WR",6800,0.05,12,4,2020,22.1,18.6
"7315","Charleston Rambo","OU","WR",7800,0.23,12,4,2020,8,5.5
"7317","Jordan Addison","PITT","WR",6100,0.05,12,4,2020,20.7,17.2
"7318","Dillon Stoner","OKST","WR",5000,0,12,4,2020,6.1,4.6
"7319","Seth Williams","AUB","WR",6500,0.04,12,4,2020,32.2,26.2
"7321","Taj Harris","SYR","WR",6000,0.06,12,4,2020,15.4,13.9
"7322","Kai Money","UT","WR",3200,0,12,4,2020,7.9,5.9
"7323","Sam James","WVU","WR",6300,0.04,12,4,2020,6.2,4.2
"7324","Dez Fitzpatrick","UL","WR",5400,0.09,12,4,2020,2.4,1.9
"7325","T.J. Vasher","TTU","WR",5700,0.24,12,4,2020,23.4,21.4
"7326","Marshon Ford","UL","WR",4000,0,12,4,2020,3.2,2.7
"7327","Kayshon Boutte","LSU","WR",5000,0,12,4,2020,1.6,1.1
"7328","Trevon Grimes","UF","WR",6600,0.03,12,4,2020,15.4,13.9
"7329","Brennan Eagles","UT","WR",5000,0.04,12,4,2020,12.1,10.6
"7330","Anthony Schwartz","AUB","WR",5000,0.04,12,4,2020,7,5.5
"7332","KeSean Carter","TTU","WR",4300,0.14,12,4,2020,26.7,23.2
"7333","Theo Wease","OU","WR",5500,0.05,12,4,2020,8.3,6.3
"7334","Bryce Ford-Wheaton","WVU","WR",5800,0,12,4,2020,2.3,1.8
"7335","Elijah Moore","MISS","WR",6000,0.02,12,4,2020,35.7,27.7
"7336","George Pickens","UGA","WR",6400,0,12,4,2020,14.7,12.7
"7337","Braden Smith","UL","WR",4700,0,12,4,2020,3.7,3.2
"7338","Taysir Mack","PITT","WR",5500,0.01,12,4,2020,15.2,13.7
"7339","Ahmarean Brown","GT","WR",4000,0.01,12,4,2020,5,4.5
"7340","Josh Whyle","CINCY","WR",3800,0,12,4,2020,2.4,1.9
"7341","Demetris Robertson","UGA","WR",5000,0,12,4,2020,6.9,4.9
"7342","Briley Moore","KSU","WR",3800,0.02,12,4,2020,7.1,5.1
"7343","Noah Gray","DUKE","WR",4700,0,12,4,2020,11.3,9.8
"7344","Billy Kemp IV","UV","WR",3700,0,12,4,2020,14,10.5
"7345","Shocky Jacques-Louis","PITT","WR",4700,0,12,4,2020,5.2,3.7
"7347","Jacob Copeland","UF","WR",4900,0.01,12,4,2020,6.9,5.4
"7348","Osirus Mitchell","MSST","WR",5200,0.01,12,4,2020,40.3,33.8
"7349","Jalen Camp","GT","WR",4500,0.01,12,4,2020,5.7,4.2
"7350","Cade Brewer","UT","WR",4100,0,12,4,2020,2.1,1.6
"7351","Brenden Schooler","UT","WR",3800,0.15,12,4,2020,18.8,15.3
"7352","Jake Bobo","DUKE","WR",4700,0,12,4,2020,2.8,2.3
"7354","Racey McMath","LSU","WR",5300,0.04,12,4,2020,8,6.5
