"","year","opp_team","week","L3_def_ppa","L3_def_success_rate","L3_def_explosiveness","L3_def_power_success","L3_def_stuff_rate","L3_def_line_yds","L3_def_second_lvl_yds","L3_def_open_field_yds","L3_def_pts_per_opp","L3def_field_pos_avg_predicted_points","L3_def_standard_downs_rate","L3_def_standard_downs_ppa","L3_def_standard_downs_success_rate","L3_def_standard_downs_explosiveness","L3_def_passing_downs_rate","L3_def_passing_downs_ppa","L3_def_passing_downs_success_rate","L3_def_passing_downs_explosiveness","L3_def_rushing_plays_rate","L3_def_rushing_plays_ppa","L3_def_rushing_plays_success_rate","L3_def_rushing_plays_explosiveness","L3_def_passing_plays_rate","L3_def_passing_plays_ppa","L3_def_passing_plays_success_rate","L3_def_passing_plays_explosiveness"
"132",2017,"Arizona",2,0.171760618012186,0.419354838709677,1.34186464182726,1,0.1,2.535,1.2,2.05,1.88888888888889,-0.865,0.666666666666667,0.150481887159671,0.451612903225806,1.14395920371019,0.333333333333333,0.214318079717215,0.354838709677419,1.84562393885252,0.43010752688172,0.255837345940079,0.425,1.40322173890528,0.559139784946237,0.113940760053741,0.403846153846154,1.36488701691133
"133",2017,"Arizona State",2,0.182014985112081,0.488636363636364,1.20782956929832,1,0.2,3,1.84,2.08,3.5,-0.965,0.659090909090909,0.0695316399680301,0.53448275862069,0.908747274013512,0.340909090909091,0.399482785723914,0.4,1.9804588321174,0.284090909090909,0.492040999131936,0.56,1.35762200391326,0.715909090909091,0.0589887890724567,0.46031746031746,1.13551598017386
"134",2017,"Arkansas",2,-0.13883948958736,0.233333333333333,1.27840265418758,0.75,0.206896551724138,1.69655172413793,0.620689655172414,0.551724137931034,2.33333333333333,-0.828,0.566666666666667,-0.179445952681326,0.235294117647059,0.690077941973474,0.433333333333333,-0.0857387301567888,0.230769230769231,2.06283560380639,0.483333333333333,-0.289394197085553,0.275862068965517,0.628760023202305,0.516666666666667,0.00200201097546565,0.193548387096774,2.14459282883462
"135",2017,"Army",2,-0.046854764810698,0.355263157894737,1.21422595660545,0.333333333333333,0.258064516129032,1.95161290322581,0.806451612903226,0.0967741935483871,1.4,-0.829,0.592105263157895,0.0410112553813921,0.444444444444444,0.92054131787857,0.407894736842105,-0.174402213476635,0.225806451612903,2.05332492439652,0.407894736842105,-0.174098081246505,0.290322580645161,0.7463997388897,0.578947368421053,0.28696472735398,0.409090909090909,1.44813906546332
"136",2017,"Auburn",2,-0.361541120750897,0.178571428571429,0.738560940389278,1,0.261904761904762,1.88571428571429,0.547619047619048,0.547619047619048,0,-1.57,0.553571428571429,-0.369961612372981,0.32258064516129,0.738560940389278,0.446428571428571,-0.351099711139514,0,NA,0.75,-0.157743668526009,0.19047619047619,0.862263595615794,0.25,-0.972933477425562,0.142857142857143,0.243750319483213
"137",2017,"Ball State",2,0.0836951073631214,0.44,1.18515194828313,0.75,0.230769230769231,2.34230769230769,1.03846153846154,0.230769230769231,4,-2.007,0.68,-0.0210656895510047,0.470588235294118,0.967705408236762,0.32,0.306311800805639,0.375,1.76500938840679,0.52,0.0730380221515963,0.5,0.841589264989371,0.46,0.0739347276153515,0.347826086956522,1.81842679503821
"138",2017,"Baylor",2,0.229000174804795,0.467289719626168,1.1515681261371,1,0.27906976744186,2.09767441860465,0.674418604651163,0.627906976744186,4.44444444444444,-1.238,0.663551401869159,-0.044173117553265,0.464788732394366,0.620096744250386,0.336448598130841,0.767758612510968,0.472222222222222,2.1832478674466,0.401869158878505,-0.0830950776495518,0.395348837209302,0.70033142766853,0.560747663551402,0.483293567815336,0.483333333333333,1.60669927801263
"139",2017,"Boise State",2,-0.0664478093028867,0.296875,1.07674660438647,0.666666666666667,0.2,2.248,0.84,0.88,1.2,-1.436,0.546875,-0.0928394088876369,0.4,0.917774601100491,0.453125,-0.0345958787695674,0.172413793103448,1.5218682135872,0.390625,-0.0844733838226359,0.28,0.922183942600772,0.578125,-0.0840305544251935,0.27027027027027,1.30345925712242
"140",2017,"Boston College",2,-0.0103128056074086,0.355263157894737,0.86406315244188,0.6,0.228571428571429,2.31714285714286,0.514285714285714,1.65714285714286,3.33333333333333,-1.23,0.657894736842105,-0.0832288298680308,0.44,0.692459903505984,0.342105263157895,0.129910317970711,0.192307692307692,1.61911744775982,0.460526315789474,-0.140466133904047,0.371428571428571,0.491078898414138,0.513157894736842,0.147917349848842,0.307692307692308,1.54849288501444
"141",2017,"Bowling Green",2,0.305030897289012,0.506329113924051,1.18530986425552,0.75,0.209302325581395,3.34186046511628,1.30232558139535,0.953488372093023,4.66666666666667,-1.388,0.708860759493671,0.0367673179681435,0.517857142857143,0.762436181463537,0.291139240506329,0.958194394765908,0.478260869565217,2.30015866434348,0.544303797468354,0.172863801525227,0.488372093023256,0.92672220528239,0.455696202531646,0.462897150562421,0.527777777777778,1.47111727680477
"142",2017,"Buffalo",2,0.0721418315903606,0.404761904761905,1.02926767493035,0.714285714285714,0.176470588235294,2.61764705882353,0.647058823529412,0.352941176470588,1.66666666666667,-1.542,0.642857142857143,-0.0183702841573453,0.462962962962963,0.647579161673193,0.357142857142857,0.235063639936231,0.3,2.08951354508911,0.607142857142857,-0.0396551813366604,0.392156862745098,0.695395273882955,0.380952380952381,0.263468711719397,0.40625,1.64891278024873
"143",2017,"BYU",2,0.128876805718767,0.439189189189189,0.921040068296827,0.7,0.134831460674157,3.26516853932584,1.10112359550562,0.48314606741573,2.83333333333333,-0.99,0.675675675675676,0.0786224650829071,0.51,0.760603156379425,0.324324324324324,0.233573348710141,0.291666666666667,1.50548881885308,0.601351351351351,0.100765271547232,0.471910112359551,0.780013846170267,0.385135135135135,0.212440910189181,0.368421052631579,1.38621412867867
"144",2017,"California",2,0.175061259424876,0.49438202247191,0.986895716186512,1,0.0952380952380952,3.52857142857143,1.28571428571429,1.14285714285714,3.875,-1.099,0.685393258426966,0.0648458359669645,0.557377049180328,0.745434377934104,0.314606741573034,0.415173431958182,0.357142857142857,1.8078642662447,0.471910112359551,0.261566262493084,0.547619047619048,0.849034221839194,0.51685393258427,0.0919068779362888,0.434782608695652,1.1764335865435
"145",2017,"Central Michigan",2,-0.0566570797868023,0.310810810810811,1.32854769732908,0,0.3,2.45,0.733333333333333,0.866666666666667,1.4,-1.447,0.621621621621622,-0.0646422440015338,0.347826086956522,1.15495152293421,0.378378378378378,-0.0435385957197434,0.25,1.72533895308878,0.405405405405405,-0.0895352019550799,0.266666666666667,0.655711007175851,0.554054054054054,-0.0312281936413985,0.292682926829268,2.1280934072863
"146",2017,"Charlotte",2,0.114282482974438,0.47887323943662,1.01356164035501,0.714285714285714,0.230769230769231,2.46410256410256,0.512820512820513,0.58974358974359,2.83333333333333,-1.283,0.732394366197183,0.157653177828313,0.5,1.02903918953668,0.267605633802817,-0.0044162608361676,0.421052631578947,0.963259605514588,0.549295774647887,-0.0505770612721048,0.358974358974359,0.889099418247357,0.436619718309859,0.327885766960628,0.612903225806452,1.16271584271525
"147",2017,"Cincinnati",2,0.0616077388334145,0.354430379746835,1.22139356806511,0.666666666666667,0.220338983050847,2.37966101694915,1.23728813559322,1.06779661016949,2.33333333333333,-0.975,0.620253164556962,-0.194550759210217,0.387755102040816,0.746140178985026,0.379746835443038,0.479999952304679,0.3,2.22470627834528,0.746835443037975,0.133781626342308,0.355932203389831,1.15308725515114,0.253164556962025,-0.151305229317822,0.35,1.426312506807
"148",2017,"Clemson",2,-0.121470885600675,0.18,0.975282603787041,1,0.204545454545455,2.125,0.454545454545455,0.522727272727273,1.5,-0.777,0.52,-0.337786094300702,0.230769230769231,0.450945057683359,0.48,0.11287059049102,0.125,2.02395769599441,0.88,-0.0542590216701483,0.181818181818182,1.1663439795316,0.1,-0.626587784875558,0,NA
"149",2017,"Colorado",2,0.0150743489014391,0.425,1.06216233679153,0.75,0.258064516129032,2.61612903225806,0.67741935483871,0.612903225806452,0.5,-1.196,0.6,-0.162170858653895,0.479166666666667,0.720792123252372,0.4,0.28094216023444,0.34375,1.77593641964613,0.3875,-0.162530865884793,0.419354838709677,0.52990438314835,0.6,0.136649925421061,0.416666666666667,1.47697770678253
"150",2017,"Colorado State",2,0.102126976628794,0.423611111111111,1.25956012446494,0.714285714285714,0.229508196721311,2.73770491803279,0.852459016393443,1.95081967213115,2.14285714285714,-1.184,0.666666666666667,-0.0361165785832883,0.4375,0.984003422925927,0.333333333333333,0.378614087052959,0.395833333333333,1.86868546470908,0.423611111111111,0.0167623796042789,0.360655737704918,0.988907850411703,0.555555555555556,0.193280691063071,0.45,1.57932974137956
"151",2017,"Duke",2,-0.377180916384267,0.183673469387755,1.69756115215526,1,0.518518518518518,0.281481481481481,0.259259259259259,2.62962962962963,0,-0.968,0.510204081632653,-0.609034074314576,0.28,1.36884903588137,0.489795918367347,-0.135667210206863,0.0833333333333333,2.84805355911385,0.551020408163265,-0.359471305945293,0.185185185185185,1.589394493541,0.428571428571429,-0.308235012436848,0.19047619047619,1.83276947542308
"152",2017,"East Carolina",2,0.447489961937703,0.523076923076923,1.43938761312727,0.6,0.181818181818182,3.00454545454545,1.31818181818182,5.40909090909091,2.33333333333333,-1.337,0.8,0.471458855217938,0.538461538461538,1.37675581867015,0.2,0.351614388816759,0.461538461538462,1.73166932059383,0.676923076923077,0.433030924725269,0.477272727272727,1.57050863970396,0.323076923076923,0.477785087525658,0.619047619047619,1.22757672404185
"153",2017,"Eastern Michigan",2,-0.214451041899265,0.328125,1.24732742859682,0.5,0.242424242424242,2.06969696969697,0.848484848484849,1.81818181818182,1.75,-1.349,0.59375,-0.153718158411929,0.368421052631579,0.9521138867943,0.40625,-0.303214486996139,0.269230769230769,1.83775451220187,0.515625,-0.106278453217942,0.363636363636364,0.960495214377549,0.484375,-0.329602507269704,0.290322580645161,1.62977038088919
"154",2017,"Florida Atlantic",2,0.382273123894569,0.493506493506494,1.32464830288232,1,0.0895522388059701,3.70149253731343,1.04477611940299,1.95522388059701,3.5,-1.866,0.766233766233766,0.470124546686739,0.542372881355932,1.3088604987731,0.233766233766234,0.0943156825202359,0.333333333333333,1.40884992479814,0.87012987012987,0.441944346810149,0.522388059701492,1.21148218351642,0.12987012987013,-0.0175240696398177,0.3,2.64491969548447
"155",2017,"Florida International",2,0.421861153177455,0.552631578947368,1.25358130240281,0.8,0.27906976744186,2.47209302325581,1.09302325581395,0.441860465116279,3.45454545454545,-2.409,0.710526315789474,0.391555797257222,0.62962962962963,1.02430523475799,0.289473684210526,0.496247026799845,0.363636363636364,2.22800458989328,0.565789473684211,-0.0153608360971212,0.441860465116279,0.751085271085167,0.421052631578947,1.04186963445243,0.6875,1.77262087541431
"156",2017,"Fresno State",2,-0.172916679692051,0.192982456140351,1.52652893930212,0,0.583333333333333,0.0666666666666667,0.333333333333333,0.0416666666666667,0,-0.75,0.508771929824561,-0.410265745962904,0.206896551724138,0.933944720241702,0.491228070175439,0.072909138945619,0.178571428571429,2.23763000217461,0.421052631578947,-0.579426104900291,0.0833333333333333,0.706972539682017,0.56140350877193,0.177415772247901,0.28125,1.70865258366214
"157",2017,"Georgia",2,-0.0268165463057623,0.307692307692308,1.28863666918354,1,0.166666666666667,2.95333333333333,1.16666666666667,1.56666666666667,2,-1.198,0.569230769230769,-0.237195897692292,0.324324324324324,0.884802416971649,0.430769230769231,0.251184739455009,0.285714285714286,1.89438804750138,0.461538461538462,0.048584517633874,0.233333333333333,1.67159887012975,0.523076923076923,-0.105688099617234,0.352941176470588,1.13989641205562
"158",2017,"Georgia Southern",2,0.202774548051883,0.425,1.4202351081857,1,0.176470588235294,2.7,1,3.11764705882353,3.77777777777778,-1.492,0.7,0.109375837034648,0.464285714285714,1.24658388099175,0.3,0.420704873758765,0.333333333333333,1.98460159656603,0.6375,0.130184973857888,0.411764705882353,1.3244526161282,0.3375,0.334564647562732,0.407407407407407,1.81138218603791
"159",2017,"Georgia Tech",2,0.268348266398341,0.491525423728814,1.20115564145747,1,0.0454545454545455,3.59545454545455,1.45454545454545,2.13636363636364,4.2,-2.066,0.745762711864407,0.212699297332535,0.545454545454545,1.00469074873173,0.254237288135593,0.431585242324705,0.333333333333333,2.14418712654106,0.372881355932203,0.308073330642651,0.636363636363636,0.795829742996984,0.627118644067797,0.244727957928752,0.405405405405405,1.57945981335393
"160",2017,"Hawai'i",2,0.163640757131029,0.418181818181818,1.30579598291063,0.75,0.240506329113924,2.63164556962025,1.17721518987342,1.45569620253165,4,-1.956,0.666666666666667,0.186508910904488,0.472727272727273,1.16248781022485,0.333333333333333,0.117904449584111,0.309090909090909,1.74415039347891,0.478787878787879,0.160649674767849,0.392405063291139,1.21586819664682,0.509090909090909,0.285768825030845,0.44047619047619,1.42494055109323
"161",2017,"Houston",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162",2017,"Illinois",2,0.139372111888892,0.428571428571429,1.18628316176772,0.833333333333333,0.125,2.93125,0.791666666666667,0.770833333333333,3,-1.214,0.654761904761905,-0.011874058664801,0.472727272727273,0.913742307787331,0.345238095238095,0.426218297421758,0.344827586206897,1.89488938211674,0.571428571428571,0.185014099735032,0.479166666666667,0.97804722483144,0.428571428571429,0.0785161280940391,0.361111111111111,1.55470058865499
"163",2017,"Indiana",2,0.308752688868849,0.534090909090909,1.01382782342461,0.555555555555556,0.08,3.812,1.12,1.38,4.25,-1.199,0.852272727272727,0.343028867912279,0.56,1.0369406724611,0.147727272727273,0.111005502079826,0.384615384615385,0.819679891518096,0.568181818181818,0.272470063780052,0.56,0.791735531425741,0.409090909090909,0.4269143406294,0.472222222222222,1.60608797954343
"164",2017,"Iowa",2,-0.125809290281937,0.309859154929577,1.32445914501938,0.25,0.185185185185185,2.51851851851852,0.777777777777778,0.037037037037037,0.5,-1.456,0.647887323943662,-0.35515256266585,0.326086956521739,1.01273736315705,0.352112676056338,0.296182330904462,0.28,1.99243439186721,0.380281690140845,-0.105432268554906,0.333333333333333,1.00097148115101,0.605633802816901,-0.184931116458724,0.27906976744186,1.52192568428143
"165",2017,"Iowa State",2,0.0220460390130436,0.39344262295082,1.56012671980749,1,0.25,2.95,1.55,3.5,3.42857142857143,-1.095,0.60655737704918,0.189871108042174,0.459459459459459,1.35794832491817,0.39344262295082,-0.236684275740199,0.291666666666667,2.0511313931101,0.327868852459016,0.531095836919416,0.35,2.2196011870042,0.655737704918033,-0.273021671110654,0.4,1.2663796550323
"166",2017,"Kansas",2,-0.0659255152388201,0.298701298701299,1.06937743504794,0.833333333333333,0.34375,2.015625,0.375,0.96875,2.42857142857143,-1.796,0.584415584415584,-0.0417688513438284,0.4,0.83201177091879,0.415584415584416,-0.0998958238411522,0.15625,1.92389382591289,0.415584415584416,-0.202268243669909,0.28125,0.809922199236281,0.571428571428571,0.0293370005798787,0.295454545454545,1.32314539341868
"167",2017,"Kansas State",2,0.279086823535127,0.483516483516484,1.25969496719832,0.6,0.254901960784314,3.13137254901961,1.31372549019608,0.803921568627451,2.5,-0.912,0.648351648351648,0.181115324728535,0.525423728813559,0.936653393988233,0.351648351648352,0.459721774459781,0.40625,2.03002487254545,0.56043956043956,0.109021978900135,0.431372549019608,1.07209085647574,0.417582417582418,0.483523025398931,0.526315789473684,1.51888373308148
"168",2017,"Kent State",2,0.567045080101401,0.592105263157895,1.30060943217396,0.833333333333333,0.162790697674419,3.43023255813953,1.72093023255814,3.6046511627907,5.25,-1.501,0.828947368421053,0.563259275470934,0.619047619047619,1.27488803204255,0.171052631578947,0.58539167177213,0.461538461538462,1.46779853302813,0.565789473684211,0.554108841861039,0.581395348837209,1.27029392549502,0.434210526315789,0.583901390535813,0.606060606060606,1.33850381552264
"169",2017,"Kentucky",2,0.117229627048243,0.350649350649351,1.21388272964651,0.666666666666667,0.194444444444444,1.86666666666667,0.305555555555556,0,5,-0.613,0.636363636363636,0.109040623737277,0.408163265306122,1.11433039916792,0.363636363636364,0.131560382842433,0.25,1.49831795958532,0.467532467532468,-0.139771401402917,0.277777777777778,0.810182676788524,0.519480519480519,0.375146489385228,0.4,1.60127592342249
"170",2017,"Louisiana",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171",2017,"Louisiana Tech",2,0.0877335178115783,0.426666666666667,0.961781963836392,1,0.0967741935483871,2.7741935483871,1.06451612903226,0.935483870967742,2.42857142857143,-1.192,0.68,0.210846176396167,0.568627450980392,0.909386283528708,0.32,-0.173880881680673,0.125,1.468273540144,0.413333333333333,0.111594566966941,0.483870967741935,0.773460441884903,0.573333333333333,0.0937874730188919,0.372093023255814,1.25546220590063
"172",2017,"Louisville",2,0.0254231387379703,0.461538461538462,1.09589751171206,0.75,0.235294117647059,2.88823529411765,1,0.176470588235294,4.66666666666667,-1.299,0.653846153846154,-0.197975758013299,0.509803921568627,0.641707060869961,0.346153846153846,0.44739883260148,0.37037037037037,2.27679268390153,0.217948717948718,0.128799012917448,0.647058823529412,0.653824672206453,0.782051282051282,-0.00338653111532678,0.409836065573771,1.29040956109453
"173",2017,"LSU",2,-0.12278774967717,0.184210526315789,1.21256563970544,0.5,0.272727272727273,1.72727272727273,0.0909090909090909,0,0,-0.599,0.526315789473684,-0.326245969394611,0.2,0.671613899126914,0.473684210526316,0.103276938897764,0.166666666666667,1.93383462714346,0.289473684210526,-0.274365925560581,0.0909090909090909,0.250544296194574,0.710526315789474,-0.0610336780209656,0.222222222222222,1.37290253029058
"174",2017,"Marshall",2,0.0554013105876233,0.390804597701149,1.34909656379031,0.6,0.25,2.21,0.8,0.2,2.22222222222222,-0.748,0.632183908045977,-0.275351890436489,0.381818181818182,0.901647029412362,0.367816091954023,0.623883374847817,0.40625,2.07189965778544,0.459770114942529,-0.0422589506567085,0.3,0.825905759269771,0.517241379310345,0.159801852526109,0.444444444444444,1.83196126869582
"175",2017,"Maryland",2,0.130877507352205,0.494117647058824,1.13796063186982,0.5,0.192307692307692,3.29230769230769,1.15384615384615,0.615384615384615,4,-1.35,0.682352941176471,0.0658027588482895,0.53448275862069,0.844077265129591,0.317647058823529,0.270667707842099,0.407407407407407,1.96617739268319,0.305882352941176,0.195423904285414,0.538461538461538,0.820117492325898,0.682352941176471,0.243219211774604,0.482758620689655,1.29688220164178
"176",2017,"Miami (OH)",2,-0.00749923566209274,0.418181818181818,0.956338450148853,1,0.208333333333333,2.35416666666667,0.708333333333333,0.5,2.5,-1.356,0.636363636363636,-0.0340507919919592,0.514285714285714,0.661089342316072,0.363636363636364,0.0389659879151736,0.25,2.01923523834687,0.436363636363636,-0.099696084016273,0.375,0.670874320309148,0.545454545454545,0.0822208996175342,0.433333333333333,1.26494572339937
"177",2017,"Michigan",2,-0.186440160583007,0.264150943396226,1.45619275513293,0.5,0.454545454545455,0.409090909090909,0.681818181818182,0.681818181818182,1,-1.008,0.528301886792453,-0.178103620802082,0.285714285714286,1.49203842682801,0.471698113207547,-0.195777085137642,0.24,1.40839852620617,0.415094339622642,-0.570087577121693,0.181818181818182,1.08017291148227,0.566037735849057,0.0283939487402158,0.3,1.58413635581784
"178",2017,"Michigan State",2,-0.290739559827834,0.196428571428571,1.43037491559009,NA,0.260869565217391,2.53478260869565,0.652173913043478,0.391304347826087,0.5,-1.016,0.642857142857143,-0.429145979482482,0.138888888888889,1.00022921368317,0.357142857142857,-0.0416080044494694,0.3,1.78882966717919,0.410714285714286,-0.216326428637764,0.130434782608696,1.17883524545523,0.571428571428571,-0.342460964089721,0.21875,1.7921107108492
"179",2017,"Middle Tennessee",2,0.197218613719052,0.396825396825397,1.33486688105956,0.8,0.205882352941176,1.92352941176471,0.352941176470588,0,4.2,-1.49,0.682539682539683,0.285909992011699,0.465116279069767,1.29431007402356,0.317460317460317,0.00653215038985943,0.25,1.49709410920359,0.53968253968254,-0.266303902590991,0.294117647058824,0.391870403820885,0.46031746031746,0.740658805254964,0.517241379310345,1.96353119921868
"180",2017,"Minnesota",2,0.034165299759012,0.296875,1.20984889473805,0.5,0.19047619047619,2.26666666666667,0.238095238095238,0,1.75,-0.827,0.609375,-0.0740100844566751,0.333333333333333,1.03199345972125,0.390625,0.202918899135484,0.24,1.59520233727445,0.328125,-0.220085319528137,0.19047619047619,0.503245093168971,0.671875,0.158334206852736,0.348837209302326,1.39827657515647
"181",2017,"Mississippi State",2,-0.326528498138631,0.148936170212766,0.54944725825405,1,0.305555555555556,0.694444444444444,0.222222222222222,0,0,-0.847,0.553191489361702,-0.461035482471058,0.192307692307692,0.541069638751397,0.446808510638298,-0.159996041346101,0.0952380952380952,0.570391307010681,0.765957446808511,-0.278528798316216,0.194444444444444,0.54944725825405,0.191489361702128,-0.125784648534885,0,NA
"182",2017,"Missouri",2,0.426554175493308,0.424657534246575,1.77925907535319,1,0.314285714285714,2.38571428571429,1.2,2.82857142857143,3.5,-1.189,0.602739726027397,0.00623005815678995,0.431818181818182,1.05105320567533,0.397260273972603,1.06428731903837,0.413793103448276,2.93225170234313,0.479452054794521,0.314783915665858,0.428571428571429,1.56780393700286,0.520547945205479,0.529500467439644,0.421052631578947,1.97749826755662
"183",2017,"NC State",2,0.116098443517771,0.34,1.47726162903235,1,0.421052631578947,1.24210526315789,0.684210526315789,0.157894736842105,7,-1.518,0.6,-0.0363823428041364,0.366666666666667,1.17920598789508,0.4,0.344819623000632,0.3,2.02369697111735,0.38,-0.00681308893964683,0.315789473684211,1.23644362556428,0.62,0.191431318249737,0.354838709677419,1.6086169036513
"184",2017,"Nebraska",2,0.17839437049974,0.543478260869565,0.851965608864052,0.666666666666667,0.1,3.165,1.2,0.25,3,-1.125,0.75,0.264318484043979,0.608695652173913,0.794168765415797,0.25,-0.0793779701329758,0.347826086956522,1.15539903696739,0.217391304347826,0.178881873940662,0.5,0.709091617278815,0.75,0.234118903548838,0.550724637681159,0.976606984965299
"185",2017,"Nevada",2,0.300092567886431,0.454545454545455,1.20722733625869,0.571428571428571,0.244897959183673,2.6,0.836734693877551,0.448979591836735,3.44444444444444,-1.443,0.670454545454545,0.135333628193336,0.491525423728814,0.928429754025291,0.329545454545455,0.63529179002066,0.379310344827586,1.94223914396493,0.556818181818182,0.0695484882567206,0.387755102040816,0.876049603428559,0.431818181818182,0.628227600373519,0.526315789473684,1.6258264874986
"186",2017,"New Mexico",2,-0.165380128694447,0.342105263157895,1.15561791560401,1,0.315789473684211,0.926315789473684,1.05263157894737,0.157894736842105,1.16666666666667,-1.16,0.565789473684211,-0.104645959682414,0.441860465116279,0.79040241066761,0.434210526315789,-0.244518591346489,0.212121212121212,2.14691714328852,0.25,-0.236054725388557,0.368421052631579,0.837983323306284,0.75,-0.14182192979641,0.333333333333333,1.27264118645054
"187",2017,"New Mexico State",2,0.141960838870708,0.380281690140845,1.62948939134147,0.8,0.323529411764706,1.49117647058824,0.882352941176471,0.470588235294118,2.42857142857143,-1.59,0.676056338028169,0.11879958959089,0.416666666666667,1.46421452853366,0.323943661971831,0.190297359106848,0.304347826086957,2.10170328507808,0.47887323943662,-0.218946491721764,0.205882352941176,1.48798086502282,0.507042253521127,0.444824280484878,0.527777777777778,1.68792743842923
"188",2017,"North Carolina",2,0.253870293276717,0.424657534246575,1.54194692229398,0.666666666666667,0.264705882352941,2.45,0.705882352941177,0.0882352941176471,4.2,-1.343,0.698630136986301,0.15115161290111,0.450980392156863,1.21269047850051,0.301369863013699,0.491990870511081,0.363636363636364,2.48855919820021,0.465753424657534,0.0402125464852023,0.441176470588235,0.859807591026888,0.534246575342466,0.440136021248808,0.41025641025641,2.18145254535688
"189",2017,"Northern Illinois",2,-0.0264043874712599,0.347368421052632,1.08557117233015,0.75,0.291666666666667,1.64166666666667,1,0.520833333333333,2.875,-1.456,0.589473684210526,-0.0301581260429501,0.428571428571429,0.985697354981848,0.410526315789474,-0.0210144038811405,0.230769230769231,1.3519013519256,0.505263157894737,-0.0534310261127069,0.395833333333333,0.949825006084531,0.463157894736842,0.00930774285059395,0.25,1.64822198300678
"190",2017,"North Texas",2,-0.0885078039865235,0.301369863013699,1.17903682266069,0.5,0.193548387096774,2.71935483870968,0.451612903225806,0.0645161290322581,3.5,-1.061,0.671232876712329,-0.19433797788289,0.36734693877551,0.858029020558506,0.328767123287671,0.127562134385225,0.166666666666667,2.62357193212051,0.424657534246575,-0.0756134378570327,0.354838709677419,0.733959326347491,0.575342465753425,-0.0980250742249572,0.261904761904762,1.62411431897389
"191",2017,"Northwestern",2,0.059554282806168,0.384615384615385,1.18979099378893,0.666666666666667,0.115384615384615,3.46153846153846,1.5,1.53846153846154,3.25,-1.502,0.630769230769231,-0.0745527315175512,0.390243902439024,1.12709185821354,0.369230769230769,0.288653765609188,0.375,1.30125612370074,0.4,0.19527465472873,0.461538461538462,0.973373866642389,0.569230769230769,-0.0161814749551875,0.297297297297297,1.69742604656534
"192",2017,"Notre Dame",2,0.0433853450791824,0.361111111111111,1.20393618683661,0.75,0.303030303030303,2.3,0.818181818181818,0.212121212121212,2.125,-1.387,0.652777777777778,-0.0413267729859806,0.425531914893617,0.991731460531881,0.347222222222222,0.202644127041689,0.24,1.91128527451902,0.458333333333333,-0.0729165241191077,0.303030303030303,0.817494648569381,0.527777777777778,0.156943091519136,0.394736842105263,1.57074944721023
"193",2017,"Ohio State",2,0.0887785491764849,0.329787234042553,1.57947873058743,0.5,0.272727272727273,1.8,0.318181818181818,0,4.2,-0.982,0.585106382978723,-0.107227739621132,0.309090909090909,1.12318308846373,0.414893617021277,0.365197674403894,0.358974358974359,2.13355201030906,0.234042553191489,-0.334440568243788,0.136363636363636,0.984945775501351,0.765957446808511,0.218095501721568,0.388888888888889,1.64317869006094
"194",2017,"Oklahoma",2,-0.0634464389533929,0.361702127659574,0.985139489527471,0.75,0.157894736842105,2.50526315789474,0.578947368421053,1.36842105263158,1.4,-1.251,0.659574468085106,-0.0249493830928918,0.483870967741935,0.899854210545112,0.340425531914894,-0.138034484683114,0.125,1.62477908189516,0.404255319148936,-0.0191173507628278,0.368421052631579,1.10154776919827,0.595744680851064,-0.0935268916541335,0.357142857142857,0.903653693757912
"195",2017,"Oklahoma State",2,-0.0302166428228356,0.36734693877551,1.3287359233053,0.9,0.206896551724138,0.931034482758621,0.862068965517241,1.22413793103448,-0.875,-1.102,0.612244897959184,-0.289508897745853,0.366666666666667,0.967310584390085,0.387755102040816,0.379192180739823,0.368421052631579,1.89669002731493,0.591836734693878,-0.0581287570039263,0.344827586206897,1.40028660260847,0.397959183673469,0.0592106283002482,0.384615384615385,1.44851591872942
"196",2017,"Old Dominion",2,-0.0686882996399104,0.342465753424658,1.25553398561058,1,0.147058823529412,2.72058823529412,0.882352941176471,0.970588235294118,2.83333333333333,-1.413,0.616438356164384,-0.349991481654019,0.333333333333333,0.547941372362052,0.383561643835616,0.383406100025621,0.357142857142857,2.31692290548337,0.465753424657534,0.168930276518123,0.411764705882353,1.12422430962446,0.520547945205479,-0.293705125913628,0.263157894736842,1.52462897961338
"197",2017,"Ole Miss",2,0.147991547724642,0.457142857142857,0.894737674664696,0.571428571428571,0.25,3.07222222222222,1.36111111111111,1.11111111111111,3.85714285714286,-1.31,0.814285714285714,0.114136616387693,0.508771929824561,0.810797294268612,0.185714285714286,0.296432400509722,0.230769230769231,1.70616135182684,0.514285714285714,0.056714592836169,0.472222222222222,0.756840938415943,0.457142857142857,0.325579835670068,0.40625,1.37432164453989
