"","player_name","team_name","dk_pos","salary","dk_own","slate_size","week"
"359","CJ Williams","NAVY","RB","$3,200","0%","12","Week 3, 2020"
"360","Tyrick James","TUL","WR","$3,500","0%","12","Week 3, 2020"
"361","Lucas Krull","PITT","WR","$3,000","0%","12","Week 3, 2020"
"362","Jaylon Robinson","UCF","WR","$4,200","0%","12","Week 3, 2020"
"363","Markenzy Pierre","SYR","RB","$4,400","0%","12","Week 3, 2020"
"364","Will Brown","CLEM","WR","$3,000","0%","12","Week 3, 2020"
"365","Jonathan Ifedi","GAST","WR","$3,600","0%","12","Week 3, 2020"
"366","Keefe White","CIT","RB","$3,700","0%","12","Week 3, 2020"
"367","Will Wallace","TUL","WR","$3,300","0%","12","Week 3, 2020"
"368","DeVontres Dukes","USF","WR","$3,900","0%","12","Week 3, 2020"
"369","Joe Wilkins Jr.","ND","WR","$4,100","1%","12","Week 3, 2020"
"370","Bentavious Thompson","UCF","RB","$4,100","0%","12","Week 3, 2020"
"371","Will Swinney","CLEM","WR","$3,500","0%","12","Week 3, 2020"
"372","DeAngelo Wilson","APSU","WR","$3,100","0%","12","Week 3, 2020"
"373","George Takacs","ND","WR","$3,200","0%","12","Week 3, 2020"
"374","Lawrence Papillon","MRSHL","RB","$3,100","0%","12","Week 3, 2020"
"375","Cole Owens","CIT","WR","$3,000","0%","12","Week 3, 2020"
"376","Logan Braucht","CIT","RB","$3,000","0%","12","Week 3, 2020"
"377","Stone Scarcelle","MRSHL","WR","$3,000","0%","12","Week 3, 2020"
"378","Devon Pauley","ULL","WR","$3,500","0%","12","Week 3, 2020"
"379","Jahmir Smith","ND","RB","$3,000","0%","12","Week 3, 2020"
"380","Corey Gammage","MRSHL","WR","$3,400","0%","12","Week 3, 2020"
"381","Cadarrius Thompson","GAST","WR","$3,000","0%","12","Week 3, 2020"
"382","Mykel Jones","TUL","WR","$3,200","0%","12","Week 3, 2020"
"383","Spencer Witter","BC","WR","$3,000","0%","12","Week 3, 2020"
"384","Marquez Ezzard","GT","WR","$3,100","0%","12","Week 3, 2020"
"385","Peje' Harris","GT","WR","$3,000","0%","12","Week 3, 2020"
"386","Jay Parker","APSU","WR","$3,000","0%","12","Week 3, 2020"
"387","Jake Marwede","DUKE","WR","$3,000","0%","12","Week 3, 2020"
"388","Jordan Jones","CINCY","WR","$4,300","0%","12","Week 3, 2020"
"389","Sharod Johnson","SYR","WR","$3,500","0%","12","Week 3, 2020"
"390","Jaron Woodyard","MRSHL","WR","$3,700","0%","12","Week 3, 2020"
"391","Jha'Quan Jackson","TUL","WR","$4,900","1%","12","Week 3, 2020"
"392","Adonicas Sanders","GT","WR","$3,300","0%","12","Week 3, 2020"
"393","Darrell Harding Jr.","DUKE","WR","$3,800","0%","12","Week 3, 2020"
"394","Cassius Allen","ULL","WR","$3,400","0%","12","Week 3, 2020"
"395","Ryan McCarthy","CIT","WR","$3,600","0%","12","Week 3, 2020"
"396","Kyi Wright","PITT","WR","$3,000","0%","12","Week 3, 2020"
"397","Chris Carter","USF","WR","$3,000","0%","12","Week 3, 2020"
"398","Clay Harris","CIT","RB","$3,000","0%","12","Week 3, 2020"
"399","Mike Evans","APPST","WR","$3,000","0%","12","Week 3, 2020"
"400","Zach Marsh-Wojan","UCF","WR","$3,000","0%","12","Week 3, 2020"
"401","Abe Anderson","TLSA","WR","$3,400","0%","12","Week 3, 2020"
"402","Ethan Hall","TLSA","WR","$3,200","0%","12","Week 3, 2020"
"403","Brandon Lanier","APSU","WR","$3,000","0%","12","Week 3, 2020"
"404","Spencer Rattler","OU","QB","$8,200","31%","12","Week 4, 2020"
"405","Sam Ehlinger","UT","QB","$8,900","61%","12","Week 4, 2020"
"406","Chuba Hubbard","OKST","RB","$8,700","38%","12","Week 4, 2020"
"407","Kyle Trask","UF","QB","$7,200","6%","12","Week 4, 2020"
"408","Alan Bowman","TTU","QB","$7,000","0%","12","Week 4, 2020"
"409","Myles Brennan","LSU","QB","$7,700","9%","12","Week 4, 2020"
"410","Joshua Moore","UT","WR","$7,100","36%","12","Week 4, 2020"
"411","Tutu Atwell","UL","WR","$7,500","8%","12","Week 4, 2020"
"412","Jeff Sims","GT","QB","$6,300","22%","12","Week 4, 2020"
"413","Malik Davis","UF","RB","$4,200","4%","12","Week 4, 2020"
"414","Jahmyr Gibbs","GT","RB","$5,400","48%","12","Week 4, 2020"
"415","Keaontay Ingram","UT","RB","$6,100","4%","12","Week 4, 2020"
"416","T.J. Pledger","OU","RB","$5,000","16%","12","Week 4, 2020"
"417","Desmond Ridder","CINCY","QB","$7,900","1%","12","Week 4, 2020"
"418","Malik Cunningham","UL","QB","$8,400","5%","12","Week 4, 2020"
"419","Theo Howard","OU","WR","$3,800","4%","12","Week 4, 2020"
"420","Skylar Thompson","KSU","QB","$5,700","1%","12","Week 4, 2020"
"421","Kenny Pickett","PITT","QB","$6,500","4%","12","Week 4, 2020"
"422","Zamir White","UGA","RB","$6,300","0%","12","Week 4, 2020"
"423","Terrace Marshall Jr.","LSU","WR","$7,000","14%","12","Week 4, 2020"
"424","Ra'Shaun Henry","UV","WR","$4,400","0%","12","Week 4, 2020"
"425","Dalton Rigdon","TTU","WR","$4,600","0%","12","Week 4, 2020"
"426","Tylan Wallace","OKST","WR","$6,900","7%","12","Week 4, 2020"
"427","Tarik Black","UT","WR","$6,200","19%","12","Week 4, 2020"
"428","Terrell Jana","UV","WR","$5,600","0%","12","Week 4, 2020"
"429","Brennan Armstrong","UV","QB","$6,600","0%","12","Week 4, 2020"
"430","Jerrion Ealy","MISS","RB","$5,500","2%","12","Week 4, 2020"
"431","Kyle Pitts","UF","WR","$5,400","8%","12","Week 4, 2020"
"432","Erik Ezukanma","TTU","WR","$6,800","5%","12","Week 4, 2020"
"433","Charleston Rambo","OU","WR","$7,800","23%","12","Week 4, 2020"
"434","Jared Wayne","PITT","WR","$4,500","1%","12","Week 4, 2020"
"435","Jordan Addison","PITT","WR","$6,100","5%","12","Week 4, 2020"
"436","Dillon Stoner","OKST","WR","$5,000","0%","12","Week 4, 2020"
"437","Terry Wilson","UK","QB","$5,300","2%","12","Week 4, 2020"
"438","Matt Corral","MISS","QB","$5,000","1%","12","Week 4, 2020"
"439","Seth Williams","AUB","WR","$6,500","4%","12","Week 4, 2020"
"440","Taj Harris","SYR","WR","$6,000","6%","12","Week 4, 2020"
"441","Kai Money","UT","WR","$3,200","0%","12","Week 4, 2020"
"442","Sam James","WVU","WR","$6,300","4%","12","Week 4, 2020"
"443","Chris Curry","LSU","RB","$7,100","3%","12","Week 4, 2020"
"444","Roschon Johnson","UT","RB","$5,700","0%","12","Week 4, 2020"
"445","Javian Hawkins","UL","RB","$6,700","13%","12","Week 4, 2020"
"446","Dez Fitzpatrick","UL","WR","$5,400","9%","12","Week 4, 2020"
"447","T.J. Vasher","TTU","WR","$5,700","24%","12","Week 4, 2020"
"448","Marshon Ford","UL","WR","$4,000","0%","12","Week 4, 2020"
"449","SaRodorick Thompson","TTU","RB","$7,000","5%","12","Week 4, 2020"
"450","Asim Rose","UK","RB","$5,200","2%","12","Week 4, 2020"
"451","Bo Nix","AUB","QB","$7,300","3%","12","Week 4, 2020"
"452","Wayne Taulapapa","UV","RB","$5,600","0%","12","Week 4, 2020"
"453","Vincent Davis","PITT","RB","$5,400","2%","12","Week 4, 2020"
"454","Kayshon Boutte","LSU","WR","$5,000","0%","12","Week 4, 2020"
"455","D.J. Williams","AUB","RB","$5,800","3%","12","Week 4, 2020"
"456","Trevon Grimes","UF","WR","$6,600","3%","12","Week 4, 2020"
"457","Brennan Eagles","UT","WR","$5,000","4%","12","Week 4, 2020"
"458","Anthony Schwartz","AUB","WR","$5,000","4%","12","Week 4, 2020"
"459","Gerrid Doaks","CINCY","RB","$8,100","4%","12","Week 4, 2020"
"460","KeSean Carter","TTU","WR","$4,300","14%","12","Week 4, 2020"
"461","Theo Wease","OU","WR","$5,500","5%","12","Week 4, 2020"
"462","Christian Anderson","ARMY","QB","$7,600","0%","12","Week 4, 2020"
"463","Bryce Ford-Wheaton","WVU","WR","$5,800","0%","12","Week 4, 2020"
"464","Elijah Moore","MISS","WR","$6,000","2%","12","Week 4, 2020"
"465","George Pickens","UGA","WR","$6,400","0%","12","Week 4, 2020"
"466","Braden Smith","UL","WR","$4,700","0%","12","Week 4, 2020"
"467","LD Brown","OKST","RB","$4,200","0%","12","Week 4, 2020"
"468","Leddie Brown","WVU","RB","$7,300","8%","12","Week 4, 2020"
"469","Chase Brice","DUKE","QB","$6,200","0%","12","Week 4, 2020"
"470","Chris Rodriguez Jr.","UK","RB","$4,700","0%","12","Week 4, 2020"
"471","Jarret Doege","WVU","QB","$6,900","2%","12","Week 4, 2020"
"472","Jawhar Jordan","SYR","RB","$4,900","1%","12","Week 4, 2020"
"473","Taysir Mack","PITT","WR","$5,500","1%","12","Week 4, 2020"
"474","Ahmarean Brown","GT","WR","$4,000","1%","12","Week 4, 2020"
"475","Snoop Conner","MISS","RB","$5,100","0%","12","Week 4, 2020"
"476","Josh Whyle","CINCY","WR","$3,800","0%","12","Week 4, 2020"
"477","Spencer Sanders","OKST","QB","$6,400","0%","12","Week 4, 2020"
"478","Demetris Robertson","UGA","WR","$5,000","0%","12","Week 4, 2020"
"479","Alec Sinkfield","WVU","RB","$5,300","5%","12","Week 4, 2020"
"480","Shane Illingworth","OKST","QB","$6,000","0%","12","Week 4, 2020"
"481","A.J. Davis","PITT","RB","$4,100","0%","12","Week 4, 2020"
"482","Briley Moore","KSU","WR","$3,800","2%","12","Week 4, 2020"
"483","Xavier White","TTU","RB","$4,200","0%","12","Week 4, 2020"
"484","Noah Gray","DUKE","WR","$4,700","0%","12","Week 4, 2020"
"485","D'Wan Mathis","UGA","QB","$6,700","0%","12","Week 4, 2020"
"486","Deon Jackson","DUKE","RB","$5,100","0%","12","Week 4, 2020"
"487","Billy Kemp IV","UV","WR","$3,700","0%","12","Week 4, 2020"
"488","Shocky Jacques-Louis","PITT","WR","$4,700","0%","12","Week 4, 2020"
"489","Tyrion Davis-Price","LSU","RB","$4,500","0%","12","Week 4, 2020"
"490","Bryce Oliver","UK","WR","$3,800","0%","12","Week 4, 2020"
"491","Marcus Major","OU","RB","$6,900","1%","12","Week 4, 2020"
"492","Hassan Hall","UL","RB","$3,800","0%","12","Week 4, 2020"
"493","Kylin Hill","MSST","RB","$6,800","9%","12","Week 4, 2020"
"494","Jacob Copeland","UF","WR","$4,900","1%","12","Week 4, 2020"
"495","Osirus Mitchell","MSST","WR","$5,200","1%","12","Week 4, 2020"
"496","Jalen Camp","GT","WR","$4,500","1%","12","Week 4, 2020"
"497","Cade Brewer","UT","WR","$4,100","0%","12","Week 4, 2020"
"498","Brenden Schooler","UT","WR","$3,800","15%","12","Week 4, 2020"
"499","Jake Bobo","DUKE","WR","$4,700","0%","12","Week 4, 2020"
"500","Caylin Newton","AUB","WR","$3,300","0%","12","Week 4, 2020"
"501","Racey McMath","LSU","WR","$5,300","4%","12","Week 4, 2020"
"502","DJ Turner","PITT","WR","$5,300","1%","12","Week 4, 2020"
"503","James Cook","UGA","RB","$5,200","0%","12","Week 4, 2020"
"504","Chabastin Taylor","KSU","WR","$4,700","3%","12","Week 4, 2020"
"505","Winston Wright Jr.","WVU","WR","$4,400","0%","12","Week 4, 2020"
"506","K.J. Costello","MSST","QB","$5,900","7%","12","Week 4, 2020"
"507","Jerome Ford","CINCY","RB","$4,600","0%","12","Week 4, 2020"
"508","Jonathan Mingo","MISS","WR","$4,200","0%","12","Week 4, 2020"
"509","Henry Parrish Jr.","MISS","RB","$3,000","1%","12","Week 4, 2020"
"510","Shaun Shivers","AUB","RB","$4,400","11%","12","Week 4, 2020"
"511","Sandon McCoy","ARMY","RB","$6,400","3%","12","Week 4, 2020"
"512","Feleipe Franks","ARK","QB","$5,500","0%","12","Week 4, 2020"
"513","Austin Williams","MSST","WR","$3,300","0%","12","Week 4, 2020"
"514","Tommy DeVito","SYR","QB","$6,600","0%","12","Week 4, 2020"
"515","Obi Obialo","OU","WR","$4,700","0%","12","Week 4, 2020"
"516","Marvin Mims","OU","WR","$4,900","10%","12","Week 4, 2020"
"517","Nykeim Johnson","SYR","WR","$4,000","0%","12","Week 4, 2020"
"518","Kavosiey Smoke","UK","RB","$4,800","1%","12","Week 4, 2020"
"519","JaVonta Payton","MSST","WR","$4,000","7%","12","Week 4, 2020"
"520","Dontario Drummond","MISS","WR","$3,400","0%","12","Week 4, 2020"
"521","John Emery Jr.","LSU","RB","$4,300","0%","12","Week 4, 2020"
"522","Tony Mathis Jr.","WVU","RB","$4,000","0%","12","Week 4, 2020"
"523","Michael Young Jr.","CINCY","WR","$5,200","0%","12","Week 4, 2020"
"524","Allen Dailey Jr.","UK","WR","$3,700","0%","12","Week 4, 2020"
"525","Malachi Carter","GT","WR","$4,900","2%","12","Week 4, 2020"
"526","Malik Knowles","KSU","WR","$5,000","0%","12","Week 4, 2020"
"527","Kadarius Toney","UF","WR","$5,300","4%","12","Week 4, 2020"
"528","Rakeem Boyd","ARK","RB","$6,200","0%","12","Week 4, 2020"
"529","Tyrell Robinson","ARMY","RB","$3,700","0%","12","Week 4, 2020"
"530","Anthony Queeley","SYR","WR","$4,500","0%","12","Week 4, 2020"
"531","Braydon Johnson","OKST","WR","$4,400","0%","12","Week 4, 2020"
"532","Cade Barnard","ARMY","RB","$3,500","0%","12","Week 4, 2020"
"533","Eli Stove","AUB","WR","$4,500","0%","12","Week 4, 2020"
"534","Wykeen Gill","KSU","WR","$4,500","0%","12","Week 4, 2020"
"535","Trey Knox","ARK","WR","$4,700","0%","12","Week 4, 2020"
"536","Jalon Calhoun","DUKE","WR","$5,300","0%","12","Week 4, 2020"
"537","Kenny Yeboah","MISS","WR","$3,700","0%","12","Week 4, 2020"
"538","Dameon Pierce","UF","RB","$5,900","5%","12","Week 4, 2020"
"539","Sam Brown","WVU","WR","$4,000","0%","12","Week 4, 2020"
"540","Clevan Thomas Jr.","UK","WR","$3,300","0%","12","Week 4, 2020"
"541","Ean Pfeifer","UL","WR","$3,600","0%","12","Week 4, 2020"
"542","Marquez Ezzard","GT","WR","$3,600","0%","12","Week 4, 2020"
"543","Mataeo Durant","DUKE","RB","$4,200","0%","12","Week 4, 2020"
"544","Malcolm Epps","UT","WR","$3,300","0%","12","Week 4, 2020"
"545","Jakobi Buchanan","ARMY","RB","$5,300","0%","12","Week 4, 2020"
"546","Marcus Washington","UT","WR","$3,400","0%","12","Week 4, 2020"
"547","Perris Jones","UV","RB","$4,100","0%","12","Week 4, 2020"
"548","Treylon Burks","ARK","WR","$4,200","0%","12","Week 4, 2020"
"549","Justin Rigg","UK","WR","$3,700","0%","12","Week 4, 2020"
"550","Mike Woods","ARK","WR","$4,400","0%","12","Week 4, 2020"
"551","Anthony Adkins","ARMY","RB","$3,900","0%","12","Week 4, 2020"
"552","Damond Philyaw-Johnson","DUKE","WR","$3,300","0%","12","Week 4, 2020"
"553","Tony Poljan","UV","WR","$4,800","0%","12","Week 4, 2020"
"554","Justin Marshall","UL","WR","$3,700","0%","12","Week 4, 2020"
"555","Deuce Vaughn","KSU","RB","$3,800","8%","12","Week 4, 2020"
"556","Artice Hobbs IV","ARMY","RB","$3,300","0%","12","Week 4, 2020"
"557","Jayshon Jackson","CINCY","WR","$4,900","0%","12","Week 4, 2020"
"558","Joshua Youngblood","KSU","WR","$4,200","0%","12","Week 4, 2020"
"559","Bruno Labelle","CINCY","WR","$4,000","0%","12","Week 4, 2020"
"560","Aaron Hackett","SYR","WR","$3,200","0%","12","Week 4, 2020"
"561","Justin Shorter","UF","WR","$4,200","0%","12","Week 4, 2020"
"562","Tavares Kelly Jr.","UV","WR","$3,500","0%","12","Week 4, 2020"
"563","Tyler Burns","KSU","RB","$3,200","0%","12","Week 4, 2020"
"564","Jamious Griffin","GT","RB","$4,400","2%","12","Week 4, 2020"
"565","Leonard Taylor","CINCY","WR","$3,500","0%","12","Week 4, 2020"
"566","Wyatt Fischer","CINCY","WR","$3,000","0%","12","Week 4, 2020"
"567","Drake Stoops","OU","WR","$3,200","0%","12","Week 4, 2020"
"568","Lee Witherspoon","MSST","RB","$3,600","0%","12","Week 4, 2020"
"569","Trelon Smith","ARK","RB","$3,800","0%","12","Week 4, 2020"
"570","Michael Kopaygorodsky","CINCY","RB","$3,000","0%","12","Week 4, 2020"
"571","Dontea Jones","MSST","WR","$4,700","0%","12","Week 4, 2020"
"572","Jeremiah Hall","OU","RB","$3,000","0%","12","Week 4, 2020"
"573","Nick Lenners","KSU","RB","$3,500","0%","12","Week 4, 2020"
"574","Travis Koontz","TTU","WR","$3,500","0%","12","Week 4, 2020"
"575","Isaiah Alston","ARMY","WR","$3,800","0%","12","Week 4, 2020"
"576","Tory Carter","LSU","RB","$3,000","0%","12","Week 4, 2020"
"577","Austin Stogner","OU","RB","$3,800","0%","12","Week 4, 2020"
"578","Courtney Jackson","SYR","WR","$3,700","0%","12","Week 4, 2020"
"579","Josh Ali","UK","WR","$4,000","1%","12","Week 4, 2020"
"580","Matt Landers","UGA","WR","$4,800","0%","12","Week 4, 2020"
"581","Seth Collins","TTU","WR","$3,000","0%","12","Week 4, 2020"
"582","Kearis Jackson","UGA","WR","$4,300","0%","12","Week 4, 2020"
"583","Tylan Knight","MISS","RB","$3,000","0%","12","Week 4, 2020"
"584","Markenzy Pierre","SYR","RB","$3,800","0%","12","Week 4, 2020"
"585","Landon Wolf","OKST","WR","$3,400","0%","12","Week 4, 2020"
"586","Sean Ryan","WVU","WR","$3,000","0%","12","Week 4, 2020"
"587","Ryan Montgomery","CINCY","RB","$3,200","0%","12","Week 4, 2020"
"588","Jadon Jackson","MISS","WR","$3,500","0%","12","Week 4, 2020"
"589","Charles McClelland","CINCY","RB","$3,800","0%","12","Week 4, 2020"
"590","Ali Jennings","WVU","WR","$3,000","0%","12","Week 4, 2020"
"591","Travis Tisdale","UK","RB","$3,100","0%","12","Week 4, 2020"
"592","Darrell Harding Jr.","DUKE","WR","$3,200","0%","12","Week 4, 2020"
"593","Tre' McKitty","UGA","WR","$4,200","0%","12","Week 4, 2020"
"594","Hudson Henry","ARK","WR","$3,000","0%","12","Week 4, 2020"
"595","Arik Gilbert","LSU","WR","$4,500","7%","12","Week 4, 2020"
"596","Brandon Walters","ARMY","RB","$3,000","0%","12","Week 4, 2020"
"597","McLane Mannix","TTU","WR","$4,100","0%","12","Week 4, 2020"
"598","Grant Misch","UV","WR","$3,300","0%","12","Week 4, 2020"
"599","Nay'Quan Wright","UF","RB","$3,000","0%","12","Week 4, 2020"
"600","Iverson Clement","UF","RB","$3,000","0%","12","Week 4, 2020"
"601","Michael Roberts","ARMY","WR","$3,200","0%","12","Week 4, 2020"
"602","Phillip Brooks","KSU","WR","$4,000","0%","12","Week 4, 2020"
"603","Eli Pancol","DUKE","WR","$4,200","0%","12","Week 4, 2020"
"604","Adonicas Sanders","GT","WR","$3,500","0%","12","Week 4, 2020"
"605","Jared Wiley","UT","WR","$3,200","0%","12","Week 4, 2020"
"606","Jake Marwede","DUKE","WR","$3,000","0%","12","Week 4, 2020"
"607","Peje' Harris","GT","WR","$3,000","0%","12","Week 4, 2020"
"608","Braylon Sanders","MISS","WR","$4,500","0%","12","Week 4, 2020"
"609","Luke Benson","SYR","WR","$3,500","0%","12","Week 4, 2020"
"610","Tre Tucker","CINCY","WR","$4,400","0%","12","Week 4, 2020"
"611","Sharod Johnson","SYR","WR","$3,200","0%","12","Week 4, 2020"
"612","Tyrell Shavers","MSST","WR","$3,400","7%","12","Week 4, 2020"
"613","Josh Blancato","GT","WR","$3,000","0%","12","Week 4, 2020"
"614","Blayne Toll","ARK","WR","$3,000","0%","12","Week 4, 2020"
"615","Connor Killian","TTU","WR","$3,000","0%","12","Week 4, 2020"
"616","Darnell Washington","UGA","WR","$3,300","0%","12","Week 4, 2020"
"617","Kemore Gamble","UF","WR","$3,000","0%","12","Week 4, 2020"
"618","Isaac Martin","UL","WR","$3,000","0%","12","Week 4, 2020"
"619","Keon Zipperer","UF","WR","$3,800","0%","12","Week 4, 2020"
"620","John FitzPatrick","UGA","WR","$3,100","0%","12","Week 4, 2020"
"621","Sam Ehlinger","UT","QB","$8,800","21%","13","Week 5, 2020"
"622","Braxton Burmeister","VT","QB","$5,700","0%","13","Week 5, 2020"
"623","Skylar Thompson","KSU","QB","$6,500","19%","13","Week 5, 2020"
"624","Ulysses Bentley IV","SMU","RB","$5,900","29%","13","Week 5, 2020"
"625","Brady White","MEM","QB","$8,200","0%","13","Week 5, 2020"
"626","Kyle Trask","UF","QB","$8,400","18%","13","Week 5, 2020"
"627","Najee Harris","BAMA","RB","$9,000","14%","13","Week 5, 2020"
"628","Sam Howell","UNC","QB","$8,000","0%","13","Week 5, 2020"
"629","Alan Bowman","TTU","QB","$7,600","16%","13","Week 5, 2020"
"630","Mac Jones","BAMA","QB","$7,700","6%","13","Week 5, 2020"
"631","Matt Corral","MISS","QB","$6,900","0%","13","Week 5, 2020"
"632","SaRodorick Thompson","TTU","RB","$7,100","18%","13","Week 5, 2020"
"633","LD Brown","OKST","RB","$4,000","10%","13","Week 5, 2020"
"634","Joshua Moore","UT","WR","$7,000","11%","13","Week 5, 2020"
"635","Collin Hill","SCAR","QB","$5,600","3%","13","Week 5, 2020"
"636","Damonte Coxie","MEM","WR","$8,300","12%","13","Week 5, 2020"
"637","Shane Buechele","SMU","QB","$9,200","0%","13","Week 5, 2020"
"638","Jordan Addison","PITT","WR","$5,900","6%","13","Week 5, 2020"
"639","Deuce Vaughn","KSU","RB","$6,200","9%","13","Week 5, 2020"
"640","Dyami Brown","UNC","WR","$6,500","4%","13","Week 5, 2020"
"641","Chuba Hubbard","OKST","RB","$8,900","25%","13","Week 5, 2020"
"642","Gerrid Doaks","CINCY","RB","$7,800","3%","13","Week 5, 2020"
"643","Sean Dykes","MEM","WR","$5,000","29%","13","Week 5, 2020"
"644","Keaontay Ingram","UT","RB","$5,200","7%","13","Week 5, 2020"
"645","Erik Ezukanma","TTU","WR","$6,000","0%","13","Week 5, 2020"
"646","Kenny Pickett","PITT","QB","$6,100","4%","13","Week 5, 2020"
"647","DeVonta Smith","BAMA","WR","$6,800","15%","13","Week 5, 2020"
"648","Matthew Downing","TCU","QB","$5,100","0%","13","Week 5, 2020"
"649","Chris Rodriguez Jr.","UK","RB","$3,600","0%","13","Week 5, 2020"
"650","Reggie Roberson Jr.","SMU","WR","$8,100","9%","13","Week 5, 2020"
"651","Desmond Ridder","CINCY","QB","$7,900","0%","13","Week 5, 2020"
"652","Shi Smith","SCAR","WR","$6,400","18%","13","Week 5, 2020"
"653","Calvin Austin III","MEM","WR","$4,300","0%","13","Week 5, 2020"
"654","Elijah Moore","MISS","WR","$6,900","0%","13","Week 5, 2020"
"655","Charlie Brewer","BAY","QB","$7,100","1%","13","Week 5, 2020"
"656","T.J. Vasher","TTU","WR","$6,100","9%","13","Week 5, 2020"
"657","Danny Gray","SMU","WR","$5,100","7%","13","Week 5, 2020"
"658","Michael Carter","UNC","RB","$6,100","2%","13","Week 5, 2020"
"659","Dazz Newsome","UNC","WR","$5,400","17%","13","Week 5, 2020"
"660","Tylan Wallace","OKST","WR","$6,500","10%","13","Week 5, 2020"
"661","Jarrett Guarantano","TENN","QB","$6,700","1%","13","Week 5, 2020"
"662","Taysir Mack","PITT","WR","$4,700","8%","13","Week 5, 2020"
"663","Josh Ali","UK","WR","$5,600","0%","13","Week 5, 2020"
"664","Rashee Rice","SMU","WR","$5,900","6%","13","Week 5, 2020"
"665","Kylen Granson","SMU","WR","$5,700","2%","13","Week 5, 2020"
"666","Jaylen Waddle","BAMA","WR","$7,500","11%","13","Week 5, 2020"
"667","Snoop Conner","MISS","RB","$4,300","0%","13","Week 5, 2020"
"668","Kellen Mond","TA&M","QB","$6,000","0%","13","Week 5, 2020"
"669","Beau Corrales","UNC","WR","$4,900","0%","13","Week 5, 2020"
"670","Malik Davis","UF","RB","$3,900","6%","13","Week 5, 2020"
"671","Josh Palmer","TENN","WR","$6,600","3%","13","Week 5, 2020"
